SMILES,NLL,Tanimoto
COC(=O)Nc1c[nH]c(=NCCCO)c(C#N)c1,5.7400,0.2864
COc1cc(NCc2ccc(C(=O)O)cc2)ccc1C(=O)O,14.8500,0.3836
COC(=O)Nc1ccc(NS(=O)(=O)NCc2ccccc2)cc1,8.8300,0.2167
CNc1ccc(NC(=O)OC)cc1NC(=O)OC,7.5600,0.1768
COCCONC(=O)Nc1ccccc1C(=O)O,12.2500,0.3847
COC(=O)Nc1ccc(NC(=O)OC(C)C)c(OC)c1,6.1500,0.2251
COC(=O)Nc1cccc(C(=O)O)c1NC(=O)OC,8.4400,0.3806
CNS(=O)(=O)Nc1ccc(NC(=O)OC)cc1,4.8700,0.1730
CCCOC(=O)Nc1cc(C(=O)NC)n[nH]1,9.7400,0.2567
CCOC(=O)Nc1cc(C(N)=O)c[nH]1,5.8300,0.2411
COC(=O)Nc1c[nH]c(=N)c(C#N)c1,8.8700,0.2423
CNC(=O)c1n[nH]cc1NC(=O)OC,9.5300,0.2443
COC(=O)Nc1cc(C(N)=O)c[nH]1,7.2600,0.2349
CCOC(=O)Nc1ccc(NC)cc1NC(=O)OC,11.8600,0.1819
CNC(=O)c1cc(NC)c(C#N)c(NC(=O)OC)c1,5.7400,0.2833
CNC(=O)Oc1ccccc1C(=O)O,10.2000,0.3973
COC(=O)NN=C(OC)c1ccccn1,15.5500,0.2121
CCNC(=O)c1ccc(NC(=O)OC)c(C#N)c1,10.4800,0.3296
COC(=O)N=Nc1cc(Cc2ccc(C)cc2C)n[nH]1,18.9900,0.2516
COCCNC(=O)c1ccc(NC(C)=O)cc1OC,13.3500,0.3195
COCCNS(=O)(=O)Nc1ccc(C(C)N)cc1,16.6800,0.1973
CNc1cc(NC(=O)OC)ccc1NC(=O)OC,5.4900,0.1768
COC(=O)Nc1ccc(NC(=O)OC(C)C)cc1,9.8800,0.1727
COC(=O)N=c1cc(NC(=O)OC)[nH][nH]1,10.5800,0.2161
CC(C)OC(=O)Nc1ccccc1C(=O)O,10.3300,0.4003
O=C(O)NC(Oc1ccccc1)C(=O)O,16.0700,0.2040
CCOC(C)COC(=O)Nc1cc(C(=O)NC)n[nH]1,15.4100,0.2786
CCNC(=O)Nc1ccc(OC)c(S(=O)(=O)NC)c1,20.1900,0.2940
CN=c1cc[nH]cc1CC(N)C(=O)O,10.2000,0.2593
COCCNC(=O)c1c[nH]c(C(=O)O)c1,11.9800,0.3124
CCNS(=O)(=O)Nc1cccc(C(N)=O)c1,11.0900,0.2351
CNC(=O)c1ccc(N2CCOCC2)nc1C(=O)NC,14.0400,0.3951
COCCN=c1cc(NCc2ccc(C(=O)O)cc2)[nH][nH]1,8.9400,0.2452
COC(=O)Nc1ccc(NC(=O)OC(C)C)cc1C#N,7.5300,0.2637
COc1cc(NC(=O)Cc2ccc(C)c(C)c2)ccc1NC(C)=O,16.9300,0.2686
CNCc1c[nH]c(=NC(=O)OC)cc1C(F)(F)F,19.0400,0.3053
CCNS(=O)(=O)Nc1cccc(NC(=O)OC)c1,12.1800,0.2016
COC(=O)Nc1ccc(C(=O)N(C)C)c(N)c1,14.9400,0.2642
COc1ccc(NC(=O)c2nc(C(=O)O)c[nH]2)cc1,9.4900,0.2556
O=C(Nc1ccccc1)Nc1ccc(C(=O)O)nc1,8.8800,0.2358
CCNS(=O)(=O)Nc1cc(OC)ccc1NC(=O)OC,8.7800,0.2808
COC(=O)Nc1ccc(OC)cc1NC(=O)OC(C)C,11.3400,0.2251
CCOC(=O)Nc1ccc(NC(=O)NC)c(OC)c1,10.7900,0.2493
CNC(=O)c1c[nH]c(NC(=O)OC)c1,8.6500,0.2560
COc1ccccc1NNS(=O)(=O)c1ccc(N)cc1,17.8000,0.2191
COC(=O)NOC(=O)NCCc1ccccc1,11.5900,0.1947
NS(=O)(=O)Nc1ccc(NS(=O)(=O)O)cc1,11.1300,0.1188
COC(=O)N=c1cc(NCc2c(C)cc(C)cc2C)[nH][nH]1,9.1800,0.2639
CNC(=O)c1ccc(C(N)=NO)cc1,9.3500,0.2602
COCCNS(=O)(=O)Nc1cccc(C(=O)O)c1,10.9400,0.2542
COCCN=c1cc(C(=O)Nc2ccc(OC)cc2)nn[nH]1,16.0500,0.2876
COC(=O)NOC(=O)Nc1ccccc1,9.5500,0.1622
CNc1ccc(C(=O)N=c2ccc(C(=O)O)c[nH]2)cc1C#N,7.5700,0.3175
CCOc1ccccc1NC(=O)Nc1cccc(C(=O)O)c1,10.1200,0.2867
COC(=O)N=c1cc(NC(=O)OC(C)C)cc[nH]1,10.7400,0.2211
COc1cc(C(=O)O)ccc1C=NOCCNC(=O)OC(C)C,15.9100,0.3184
CNc1cc(NC(=O)OC)cc(NC(=O)OC)c1C#N,7.3500,0.2482
COc1ccccc1NC(=O)NCCC#N,17.2600,0.2140
CC(C)OC(=O)Nc1c(N)cccc1C(=O)O,9.7400,0.3787
COC(=O)N=c1[nH]cc(C(=O)O)[nH]1,11.5400,0.1844
CCOC(=O)Nc1ccc(C(C)N)nc1NC(=O)OC,12.6400,0.3378
COC(=O)Nc1ccc(CC(N)C(=O)O)c(OC)c1,10.4900,0.3032
CCNS(=O)(=O)Nc1ccc(C(=O)O)cc1,7.5300,0.2265
CNC(=O)c1cc(C(=O)OC)[nH]n1,7.8700,0.2180
O=C(NCc1ccc(S(=O)(=O)O)cc1)c1ccnc(C(=O)O)c1,17.6000,0.3365
COC(=O)Nc1cccc(CNC(=O)OC(C)C)c1,14.5000,0.2176
CNC(=O)c1ccc(NC(=O)OC)c(C#N)n1,11.3900,0.3736
COC(=O)Nc1cccc(C(N)=O)c1C#N,7.8800,0.2777
CNc1cc(OC)ccc1CNc1nc(C(=O)OC)c[nH]1,15.0800,0.2906
NC(Cc1nc2ccccc2[nH]1)C(=O)O,5.8600,0.2328
CNC(=O)c1ccccc1C(N)=O,11.7900,0.2717
CNC(=O)c1cc(NC(=O)OC)[nH]n1,6.8300,0.2439
COc1ccc(CNC(=O)Nc2cccc(C(N)=O)c2)cc1,13.0500,0.2660
CCOC(=O)Nc1ccc(NC(=O)OC)cc1,8.0000,0.1688
CNC(=O)N=c1cc(NCc2ccccc2C(F)(F)F)[nH][nH]1,10.3300,0.2782
Cn1cccc1CNC(=O)Nc1ccc(C(=O)O)cc1,13.0600,0.2828
COC(=O)Nc1ccc(NS(N)(=O)=O)cc1,9.9500,0.1610
COC(=O)Nc1cnn(C)c1CNC(=O)OC(C)C,12.6100,0.2852
CCNC(=O)Nc1ccccc1NC(=O)OC,10.7600,0.2046
CNC(=O)c1n[nH]c(N(C)C)c1NC(=O)OC,7.8300,0.3440
COc1cccc(NC(=O)Nc2ccccc2C(=O)O)c1,10.6200,0.3762
N=c1c(C(=O)O)c[nH]n1Cc1ccc(C(=O)O)cc1,15.3700,0.2828
CNc1cc(NC(=O)OC)ccc1C(N)=O,9.7700,0.2887
CCOC(=O)Nc1cccc(NC)c1NC(=O)OC,13.5300,0.1760
CNC(=O)c1cc(=NCCOC)c(C(=O)NC)c[nH]1,9.5200,0.3639
COS(=O)(=O)Nc1ccc(NC(=O)c2cccc(C(C)=O)c2)c(C)c1,20.0200,0.2958
CC(C)OC(=O)Nc1c[nH]c(C(=O)O)c1,8.1400,0.2325
N#Cc1cc(C(F)(F)F)c[nH]c1=Nc1ccc(C(N)=O)nc1,19.5100,0.3459
CCNC(=O)Nc1ccc(NC(=O)OC)cc1NC,7.6900,0.2179
CCNS(=O)(=O)c1ccc(NC(=O)OC)cc1,10.1600,0.1969
CCNC(=O)c1ccc(C(=O)N=C2NCCO2)cc1,22.2700,0.3109
CCNC(=O)Nc1ccc(C(N)=O)cc1NCCOC,12.8000,0.2739
CCNC(=O)c1cc(NC(=O)OCC)[nH]n1,9.2200,0.2698
CNc1ccccc1NS(=O)(=O)Nc1ccc(OC)cc1,9.0600,0.1852
COc1ccc(NC(=O)Nc2ccccc2C(=O)O)cc1,8.6200,0.3799
COCCNC(=O)c1cc[nH]n1,10.5700,0.2365
NC(Cc1cc2ccccc2[nH]1)C(=O)O,8.2700,0.2503
CNc1cccc(NC(=O)NCCOC)c1C#N,10.2500,0.2417
CNC(=O)c1ccc(NC(=O)OC(C)C)cc1,12.3400,0.2426
CNC(=O)c1c[nH]cc1-c1ccc(OC)cc1,11.6000,0.2976
CON=C(C(N)=O)c1ccc(C(N)=O)cc1Cl,18.0200,0.3047
NC(=O)C(N)Cc1c[nH]c2ccccc12,11.9400,0.2608
Cc1ccccc1NC(=O)Nc1ccc(C(=O)O)cc1,7.9800,0.3004
COc1ccccc1Nc1cc(C(=O)O)c(C(=O)O)[nH]1,11.6300,0.3429
N#Cc1cccc(C(=O)N=c2ccc(C(=O)O)c[nH]2)c1,8.5800,0.2989
COCCNC(=O)c1cc(NC(=O)c2ccccc2OC)[nH]n1,13.8600,0.3454
CS(=O)(=O)Nc1ccc(NS(N)(=O)=O)cc1,13.7000,0.1170
CCOC(=O)Nc1cc(C(=O)NCCOC)n[nH]1,8.3200,0.2778
CNc1ccc(C(=O)NCCOC)cc1NC,12.8100,0.2886
CC(C)OC(=O)NCc1c[nH]c(C(=O)O)c1,9.7000,0.2346
CC(=O)N(C)c1nc(=N)c(C#N)c[nH]1,13.0500,0.2292
CNS(=O)(=O)Nc1ccc(C(N)=O)cc1,7.3400,0.2233
NC(Cc1cc[nH]c1)C(=O)O,5.7600,0.2821
COCCNC(=O)Oc1ccc(NC(=O)OC)cc1,8.3400,0.2195
CCn1c(C(=O)OC)nc2ccc(NC(=O)OC)cc21,21.7100,0.4256
CCOC(=O)Nc1cc(NC(=O)OC)cc(C(N)=O)c1F,15.7900,0.2984
CNc1ccc(S(=O)(=O)NCC(=O)OC)c(OC)c1,9.6500,0.2707
COC(=O)Nc1ccc(NC(=O)Nc2ccccc2C(=O)O)cc1,6.7100,0.3890
CNc1ccc(C(=O)NCCOC)o1,10.0900,0.2324
COCCNC(=O)c1ccc(NC(=O)OC)c(OC)c1,9.0100,0.2958
CN=c1[nH]cc(C(=O)O)cc1C#N,9.9400,0.2504
COCCCNC(=O)c1ccc(NS(=O)(=O)OC)cc1,9.3200,0.3105
COC(=O)Nc1cc(Cc2cccc(NC(=O)OC)c2Cl)n[nH]1,14.8200,0.3195
CNC(=O)c1cc(C(=O)O)n[nH]1,11.3600,0.2101
CNc1cccnc1Oc1ccc(C(O)C(=O)O)cc1,25.6500,0.2703
N=c1[nH]cc(CC(N)C(=O)O)[nH]1,8.1300,0.2193
COCCNC(=O)c1cccc(NS(=O)(=O)OC)c1,6.5800,0.2888
CNS(=O)(=O)Nc1ccccc1C(=O)O,7.0800,0.3021
COc1ccccc1NC(=O)Nc1ccc(C(=O)O)cc1OC,9.0700,0.2866
CNC(=O)c1c[nH]cn1,7.4700,0.2253
Cc1cccc(CC(=O)N=c2ccc(C(=O)O)c[nH]2)c1,14.5600,0.2662
CCOC(=O)Nc1ccc(NC(=O)OC)c(NC(=O)OC)c1,10.1900,0.1811
CCOC(=O)Nc1ccc(NC(=O)OC)cc1OC,7.0600,0.2221
CNC(=O)Cc1ccc(NC(=O)OC)c(OC)c1,13.4800,0.2988
CN(C)c1nc(=N)c(C#N)c(C(N)=O)[nH]1,10.0500,0.3085
COCCNC(=O)c1ccnc(C(=O)O)c1,7.7300,0.3680
COC(=O)N=c1cc(NCc2ccccc2C(C)O)[nH][nH]1,10.3100,0.2949
CNC(=O)c1nnnn1Cc1cccc(C(=O)O)c1,16.1400,0.2852
CNC(=O)Cc1cc2ccc(C(=O)O)cc2[nH]c1=O,16.6800,0.3575
O=C(Nc1cccc(C(=O)O)c1)Nc1ccccc1C(=O)O,10.0300,0.3843
COCCNS(=O)(=O)c1ccccc1,11.3700,0.1449
CNc1ccc(NC(=O)Nc2cccc(NC(=O)OC)c2)c(OC)c1,9.3500,0.2409
COC(=O)Nc1ccc(C(N)=O)c(C#N)c1,8.7500,0.2427
CC(CNCc1ccc(C(=O)O)cc1)OC(=O)CN,25.5500,0.2460
COC(=O)N=c1cc[nH]c(CC(N)C(=O)O)c1,14.4300,0.2382
O=C(O)c1ccc(CNS(=O)(=O)Nc2ccccc2)cc1,16.1000,0.2408
CCOC(=O)Nc1ccc(NC(=O)OC)cc1NC,7.7900,0.1795
O=C(O)c1ccc(NC(=O)c2[nH]ccc2C(=O)O)cc1,13.0900,0.3144
CNC(=O)N=c1cc(NC(=O)OC)[nH][nH]1,14.4500,0.2069
COC(=O)Nc1ccc(N)c(C#N)c1,11.6400,0.2338
COCCNC(=O)c1n[nH]cc1N,10.7100,0.2458
CCOC(=O)Nc1cc(NC(=O)OC)cc(OC)c1,10.9300,0.2148
CCOC(=O)Nc1cc(NC(=O)OC)c[nH]1,6.7100,0.2225
COC(=O)Nc1ccc(C(N)=O)c(OC)c1,6.0600,0.3096
COCCOCCN=c1[nH]cc(C(=O)OC)[nH]1,12.7600,0.2006
COC(=O)c1ccccc1NC(=O)N(C)Nc1cccc(C)c1,16.3800,0.3699
CNc1cccc(OC)c1NS(=O)(=O)NC,11.0300,0.2502
CCOC(=O)Nc1cccc(OC)c1NC(=O)OC,10.6200,0.2436
CNC(=O)c1cc(=NC(=O)NCCCOC)[nH]nn1,12.6700,0.2532
COC(=O)Nc1ccccc1NS(=O)(=O)N(C)C,10.1800,0.2367
COCc1ccc(C(=O)NCC(=O)OC)cn1,20.8100,0.3145
CNS(=O)(=O)Nc1ccc(NC(=O)c2cc(N)[nH]n2)cc1,21.0900,0.2787
CNC(=O)c1ccccc1NC(=O)OC(C)C,11.6600,0.3058
COCCNC(=O)c1n[nH]cc1NC(=O)OC,7.6000,0.2710
CNS(=O)(=O)Nc1ccc(C(=O)O)cc1,8.9000,0.2208
Cc1ccc(NC(=O)Nc2ccccc2C(=O)O)cc1,8.1300,0.3904
COCCNC(=O)Nc1c(C)cccc1COC,15.1000,0.2944
COC(=O)Nc1ccc(=NCCO)[nH]n1,15.1400,0.1931
CNCc1cc(C#N)ccc1NC=O,12.8200,0.2371
CNc1ccc(C(=O)O)nc1NC(=O)OC,8.9700,0.3241
COC(=O)Nc1ccc(C(N)=O)cc1C#N,9.2400,0.2691
CCNC(=O)NCc1[nH]c(=NCCOC)ccc1NC(=O)OC,13.1200,0.3421
COC(=O)Nc1ccc(NS(=O)(=O)Nc2ccc(OC)cc2)cc1,6.9200,0.1949
CNc1ccccc1NS(=O)(=O)Nc1ccccc1,9.5000,0.1606
CNC(=O)c1cc(=NC(=O)OC)[nH]nn1,9.9700,0.2409
CNS(=O)(=O)Nc1cccc(C(=O)O)c1,6.9500,0.2462
COC(=O)Nc1cccc(Nc2nc(C(=O)O)c[nH]2)c1,12.2100,0.2425
CNc1ccc(C(=O)Nc2ccnc(C(=O)O)c2)cc1C#N,10.1800,0.3150
O=C(O)Cc1ccccc1CCn1nccc1C(=O)O,23.2800,0.2679
CNc1ccc(NS(=O)(=O)Nc2ccc3c(c2)OCO3)c(OC)c1,16.0300,0.2534
COC(=O)Nc1ccc(NS(=O)(=O)N2CCOCC2)cc1,9.2300,0.2328
COC(=O)Nc1ccc(NC(=O)OC(C)C)c(N)c1,8.2700,0.1796
CCNC(=O)Cc1c(Nc2ccccc2C)[nH]oc1=O,22.9700,0.3231
CN=c1[nH][nH]cc1C(=O)NC,10.9800,0.1668
CNC(=O)c1ccc(NS(=O)(=O)OC)cc1,8.8600,0.2472
COc1ccc(NC(=O)Nc2ccc(C(=O)O)cc2OC)cc1,6.6500,0.2911
COC(=O)Nc1cccc(Cc2c[nH]c(C(=O)O)n2)c1,17.8200,0.2609
CCOC(=O)Nc1cc(C(=O)O)c[nH]1,5.5500,0.2359
COC(=O)N=c1cc(NCc2ccc(OC)cc2C)[nH][nH]1,6.9600,0.2853
CNC(=O)c1cc(NC)cc(NC(=O)OC)c1,10.5200,0.2538
CNc1ccc(NC(=O)OC)cc1NC(=O)OC(C)C,6.1100,0.1850
COc1ccc(CN=c2nc(N3C(=O)OCC3C(C)O)cc[nH]2)cc1,17.7700,0.3945
Cc1ccc(NC(=O)c2cccc(C(=O)O)n2)cc1,15.7500,0.3373
COc1ccc(OC(=O)C(=O)O)cc1,18.0300,0.1948
CNC(=O)c1c[nH]cc(NC(=O)OC)c1=NCC(C)C,10.1500,0.3524
COC(=O)Nc1ccccc1CNC=O,10.3300,0.2554
COCCNC(=O)c1ccc(NC(=O)OC)c(C#N)c1,7.8300,0.3253
CCOC(=O)Nc1ccc(C(=O)O)[nH]1,9.0800,0.2521
CCNC(=O)c1c[nH]c(NC(=O)OC)c1,6.5900,0.2776
CC(C(=O)O)c1cccc(NC(=O)Nc2ccc([N+](=O)[O-])cc2)c1,18.8100,0.3007
CNC(=O)c1cc(C(=O)O)[nH]n1,9.7700,0.2101
COc1ccc(NC(=O)Nc2c[nH]c(C(=O)O)c2)cc1,7.0400,0.2489
CNC(=O)c1ccc(NC(=O)OC)cn1,8.4600,0.3375
O=C(O)c1ccc(OCCCc2cc[nH]n2)cc1,12.8900,0.2815
COCCCNC(=O)c1ccc(C#N)cc1,8.8800,0.3306
COC(=O)Nc1ccc(NC(=O)OC(C)C)c(NC(=O)OC)c1,7.6100,0.1879
COC(=O)Nc1ccc(NC(=O)OC(C)C)cc1CO,15.5500,0.3138
CC(C)OC(=O)N=c1ccc(NCc2c[nH]cn2)c[nH]1,22.4800,0.2495
CNC(=O)C(C)NC(=O)Nc1cccc(C(C)=O)c1,18.9700,0.2500
CNC(=O)CN=c1[nH]cc(Nc2ccc(N)c(OC)c2)cc1C#N,19.5500,0.3311
O=C(Nc1ccccc1)Nc1cccc(C(=O)O)c1,8.6100,0.2744
COC(=O)Nc1ccc(C)c(S(=O)(=O)O)c1,13.1000,0.2516
CC(C)OC(=O)NCc1c[nH]c(NCCO)n1,17.0300,0.1954
CCNS(=O)(=O)Nc1cc(NC)ccc1NC,10.0600,0.2084
COc1ccccc1NC(=O)Nc1ccc(C(=O)O)cc1,11.0000,0.2652
O=C(NCc1ccccc1C(=O)O)Nc1ccc(C(=O)O)cc1,10.4000,0.2808
COC(=O)NOc1c(NC(=O)OC)cccc1C(N)=O,15.7700,0.3381
C=CCNC(=O)c1ccccc1NS(=O)(=O)OC,17.9100,0.2910
CCCONC(=O)Nc1cccc(C)c1,14.0200,0.2044
COc1ccccc1CC(N)C(=O)O,6.7100,0.3065
COCCCN=c1[nH]cc(NC(=O)OC)cc1C#N,6.6600,0.2904
COCCNC(=O)Oc1nc(=NCC(OC)OC)[nH]cc1NCCOC,25.5600,0.2820
CCOC(=O)Nc1ccc(C(=O)NC)[nH]1,7.7600,0.3115
CNc1ccccc1C(=O)Nc1ccc(C(=O)O)cc1,13.7000,0.3395
COC(=O)Nc1ccc(NC(=O)OCc2ccccc2)cc1,10.5200,0.2162
COC(=O)CNS(=O)(=O)Nc1cccc(OC)c1,9.8800,0.2007
Cc1ccsc1CNc1cnc(C(=O)O)cc1C#N,19.8200,0.3090
CNC(=O)c1cc(C(=O)NC)[nH]n1,8.7500,0.2082
COC(=O)Nc1ccc(OC)c(NC(=O)Nc2cccnc2)c1,12.5300,0.2502
COc1ccc(NC(=O)Nc2cccc(C(=O)O)c2)cc1,6.1800,0.2728
O=C(O)c1ccccc1N[SH](=O)=O,10.5100,0.3035
COC(=O)Nc1cc(C(=O)O)c[nH]1,6.2800,0.2285
CCCCOC(=O)Nc1cc(C(=O)NC)n[nH]1,8.2300,0.2632
CCN=c1[nH]c(C(=O)NC)ccc1C#N,12.0700,0.3553
COc1ccccc1NCC(=O)Nc1cccc(C(=O)O)c1,13.6400,0.3214
CC(C)=NOC(=O)c1ccccc1,17.4500,0.1878
COC(=O)Nc1c[nH]c(=O)c(C(=O)N(C)C)c1,15.8000,0.3003
CNS(=O)(=O)Nc1cc(NC(=O)OC)ccc1N,9.2000,0.2310
COc1cccc(NS(=O)(=O)Nc2ccc3c(c2)OCO3)c1,14.2800,0.1898
CCNC(=O)Nc1ccc(NC(=O)NCC)c(OC(F)F)c1,17.4600,0.2480
COc1cccc(NC(=O)Nc2cccc(C(=O)O)c2)c1,8.8500,0.2785
CNC(=O)c1cccc(NC(=O)OC)c1NC(=O)OC,7.6200,0.3007
COC(=O)Nc1cc(NC(=O)OC)cc(NC(=O)OC)c1,13.1200,0.1530
CNS(=O)(=O)c1ccc(NC(=O)C#N)cc1,14.0100,0.1918
O=C(O)c1cc(C(=O)O)[nH]n1,12.1800,0.1322
N#CN=C(Nc1ccccc1)Nc1cccc(C(N)=O)c1,17.9400,0.2256
COC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)O)cc2OC)cc1O,14.7900,0.3031
CCNC(=O)c1c[nH][nH]c1=N,15.3500,0.1758
COC(=O)CNC(=O)Cc1cccn1C,15.1200,0.1981
O=C(O)c1ccc(=NCCO)[nH]c1,12.1200,0.2072
COC(=O)Nc1cccc(NC(=O)Nc2ccccc2C(=O)O)c1OC,10.3300,0.3589
COC(=O)NC(=O)Cc1ccnc(C(=O)O)c1,15.8400,0.2605
O=C(O)c1cncc(NS(=O)(=O)Nc2ccccc2)c1,12.2100,0.2605
COC(=O)Nc1cc(C(C)=O)c(C(=O)O)[nH]1,12.3900,0.3382
NC(=O)c1cccc(CCNC(=O)Oc2ccc(C(=O)O)cc2)c1,19.6700,0.2911
CC(=O)CNc1ccccc1C(=O)O,16.8200,0.5138
COC(=O)N=c1cc(NCc2ccc(OC)c(OC)c2)[nH][nH]1,7.7500,0.3234
CCOC(=O)Nc1ccc(C(=O)NC(=O)OC)[nH]1,13.4500,0.3230
COc1ccccc1NC(=O)Nc1ccc(Cl)c(C(C)C(=O)O)c1,22.2300,0.3043
CCOC(=O)Nc1cc(C#N)c[nH]1,9.4100,0.2122
CNC(=O)c1ccc(NC(=O)Cc2ccc(OC)cc2)cc1,15.9600,0.2732
CCCCN=c1cc(Nc2cccc(OC)c2)[nH]c(=O)[nH]1,19.6200,0.2972
CCOC(=O)c1ccc(NC(=O)OC)[nH]1,12.2100,0.2597
CC(C)OC(=O)NCc1cc(C(=O)O)n[nH]1,10.6900,0.2041
CC(NCc1ccc(C(=O)O)n1C)C(N)=O,17.8100,0.3318
COC(=O)Nc1cccc(NC(=O)OC)c1,8.9000,0.1518
CNC(=O)Nc1ccc(NS(=O)(=O)O)cc1,13.0700,0.1804
CNC(=O)NC(=O)c1cc[nH]n1,10.3400,0.1974
COCCNC(=O)c1ccc(NS(=O)(=O)OC)cc1,6.0600,0.2888
CNC(=O)c1cc(NC(=O)OC)no1,15.7500,0.2300
CNS(=O)(=O)Nc1cccc(NC(=O)OC)c1,7.7800,0.1919
CCNC(=O)OCc1cccc(NC(=O)OC)c1,13.0400,0.2529
COC(=O)Nc1cc(C(C)=O)c[nH]1,10.8200,0.2260
CNc1ccc(NC(=O)OC(C)C)cc1C#N,8.2200,0.2575
CC(C)OC(=O)NCc1sc(=O)[nH]c1O,12.5200,0.2305
CNC(=O)c1ccccc1NC(=O)OC,12.2800,0.3057
O=C(O)Cc1ccccc1NS(=O)(=O)O,16.9400,0.2146
COC(=O)Nc1ccc(CNC(=O)OC(C)C)c(OC)c1,8.7200,0.2832
CNC(=O)NOc1ccccc1NC(=O)OC,9.7500,0.2046
NC(Cc1ncc[nH]1)C(=O)O,7.4400,0.1633
COCCNC(=O)c1ccc(N2CCOCC2)cn1,12.2600,0.3754
CCOC(=O)Nc1ccccc1NC(=O)OC(C)C,10.3800,0.1827
COc1ccc(C(=O)Nc2ccnc(C(=O)O)c2)cc1,16.0600,0.2932
COC(=O)Nc1ccc(NS(=O)(=O)C(C)C)cc1,11.6700,0.1899
N=c1[nH]c(CC(N)C(=O)O)cs1,8.7300,0.2211
