SMILES,NLL,Tanimoto
O=C(CC1CCC2(CCCCC2)O1)NCCCc1ccccc1,6.8200,0.2312
CCNC(=O)C1CCC2C(NC(=O)c3ccc(OC)cc3)CCCC12,14.2900,0.3155
COc1ccc(CCNC(=O)C2CCCC2C(=O)NCCc2ccc(OC)cc2)cc1,6.0800,0.2700
CCNC(=O)C1CCC2(CCC2)C1C(=O)NCc1ccc(OC)cc1,11.5400,0.3004
Cc1cccc(CCNC(=O)C2CCC3(CCCCC3C(=O)NC3CCCC3)O2)c1,17.1500,0.3397
COc1ccccc1CNC1CCN(C(=O)NCC2CCC2)C1,7.4300,0.3582
COc1ccc(CNC(=O)C2CCCC2C(=O)NCc2cccc(OC)c2)cc1,6.3700,0.3646
CCCCCCc1ccc(NC(=O)NC2CCC(C)(C)C2)cc1,10.2700,0.2603
CCNC(=O)C1CCC2(OC(=O)NCc3ccc(Cl)cc3)CCC1C2(C)C,14.1500,0.3001
CCN1CCC(CNCc2ccc(Oc3ccccc3)nc2)C1,13.5200,0.2591
Cc1ccc(CCNC(=O)CC2CCC2)cc1,5.3700,0.1776
O=C(NCC(O)c1ccccc1)C1CCC1,8.0900,0.1976
CCCNC(=O)Nc1ccc(OC)c(C(=O)NCC2CCC2)c1,19.1900,0.3675
COc1ccc(CNC(=O)C2CNCCC23CCC(C(=O)NCC(C)(C)C)C3)cc1,12.2100,0.3137
Cc1ccc(NC(=O)NC2CCN(CC3CCC3)C2)cc1,9.8700,0.2406
COc1ccc(CCNC(=O)C2CCCC2CCNc2ccccc2)cc1,19.5600,0.3114
Cc1ccc(NC(=O)N2CCCC(C)(C)C2)cc1C,14.4600,0.2618
Cc1ccc(NC(=O)CC2CCC2)cc1,6.1100,0.1851
COc1ccc(CNC2CCC(C)(NCc3ccc(OC)cc3)C2(C)C)cc1,6.6800,0.2946
COc1ccc(CNC2CCN(C(=O)NCC3CCC3)C2)cc1,5.2000,0.3137
COc1ccc(CCNC(=O)C2CCC3(CCNCC3)C2)cc1,6.9800,0.2710
CC(C)(CC1CCC1)NC(=O)N1CCC(c2cccs2)CC1,16.2700,0.2353
COc1ccc(C2CCN(C(=O)NCC3CCC3)CC2)c(C)c1,9.4100,0.3224
COc1ccc(CNCC2CCN(CC(=O)NCCc3ccc(C)cc3)CC2)cc1OC,17.3000,0.4438
COc1ccccc1NC(=O)NC1CCC1,12.0400,0.2309
CCNC(=O)C1CCC2C(NCc3ccc(OC)cc3)CCC12,7.4700,0.2957
Cc1ccc(OCC2CCCC2NCC(C)O)c(C)c1,15.0400,0.4015
O=C(CNC1CCC1)Nc1ccc(Br)cc1,10.0200,0.1691
COc1ccc(CNC2(C)CCC(NCc3cccc(OC)c3)C2(C)C)cc1,7.3300,0.3452
Cc1ccc(NC(=O)CN2CCC(C(C)C)CC2)cc1,14.5400,0.2184
Cc1cccc(NC(=O)CNC2CCC(C)C2)c1C,10.0600,0.2801
COc1cccc(CNC2CCC2NCc2ccnc(OC)c2)c1,15.5200,0.3386
CCNC(=O)C1CCC(CNCC(=O)Nc2cc(OC)ccc2OC)C1,11.5100,0.3189
O=C(NCCc1ccccc1)C1CCC2(CCCCC2)O1,4.9500,0.2513
COc1ccc(C(=O)NC2CCCC2)s1,14.2400,0.2305
COc1cccc(CC2CCC2NCC(=O)NCC(C)(C)COc2cc(C(C)C)ccc2OC)c1,27.6100,0.4141
COc1ccc(CCNC(=O)C2CCCC2CC2CCCCC2)cc1,7.3500,0.2672
CCNC(=O)C1CCC2(CCCC2)C1NCc1ccc(OC)cc1,10.8100,0.3074
CCc1ccc(OCC(O)CNCCOc2ccccc2)cc1Cl,24.8200,0.3400
CCN1CCC(NCC(=O)Nc2cc(C)cc(C)c2)CC1,14.8600,0.2234
CCNC(=O)C1CCC(CNC(=O)Nc2ccc(CC)cc2)C1,9.8100,0.2432
COc1ccc(CNC(=O)C2CCCC2C(=O)NCc2ccc(OC)cc2)cc1,4.6700,0.3080
COc1ccc(CC2CCC3(CCC(CC(=O)NC4CCCC4)C3)OC2)cc1,12.2600,0.3214
Cc1ccc(CCCNC(=O)CC2CCC2)cc1,7.7400,0.1809
COc1ccccc1C1CCN(C(=O)NC2CCC2)CC1,11.0300,0.2888
CCCC(NC(=O)OC1COC1)C(=O)NCc1ccc(OC)cc1,18.7100,0.2946
CCOC(=O)C1CCCC1C(=O)NCCc1ccccc1,8.2500,0.2536
O=C(NC1CCCC1)N1CCC(NCC(O)c2ccc(Cl)cc2)C1,16.3200,0.2614
COc1ccc(CCNC(=O)CC2CCCC2)cc1,6.4500,0.2718
CCNC(=O)C1CCC(NCc2ccc(OC)cc2)C1,8.1700,0.3181
COc1ccc(CNC(=O)C2CCCC2)c(OC)c1,4.7800,0.4019
COc1ccc(CCNC(=O)CC2CCC3(CCCCC3)O2)cc1,6.7100,0.2823
COc1cccc(CNC(=O)C2CCC3(C2)OCCO3)c1,9.9600,0.3458
CNC(=O)C1CCC(NCc2ccccc2OC)C1,11.5900,0.3730
COc1ccc(CNC2CCC3(CC2)CCC(CC(=O)NCCc2ccccc2)O3)cc1,6.7900,0.3299
COc1ccc(CNC(=O)CNC2CCCC(C)C2)cc1,8.1900,0.2946
Cc1ccc(NC(=O)CNCC2CCC2)cc1,6.2500,0.1897
COc1cc(OC)c(CNC(=O)C2CCCC2)cc1Cl,9.9300,0.3849
Cc1ccc(CCNC(=O)C2CCCN(CCC3CCCC3)C2)cc1,17.9000,0.2382
COc1ccccc1CNC(=O)C=CC1CCCC1,14.3100,0.3463
Cc1cc(C)cc(NC(=O)CNCC2CCC2)c1,7.3300,0.2065
COc1cc(OC)cc(C(=O)NCC2CCC2)c1,9.5400,0.3692
O=C(CC1CCC1)NCCc1ccc(Cl)cc1,6.8400,0.1891
CCc1ccc(C2CCN(C(=O)N3CCC(NC4CCCC4)C3)CC2)cc1,24.2300,0.2671
COc1ccc(CNC(=O)C2CCCN(C(C)C)CCC(=O)NC2)cc1,18.8900,0.3099
COCc1ccc(NC(=O)CNCC2CCC2)cc1,10.9300,0.2141
COc1cccc(CNC2CCN(CC(=O)Nc3cccc(C)c3C)CC2)c1,10.0400,0.3859
OC(CCC1CCCN1)c1ccccc1,18.8500,0.1862
COc1cccc(CCNC(=O)CC2CCC3(CCC(CNCC(O)c4ccc(C)cc4)CC3)O2)c1,15.7700,0.3297
CCC(=O)NCC(=O)C(Cc1ccc(OC)cc1)NCc1ccc(OC)cc1,21.2500,0.3267
COc1ccc(CCC2c3ccccc3CCN2C(=O)NC2CCC2)cc1,13.6400,0.4039
OC(CNC1CCC1)C1(O)CCC2(CCC(NCc3ccccc3)CC2)CC1,27.5800,0.2402
CCC1(CC)COC2(CCC(C(=O)NCCc3ccc(OC)cc3)C2)O1,11.8200,0.3358
COc1cccc(CC2CCN(CC(=O)Nc3ccc(C)cc3)CC2)c1,10.1800,0.3291
Cc1ccc(CNC2CCN(C(=O)NCC3CCC(C)C3)C2)cc1,12.6500,0.2537
COC(=O)C1CCCN(CC(O)COc2ccc(Br)cc2)C1=O,19.6800,0.3104
COc1ccc(CC2CCC3(CCN(CC(O)C(C)(C)NS(=O)(=O)c4ccc(OC)cc4)C3)C2)cc1,22.6000,0.3509
CCc1ccc(NC(=O)CC2CCC2)c(CC)c1,9.4800,0.2822
COc1ccc(CNC(=O)C2CCCC2C(=O)NCCc2ccc(C)cc2)cc1,5.3800,0.3115
CCNC(=O)C1CCC2(CCCC(=O)N2)C1,10.0400,0.1965
COc1ccc(CNC2CCCC2NC(=O)c2cccc(OC)c2)cc1,14.2200,0.3643
COc1ccc(CNC(=O)CC2CCC3(CCCCC3)O2)cc1,7.0400,0.3203
COc1ccc(NC(=O)NC2CCC(C)(C)C2)cc1,7.0700,0.2524
CCCCCCCCOc1ccc(NC(=O)NC2CC(C)(C)C2)cc1,12.9800,0.2708
CC1CCCC(NCC(=O)Nc2ccccc2Cl)C1,12.6200,0.2075
CCOc1ccccc1C(=O)NC1CCC1,10.1700,0.3833
O=C(NCCc1ccc(Cl)cc1)C1CCC2(CCCCC2)O1,6.3500,0.2613
COc1ccc(CCNC(=O)C2CCCC2)c(OC)c1,6.5700,0.3271
COc1ccc(CNC(=O)C2CCCC2C(=O)NCc2ccc(C)cc2)cc1,7.0100,0.3109
COc1ccc(Cl)cc1NC(=O)C1CCC2(CCCCC2)O1,13.2300,0.3326
O=C(Nc1ccc(Cl)cc1)NC1CCN(C(=O)NCC2CCC2)C1,11.9200,0.2502
COc1ccc(CNC2CCN(C(=O)N3CCCC3)C2)cc1,12.9600,0.3115
COc1ccc(OC)c(CNC(=O)C2CCCC2)c1,7.8500,0.4197
COc1ccc(CCN2CCC3(CCC3)CCC(CNC(=O)c3ccc(OC)cc3)C2)cc1,14.9000,0.3162
O=C(NCCCCc1ccccc1)C1CCC2(C1)OCCO2,8.4500,0.2543
Cc1cccc(NC(=O)NC2CCCC(C)(C)C2)c1,9.5600,0.2304
CCCN1CCC2(CCC(c3cc(OC)ccc3OC)C2)C1,15.4400,0.3946
COc1cccc(CCN2CCC3(CCC3)CCC(C(=O)Nc3cc(C)cc(OC)c3C)C2)c1,19.0100,0.4386
CCOC(=O)C1CCCC1NCc1cccc2ccccc12,20.5900,0.2627
COc1ccc(CNC(=O)CC2CC3CCC(NCC4CCC4)C2C3)cc1,20.6800,0.2913
COc1ccc(CCNC(=O)C2CCC2)cc1,8.4800,0.2732
COc1ccc(CNC2CCC(COC(N)=O)CC2)cc1,8.6700,0.3193
CC(C)(C)CCN1CCC2(CCC(C(=O)NCC3CCCCC3)O2)CC1,17.0600,0.2368
COc1ccc(CNC2CCC(O)(C3(O)CCC3)C2(C)C)cn1,16.2500,0.3394
CCNC(c1ccc(OC)cc1)C1CCCC1C(=O)Nc1ccc(C)c(C)c1,17.0900,0.4182
CCCC1COC2(CCC(C(=O)NCCc3ccc(F)cc3)C2)C1,16.8900,0.2750
COCC1(O)C2CC2CC12CCC(C(=O)Nc1cc(C)ccc1OC)C2,23.1200,0.3774
Cc1ccc(CNC(=O)C2CCC3(CCNCC3)C2)cc1,12.0400,0.2236
O=C(CC1CCC1)NCCCc1ccccc1,4.7000,0.1753
CC1(C)CCCC1NC(=O)CCc1ccccc1,12.2600,0.1963
COc1ccc(NC(=O)CC2CCC2)cc1,9.7300,0.2202
CCn1ccnc1CCN1CCC(NCc2cccc(Cl)c2)C1,23.5700,0.2827
O=C(CC1CCCC1)NCCCc1ccccc1,5.8500,0.1806
CCNC(=O)C1CCC2C(NC(=O)c3nccnc3OC)CCC12,13.2600,0.3271
CCOC1CCC2(C)C(CCC3C2CCC2(C)C(C(=O)NCCc4ccccc4)CCC32)C1,11.6000,0.2430
COC(=O)c1ccc(C2CCC3(CC2)OCCO3)s1,19.9700,0.2727
CCC1(C(=O)NC(COC)CC(C)C)CCC1,20.0200,0.1754
COc1ccc(C(O)CNC(=O)CC2CCC2)cc1,8.0300,0.2776
COc1ccc(CCNC(=O)C2CCC3(C2)OCCO3)cc1,5.9700,0.3015
COc1ccc(CNC2CCC(CO)(NCc3ccc(OC)cc3)C2(C)C)cc1,8.6800,0.3059
COc1ccc(CNC(=O)C2(C)CCC(Nc3ccc(C(C)C)cc3)C2(C)C)cc1,16.7500,0.4088
CC12CCC(O)CC1=CCC1CC3CCC(C(=O)NCCc4ccccc4)C3(C)CCC12,12.4700,0.2732
CCNC(=O)C1CCC2(CCN(CCc3ccc(Cl)cc3)CC2)C1,10.7600,0.2396
COc1ccc(CNC2CCC(NCc3ccc(OC)cc3)(C(F)(F)F)C2(C)C)cc1,10.9400,0.3210
CCc1ccc(OCC(O)CN2CCCC(C)(C)C2)cc1,14.7100,0.3680
COc1ccc(CNC(=O)CC2CCC2)cc1,5.5500,0.3162
CCOc1ccccc1C(=O)NC1CCC(C)(C)C1,10.3600,0.3796
CCc1cc(C)c(NC(=O)C2CCCC2)s1,15.4200,0.2684
COc1ccc(C)c(NC(=O)c2ccc(OCC(C)C)cc2)c1,23.0300,0.3729
COc1ccc(C)cc1NC(=O)CN1CCC(COC(N)=O)C1,12.4500,0.3296
Cc1cccc(NC(=O)CC2CCC3(C2)OCCO3)c1C,7.9500,0.3134
CCc1ccc(CNC(C)C(=O)NCc2ccc(OC)cc2)cc1,19.4700,0.3184
CCCC1CCC(C(=O)NC2CCCC(CC)C2)CC1,19.3500,0.1432
COc1ccc(CC2CCC3(CCN(CCCC(=O)Nc4ccc(F)cc4)C2)OCC2CCCC2OO3)cc1,26.8400,0.4011
COc1ccc(CNC(=O)C2CCC(NCC(O)c3cccs3)C2O)cc1,23.6900,0.3656
OC(CNCC1CCCC1)COc1ccccc1,7.3300,0.2806
CCNC(=O)C1CC2(CCN(c3ccc(C)cc3)CC2)O1,18.4000,0.3033
COc1ccc(C(O)CNC(=O)CN2CCCC2)cc1,14.1500,0.2861
Cc1ccc(CCNC(=O)C2CCCC2CC(=O)NCc2ccccc2)cc1,11.8500,0.2475
CCNC(=O)C1CCC2C(NCc3ccc(C)s3)CCC12,13.0500,0.2327
COc1ccc(NC(=O)NC2CCC(C)(C)C2)cc1OC,7.6500,0.3386
COc1ccc(CCNC(C)C2COC(C(C)C)C2)cc1,20.9600,0.2772
CCC(C)NC(=O)N1CCC(NCc2cc(Cl)ccc2OC)C1,14.8400,0.3468
COc1cccc(CC(C)(C)CNC2CCN(C(=O)NCC3CCC3)C2)c1,14.2900,0.3128
Cc1ccc(NC(=O)C2(C)CCC3(CCCC3)CC2)cc1,11.7000,0.2259
COc1ccc(C)cc1NC(=O)NC1CCCC(C)(C)C1,8.1300,0.3055
Cc1cccc(NC(=O)C2CCC3(CCC3)CCN(CCc3cccc(Cl)c3)C2)c1C,13.5600,0.3601
COc1ccc(NC(=O)NC2CCC(N(C)C)CC2)c(OC)c1,13.3000,0.2881
COc1ccc(CCNC(=O)C2CCC3(CCC3)C23OCCO3)cc1,11.3700,0.3567
O=C(NCCc1ccccc1)C1CCC2(CCCCO2)C1,8.3500,0.2560
CCc1ccc(NC(=O)NC2CCCC(C)(C)C2)cc1,8.8600,0.2315
CC1(C(=O)NCCc2ccccc2)CCC2(CCCCC2)O1,13.1200,0.2677
Cc1ccccc1NC(=O)CN1CCN(C(=O)C2CCC2)CC1,18.5800,0.2726
Cc1ccc(CCNC(=O)C2CCCC2C(=O)NCc2ccc(C)cc2)cc1,8.7900,0.2610
CNC(C)C(=O)N1CCC(CNCCCCc2cccc(OC)c2)CC1,34.1100,0.3084
O=C(NCCCc1ccccc1)C1CCCC1C(=O)NCCc1ccccc1,7.7500,0.2325
COc1cc(NC(=O)N=c2[nH]nc(CC3CCCC3)s2)cc(OC)c1,18.6300,0.3281
COc1ccc(CNC2CCC3(CC2)CCC(CC(=O)NC2CCCC2)O3)cc1,8.9400,0.3223
CCc1ccc(NC(=O)NC2CCCC(C)C2)cc1,9.1500,0.2244
O=C(CC1CCC1)NCCN1CCCC1,9.2700,0.1289
COc1ccc(CCNC(=O)C2CCC3(CCCC3)O2)cc1,7.6700,0.2952
COc1cccc(CNC2CCN(C(=O)NCC3CCO3)CC2)c1,13.1600,0.3350
COc1cccc(CCNC(=O)C2CCC(OC)CC2)c1,14.1300,0.2950
CCc1ccc(NC(=O)C2CCCC2CC(=O)NC2CCCC2)cc1,14.8900,0.2705
COc1ccc(CNC(=O)C2CCCN2CC(C)(C)C)cc1,21.7000,0.3011
COc1ccc(C2(CCNC3CCC(N)CC3)CCCC2)cc1,15.5400,0.3309
COc1ccc(CNC(=O)CNC(=O)c2ccc(OC)cc2)cc1,14.8100,0.2829
CC1CCCC(NCC(O)COc2ccccc2)C1,7.7600,0.2749
COc1cc(OC)nc(C(=O)NC2CCC(C)(C)C2)c1,13.4500,0.3347
COc1ccc(CCCC(C)CN2CC(NCc3cccc(OC)c3)CCC2=O)cc1,18.5900,0.3436
O=C(NCCCc1ccccc1)C1CCCC1C(=O)NC1CCCC1,8.4400,0.2254
COc1cccc(CCNC(=O)C2CCC3(CCCCC3)O2)c1,6.1400,0.3219
CC(CNC(=O)CC1CCC1)Cc1ccccc1,7.5600,0.1844
CCC1COC2(CCC(C(=O)NCCOc3ccccc3)C2)O1,13.4500,0.2743
COc1ccc(CNC(C)C2CCC(CO)OC2=O)cc1,19.8200,0.3146
CCNC(=O)C1CCC2(CCCC(CC(C)(C)NCCCc3ccccc3)N2)C1,14.6800,0.2641
O=C(NCC1CCCO1)c1ccc(C(F)(F)F)cc1,12.1400,0.2296
CCCC(=O)N1CCC(NCC(=O)Nc2ccc(OC)cc2)CC1,15.5800,0.2697
Cc1ccc(NC(=O)NC2CCC3C2C(C)CCC32CCC(CC(=O)Nc3ccc(F)cc3)O2)c(C)c1,27.2800,0.3914
CCOc1ccc(NC(=O)NC2CCN(C(C)C)C2)cc1,13.8900,0.2800
COc1ccc(CCNC(=O)C2CCCC2C(=O)NCc2cccc(OC)c2)cc1,6.6700,0.3510
CC(C)(C)Nc1ccc(C(F)(F)F)cc1NC(=O)CN1CCCCC1,23.4700,0.2761
COc1ccc2c(c1C)C(NC1CCC(OC)C1)CC2,22.1100,0.4079
COc1cc(C)cc(NC(=O)NC2CCN(C(C)C)C2)c1,15.4000,0.3511
COc1ccc(C)cc1NC(=O)NC1CCC(C)(C)C1,7.8500,0.3073
COc1ccc(NC(=O)CNCC2CCC2)cc1,8.5800,0.2270
CCNC(=O)C1CCC2(CN=C(CCCc3ccccc3)N2)C1,11.2900,0.3167
Cc1cccc(NC(=O)CNCC2CCC2)c1C,6.8800,0.2593
Cc1ccc(NC(=O)C2CCC3(CCCCC3C(=O)Nc3ccc(C)cc3)O2)cc1,10.8600,0.3254
COc1ccc(CCC(=O)NC2CCN(C(=O)C(C)Oc3ccc(C(F)(F)F)cc3)CC2)cc1,24.0200,0.3219
CCCC(CC1CCC1)NCC(OC)c1ccccc1,13.3100,0.2100
Cc1cccc(NC(=O)CCCN2CCCC2=O)c1C,15.2300,0.2832
CCOC(=O)C1CCCC1C(=O)NCCCc1ccccc1,9.1200,0.2559
COc1ccc(CCNC(=O)C2CCC3(CCCCC3)O2)cc1,4.2400,0.2971
CC1CC2(CCC(CC(=O)NCCCc3ccccc3)C2)Oc2ncccc21,19.6600,0.3788
COc1ccc(C)c(C(=O)NCC2CCC2)c1,12.2400,0.4377
CCOC1CCCN1CC(=O)NCCc1ccc(C)cc1,18.2700,0.2234
CCCCCC1(C)CC(O)C2C(C(CC)C(=O)Nc3ccccc3N)CCC21,32.5700,0.2480
COC1C(NCCCc2ccccc2)CCCC1OCC1CCCC1,20.4900,0.2557
COc1cn(CC2CCC2)cc1C(=O)NCc1ccc(C)cc1,14.3200,0.3117
COc1ccc(CCNC(=O)CC2CCC3(CCC4(CCC4)CC3)O2)cc1,12.7700,0.2870
Cc1ccccc1C1CCN(C(=O)NC2CCC2)CC1,8.9300,0.2363
CC1(C)CCCC(NCC(O)COc2ccccc2)C1,7.3900,0.2789
COc1ccc(CNC2CCC(NCc3cccc(OC)c3)(C(F)(F)F)C2(C)C)cc1,11.9700,0.3522
CCCC(=O)NCC1CCN(CC(O)c2ccc(Cl)cc2)CC1,18.3300,0.2423
COc1ccc(CC2CCC3(CCN(CC(C)NCC(O)C(C)(C)N)CC3)O2)cc1,19.6800,0.3228
COc1ccc(CCC2CCC(C=NCc3ccc(OC)cc3)C(=O)C2)cc1,14.4700,0.2900
O=C(NCC1CC1)N1CCC(NCc2ccccc2)C1,9.4600,0.2284
Cc1ccc(CCCC2CCN(C(=O)NCC3CCC3)C2)cc1,15.2200,0.2275
CCNC(=O)C1CCC2(NC(=O)Nc3ccc(C)cc3)CCC1C2,9.6300,0.2821
CCC1CCCC1NC(=O)c1ccc(C)cc1,14.6800,0.2205
COc1ccc(CNC(=O)CC2CCCC(C)C2)cc1,10.9500,0.3100
COc1ccc(CC2CCCC2NCc2cccc(OC)c2)cc1,10.9000,0.3644
Cc1cccc(CCCNCCCCNCC2CCCC2)c1,21.0800,0.1851
COc1ccc(OC)c(CNCC2CCC2)c1,10.1600,0.4470
COc1ccc(CNC(=O)C2CCCC2C(=O)NC2CCCC2)cc1,8.0800,0.3066
COc1ccc(OC)c(NC(=O)NC2CCN(C(C)(C)C)CC2)c1,10.0800,0.3002
O=C(NCC1CCC1)N1CCC(NCCCc2ccccc2)C1,8.1600,0.2299
COc1ccc(CCNC(=O)C2CCCC2CC(C)C)cc1,7.4900,0.2645
COc1ccc(C)cc1NC(=O)NC1CCCC1C,10.7900,0.3022
COc1ccc(CCNC(=O)C2CCC3(CCCC3)CC2)cc1,10.0200,0.2659
CCNC(=O)C1CCC(CNCC(O)COc2ccccc2)C1,7.8500,0.2636
CNC(=O)CC1CCC2C(NC(=O)Nc3ccc(C)cc3)CCC12,11.8400,0.2567
COc1ccc(CNC(=O)CC2CCC3OCCC23)cc1,10.1900,0.3169
O=C(NCC1CCC1)NC1CCCCCC1,10.0500,0.1047
COc1ccc(C)cc1NC(=O)CC1CCC1,6.4700,0.2932
CNC(CC1CCC1)c1ccc(OC)cc1,11.9100,0.2942
COc1ccc(CC2CCC3(CCN(CC(N)C(C)(C)C)C3)O2)cc1,14.7500,0.3325
COc1cccc(CNC2CCC(N)C2)c1,11.7600,0.3642
COc1cccc(CNC(=O)CN2CCOCC2)c1,12.5300,0.3372
COc1ccc(CNC(=O)CC2(C(C)OC)CCC2)cc1,15.8500,0.3153
O=C(NCC1CCC1)N1CCC(NCc2cccc(Cl)c2)C1,8.8200,0.2469
Cc1ccc(OCC2(COC(N)=O)CCC2)cc1,10.0900,0.2678
COC(=O)CNC1CCC(c2ccc(OC)cc2)C(C)C1,10.5900,0.3074
COc1ccc(CNC2CCC(C)(C)c3cc(C)cc(O)c32)c(OC)c1,23.1200,0.4418
COc1ccc(NC(=O)CC2CCCC2)c(F)c1,11.6200,0.2642
COc1ccc(CCNC(C)C2CCC3(CCCCO3)C2)cc1,17.5500,0.2866
O=C(NCCCc1ccccc1)C1CCCN(C(=O)NCC2CC2)C1,22.0600,0.2459
Cc1cccc(NC(=O)C2CCCC2C(=O)NC2CCCC2)c1C,11.5100,0.3312
Cc1ccc(CCNC(=O)C2CCC3(CCCCC3)O2)cc1,5.2500,0.2533
Cc1cc(Br)ccc1NC(=O)CNC1CCC1,12.1900,0.2495
COc1cccc(CNC(=O)CC2CCCC2)c1,9.2200,0.3589
COc1ccc(OC)c2c1CCN(C(=O)NCC1CCOC1)C2CCc1ccccc1,17.7000,0.4741
CCCCCCCCCCCNC1CCCC1,18.1800,0.0835
COc1cccc(CNC2CCN(C(=O)NC3CCC3)C2)c1,6.8200,0.3358
CNCC1CCN(CCCC(=O)c2ccc(C)cc2)CC1,19.5500,0.2128
COc1ccc(OC)c(C2CCN(C(=O)NC3CCC3)CC2)c1,12.0300,0.3316
COc1cc(NC(=O)CC2CCC2)ccc1C,9.3400,0.2902
COc1ccc(CCNC(=O)c2sc3c(c2Cl)CCN(C(=O)NCC2CCC2)CC3)cc1,16.6500,0.4322
CCNC(=O)C1CCC2(C1)OCCC(CCc1ccc(OC)cc1)CO2,12.4200,0.3292
Cc1ccc(NC(=O)CNC2CCCC(C)(C)C2)cc1,6.9800,0.2176
CCC1(CC)COC2(CCC(C(=O)NCCOc3ccccc3)C2)C1O,12.5100,0.3183
Cc1cccc(NC(=O)CC2CCCC2OC(N)=O)c1C,12.4600,0.3160
CCCNC(=O)C1CCN(Cc2ccc(OC)cc2)CCC2(CCC2)CC1,11.6000,0.3467
COc1ccc(CNC2CCN(C(=O)CN3CCC(C(C)C)CC3)CC2)cc1,15.3500,0.3058
COc1ccc(CNC(=O)C2CCCC2C)cc1,9.4500,0.3081
COc1ccc(CNC2CCC(CO)(NCc3ccccc3)C2(C)C)cc1,10.6500,0.3059
Cc1cccc(NC(=O)C2(C)CCC3CCCN2C(=O)NC3)c1C,13.8900,0.4011
COC(=O)N1CCC(NC(=O)N2CCc3cc(OC)ccc3C2C)C1,16.0100,0.4363
