SMILES,NLL,Tanimoto
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3ccccc3)c2)cc1,7.4900,0.4502
Cc1cc(C)cc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccccc3)c2C)c1,7.3400,0.4184
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)c(C)c2C)c(F)c1,13.5700,0.4779
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)ccc3C)cc2)cc1,10.2100,0.4215
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)cc(C)c3)c(C)c2Cl)cc1,13.9400,0.4646
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cccc(C)c3C)c(C)c2C)c1,7.3100,0.4585
Cc1cc(S(=O)(=O)Nc2cccc(C)c2C)ccc1NS(=O)(=O)c1cccc(C)c1C,9.9900,0.4632
CCN1C(=O)COc2ccc(S(=O)(=O)Nc3cc(S(=O)(=O)Nc4cc(C)cc(C)c4)ccc3C)cc21,14.8800,0.5174
Cc1ccc(NS(=O)(=O)c2cccc(S(=O)(=O)Nc3ccc(C)cc3C)c2C)cc1,9.9800,0.4172
Cc1cc(C)cc(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3c(C)cc(C)c(C)c3C)ccc2C)c1,18.3600,0.4896
Cc1ccc(NS(=O)(=O)c2cccc(C)c2C)cc1S(=O)(=O)c1ccc(Cl)cc1,12.2300,0.4296
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)ccc3C)c(C)c2C)cc1,6.9700,0.4752
Cc1cc(C)c(NS(=O)(=O)c2cccc(C)c2C)cc1NS(=O)(=O)c1ccc(F)cc1F,13.0400,0.4612
Cc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)c(C)c2C)cc1,9.8700,0.4602
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)cc(C)c3C)c(C)c2C)c1,6.5500,0.4593
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3cc(C)cc(C)c3C)c(C)cc2C)c(C)c1,8.3500,0.4408
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)cc(C)c3C)c(C)c2C)c1,8.3500,0.4593
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3C)c(C)c2)cc1,10.9100,0.4463
Cc1ccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2C)cc1C,8.9100,0.4140
Cc1cc(C)cc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccccc3)c2)c1,10.3800,0.4046
Cc1ccc(N(C)S(=O)(=O)c2ccc(C)c(NS(=O)(=O)c3cccc(C)c3)c2)cc1,8.6600,0.4290
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3ccccc3)c2)c(F)c1,8.4500,0.4476
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(F)cc3)c(C)c2C)c1,7.7100,0.4611
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3cc(C)ccc3C)c(C)cc2C)c(C)c1,7.3500,0.4339
Cc1cccc(NS(=O)(=O)c2ccc(C)c(S(=O)(=O)c3cc(C)cc(C)c3)c2)c1,10.7900,0.4194
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)cc2C)c(C)c1,7.7700,0.4414
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3cccc(C)c3C)c(C)c2C)c1,9.4900,0.4619
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cccc(C)c3)c2)c1,5.5100,0.4118
Cc1ccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3C)c(C)cc2C)cc1,8.3800,0.4701
Cc1cc(C)cc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)cc2C)c1,8.1900,0.4357
Cc1c(NS(=O)(=O)c2ccccc2)cccc1NS(=O)(=O)c1ccc(Cl)cc1,8.2700,0.4429
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)c(C)c1,9.1000,0.4286
Cc1cccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccccc3F)ccc2C)c1,9.4700,0.4131
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)c(C)c2C)cc1,6.4700,0.4763
Cc1cccc(NS(=O)(=O)c2ccccc2NS(=O)(=O)c2cccc(C)c2)c1,14.8100,0.3932
Cc1ccc(C)c(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2C)c1,6.2400,0.4273
Cc1cccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)cc3C)ccc2C)c1,9.3200,0.4302
Cc1cc(C)cc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3cc(C)ccc3C)ccc2C)c1,9.3000,0.4142
Cc1cc(C)cc(S(=O)(=O)Nc2cccc(S(=O)(=O)Nc3ccccc3)c2)c1,14.1300,0.4083
Cc1ccc(S(=O)(=O)Nc2cccc(S(=O)(=O)Nc3cccc(C)c3C)c2C)c(C)c1,13.9900,0.4767
Cc1ccc(N(C)S(=O)(=O)c2ccc(C)c(NS(=O)(=O)c3ccc(C)cc3C)c2)cc1,10.4700,0.4374
Cc1cc(C)cc(NS(=O)(=O)c2cc(NS(=O)(=O)c3ccc(C)cc3Cl)c(C)c(C)c2C)c1,13.8400,0.4933
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)cc(C)c3)c(C)c2)c1,9.9400,0.4303
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)c2C)c1,6.8300,0.4719
Cc1ccc(C)c(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccccc3C)ccc2C)c1,8.3000,0.4103
Cc1ccc(S(=O)(=O)Nc2cccc(C)c2C)cc1S(=O)(=O)Nc1cccc(C)c1C,8.4100,0.4739
Cc1ccc(C)c(S(=O)(=O)N(C)c2cc(C)c(NS(=O)(=O)c3ccccc3)c(C)c2C)c1,16.7800,0.4769
Cc1cccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cc(C)cc(C)c3)c2)c1,8.2500,0.4118
O=S(=O)(Nc1cccc(NS(=O)(=O)c2ccc(F)cc2)c1)c1ccccc1,8.3100,0.3838
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(S(=O)(=O)N(C)c3ccccc3)c2)cc1,9.8200,0.4205
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)cc(C)c3C)cc2C)c(C)c1,8.4700,0.4578
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3cccc(C)c3C)cc2)c1,8.3900,0.4600
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cc(C)cc(C)c3C)c2)c1,6.0200,0.4214
Cc1ccc(C)c(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3cc(C)cc(C)c3C)c2C)c1,14.5600,0.4214
Cc1ccc(NS(=O)(=O)c2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)c(C)c1,8.8100,0.4387
Cc1cccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)c(C)c3)ccc2C)c1,6.3200,0.4329
Cc1ccc(C)c(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccccc3)ccc2C)c1,9.4800,0.4103
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(S(=O)(=O)N(C)c3cc(C)cc(C)c3)c2)cc1,11.3500,0.4253
Cc1cc(C)cc(S(=O)(=O)N(C)c2c(C)cc(S(=O)(=O)c3cccc(C)c3C)c(C)c2C)c1,15.8500,0.4942
Cc1cccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(F)c(C)c3)c2C)c1,13.9900,0.4336
Cc1ccc(S(=O)(=O)Nc2cccc(C)c2C)cc1NS(=O)(=O)c1ccccc1,7.8100,0.4811
Cc1ccc(NS(=O)(=O)c2cc(NS(=O)(=O)c3cccc(C)c3C)c(C)cc2C)c(C)c1,10.6500,0.4473
Cc1cccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3ccccc3)c2)c1,7.8600,0.4134
Cc1cccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3cc(C)cc(C)c3)c2C)c1,6.9400,0.4184
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)cc2C)c1,11.4500,0.4573
Cc1ccc(C)c(NS(=O)(=O)c2cc(C)c(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)c1,10.3000,0.4815
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)cc1,7.6500,0.4277
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cccc(C)c3C)c(C)c2)c1,7.8300,0.4452
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(C)cc3C)cc2C)c1,10.8600,0.4523
Cc1ccc(C)c(S(=O)(=O)Nc2ccccc2NS(=O)(=O)c2ccc(F)cc2)c1,12.0100,0.3916
Cc1cc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccccc3)ccc2C)ccc1Cl,11.2600,0.4403
Cc1cc(C)cc(S(=O)(=O)c2cc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)cc2C)c1,10.8000,0.4572
Cc1ccccc1NS(=O)(=O)c1ccc(C)c(S(=O)(=O)Nc2ccccc2)c1,6.9700,0.4240
Cc1cc(C)c(NS(=O)(=O)c2cc(F)cc(C)c2F)cc1NS(=O)(=O)c1ccc(F)cc1,16.8100,0.4655
Cc1cccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)cc3C)cc(C)c2C)c1,10.4600,0.4810
Cc1cc(S(=O)(=O)Nc2cccc(C)c2C)ccc1NS(=O)(=O)c1ccccc1,10.2700,0.4608
Cc1cc(C)cc(NS(=O)(=O)c2cccc(NS(=O)(=O)c3ccccc3)c2C)c1,9.0600,0.4383
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3C)c(C)c2C)c1,7.3300,0.4614
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)cc(C)c3)c(C)c2C)c1,5.9600,0.4598
Cc1ccccc1S(=O)(=O)Nc1ccc(NS(=O)(=O)c2ccccc2)c(C)c1C,9.4200,0.4559
Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1S(=O)(=O)Nc1ccccc1,7.1700,0.4182
Cc1ccc(NS(=O)(=O)c2ccc(C)c(S(=O)(=O)Nc3ccccc3)c2)cc1,7.0700,0.4166
Cc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3cc(C)ccc3C)c(C)c2)c(C)c1,10.5400,0.4152
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3ccc(F)cc3)c2)c1,12.2700,0.4207
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cccc(C)c3)c(C)c2C)cc1,8.6200,0.4760
Cc1ccc(C)c(S(=O)(=O)Nc2cccc(S(=O)(=O)Nc3ccccc3C)c2)c1,14.8800,0.4123
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)c(C)c2C)c1,7.7400,0.4578
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)s2)c1,15.9700,0.3467
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)cc3C)cc(C)c2C)cc1,10.3200,0.4794
Cc1ccc(C)c(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3ccc(F)c(F)c3)ccc2C)c1,21.5500,0.4428
Cc1cccc(NS(=O)(=O)c2cc(NS(=O)(=O)c3cc(C)cc(C)c3)cc(C)c2C)c1,10.2900,0.4163
Cc1cccc(S(=O)(=O)Nc2cc(C)c(C)c(NS(=O)(=O)c3cc(C)cc(C)c3)c2)c1,13.4700,0.4641
Cc1cccc(NS(=O)(=O)c2cccc(S(=O)(=O)Nc3c(C)cccc3C)c2C)c1C,10.7300,0.4644
Cc1ccc(NS(=O)(=O)c2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)cc1,9.6400,0.4289
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccccc3C)ccc2C)cc1,13.0700,0.4378
Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)c3ccc(C)cc3C)c(C)cc2C)c(C)c1,14.4700,0.4502
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(C)cc3C)c(C)c2C)c1,10.4200,0.4758
Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1S(=O)(=O)N(C)c1ccccc1,10.4200,0.4098
Cc1cc(NS(=O)(=O)c2cc(C)cc(C)c2C)cc(S(=O)(=O)Nc2ccc(C)cc2C)c1,10.1100,0.4536
Cc1ccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(C)cc3C)c2)cc1,12.0600,0.4320
Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)c3cccc(C)c3)cc(C)c2C)cc1,11.4500,0.4847
Cc1cc(C)cc(NS(=O)(=O)c2cc(S(=O)(=O)c3cccc(C)c3)ccc2C)c1,14.0800,0.4235
Cc1ccc(NS(=O)(=O)c2cc(S(=O)(=O)c3cccc(C)c3)ccc2C)cc1,15.4500,0.3986
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)c2C)c1,7.2800,0.4729
Cc1cc(C)cc(S(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2C)c1,13.1300,0.3954
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)c1,4.9300,0.4142
Cc1cc(NS(=O)(=O)c2ccc(F)cc2)ccc1NS(=O)(=O)c1ccc(Cl)cc1,9.9300,0.4276
Cc1cc(C)cc(NS(=O)(=O)c2cc(NS(=O)(=O)c3cc(C)cc(C)c3)ccc2C)c1,8.9800,0.4003
Cc1ccc(NS(=O)(=O)c2cccc(NS(=O)(=O)c3cccc(C)c3C)c2C)cc1,10.8700,0.4238
Cc1cc(C)cc(S(=O)(=O)Nc2cc(Cl)c(C)c(NS(=O)(=O)c3ccccc3)c2)c1,11.8100,0.4384
Cc1cc(C)cc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3cc(C)ccc3C)c(C)cc2C)c1,7.6200,0.4202
Cc1cc(C)cc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)cc2)c1,13.0100,0.4216
Cc1cccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3C)c(C)cc2C)c1,9.6300,0.4733
Cc1cccc(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3cccc(C)c3C)c(C)cc2C)c1,9.5700,0.4824
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3c(C)cccc3C)c2)cc1,12.7700,0.4394
