SMILES,NLL,Tanimoto,drug_id,cluster
Cc1cccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)c(C)c2C)c1,10.08,0.4634,CCR9_458,111
Cc1cc(C)cc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(Cl)c(C)c3)c(C)cc2Cl)c1,15.15,0.4674,CCR9_2,370
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)c1,7.41,0.4103,CCR9_40,11
Cc1cc(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3cccc(C)c3C)ccc2C)ccc1Cl,11.02,0.4897,CCR9_641,133
Cc1cc(C)cc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(F)c(C)c3C)ccc2C)c1,9.88,0.4691,CCR9_574,24
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(C)c(F)c3)c(C)c2C)c1,11.25,0.4834,CCR9_84,44
Cc1cc(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)ccc3C)c(C)c2)c(C)c1,10.94,0.4455,CCR9_629,135
Cc1ccc(C)c(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(Cl)c(C)c3)ccc2C)c1,8.72,0.454,CCR9_212,35
Cc1cc(C)c(NS(=O)(=O)c2cc(C)c(C)c(NS(=O)(=O)c3c(C)cccc3C)c2)cc1C,17.21,0.4807,CCR9_277,303
Cc1cc(C)cc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(C)cc3C)c2)c1,8.98,0.4202,CCR9_621,127
Cc1ccc(S(=O)(=O)c2cc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)cc2C)cc1,12.89,0.4543,CCR9_342,152
Cc1cccc(NS(=O)(=O)c2cc(NS(=O)(=O)c3c(C)cccc3C)cc(C)c2C)c1,13.4,0.4146,CCR9_309,291
Cc1csc(S(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)c1,19.69,0.3872,CCR9_10,367
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccccc3Cl)cc(C)c2C)cc1,18.14,0.478,CCR9_337,285
Cc1ccc(C)c(NS(=O)(=O)c2cc(S(=O)(=O)Nc3ccccc3C)ccc2C)c1,8.8,0.4563,CCR9_323,26
Cc1cccc(NS(=O)(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)cc(C)c2C)c1C,12.55,0.4771,CCR9_639,134
Cc1ccc(NS(=O)(=O)c2cc(C)cc(C)c2NS(=O)(=O)c2cc(C)cc(C)c2)cc1,13.11,0.4359,CCR9_699,190
Cc1cc(C)c(NS(=O)(=O)c2ccc(F)cc2)cc1NS(=O)(=O)c1ccc(F)cc1,21.81,0.4161,CCR9_250,313
Cc1ccc(NS(=O)(=O)c2ccc(C)c(NS(=O)(=O)c3cccc(C)c3)c2Cl)cc1,12.72,0.4573,CCR9_364,277
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(C)c(S(=O)(=O)N(C)c3cccc(C)c3C)c2)c1,15.09,0.4819,CCR9_385,273
Cc1cc(C)cc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3ccccc3C)c(C)cc2C)c1,8.34,0.4511,CCR9_601,214
Cc1ccc(NS(=O)(=O)c2cc(C)c(C)c(NS(=O)(=O)c3cc(C)cc(C)c3C)c2)cc1,10.44,0.4764,CCR9_663,97
Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3cccc(C)c3C)cc(C)c2C)c(C)c1,9.33,0.4798,CCR9_508,148
Cc1cc(C)c(S(=O)(=O)N(C)c2ccccc2)cc1NS(=O)(=O)c1ccccc1C,11.96,0.4435,CCR9_682,193
Cc1ccc(NS(=O)(=O)c2ccccc2NS(=O)(=O)c2cc(C)ccc2C)c(C)c1,14.67,0.4387,CCR9_28,99
Cc1ccc(C)c(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)c(C)c2)c1,12.01,0.4373,CCR9_307,77
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(Cl)c(C)c3)c(C)c2C)c1,8.71,0.4912,CCR9_544,103
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(F)cc3)c(C)c2C)c1,7.71,0.4611,CCR9_110,118
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cccc(C)c3)c(F)c2)c1,17.07,0.4056,CCR9_237,169
Cc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cccc(C)c3C)cc2)c(C)c1,11.3,0.4172,CCR9_239,317
Cc1cccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3C)c(C)cc2C)c1,9.63,0.4733,CCR9_200,116
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c(C)c2C)c1,12.19,0.4731,CCR9_243,168
Cc1cccc(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3cccc(C)c3C)ccc2C)c1,11.38,0.4811,CCR9_257,49
Cc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3cccc(C)c3C)c(C)c2C)cc1,11.75,0.4602,CCR9_30,104
Cc1cccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(C)cc3C)c2)c1,9.01,0.4212,CCR9_563,225
Cc1cccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)c(C)c2C)c1,8.7,0.4581,CCR9_306,108
Cc1ccc(C)c(S(=O)(=O)Nc2cc(S(=O)(=O)Nc3ccccc3C)c(C)c(C)c2C)c1,15.86,0.4898,CCR9_334,286
Cc1ccc(C)c(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2C)c1,6.24,0.4273,CCR9_123,25
Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1S(=O)(=O)c1ccccc1,12.3,0.408,CCR9_443,259
Cc1cc(C)cc(S(=O)(=O)Nc2cc(C)ccc2NS(=O)(=O)c2cc(C)cc(C)c2C)c1,13.14,0.4089,CCR9_386,159
Cc1ccccc1NS(=O)(=O)c1ccc(NS(=O)(=O)c2cccc(C)c2C)cc1,18.74,0.4183,CCR9_281,302
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3cc(C)ccc3C)c(C)c2C)c1,8.37,0.4584,CCR9_553,32
Cc1cc(C)c(NS(=O)(=O)c2cccc(C)c2C)cc1NS(=O)(=O)c1ccc(F)cc1F,13.04,0.4612,CCR9_100,339
Cc1cc(C)cc(NS(=O)(=O)c2cc(NS(=O)(=O)c3ccc(C)cc3Cl)c(C)c(C)c2C)c1,13.84,0.4933,CCR9_129,153
Cc1cc(S(=O)(=O)c2ccc(N(C)S(=O)(=O)c3ccccc3)c(C)c2)ccc1F,22.88,0.469,CCR9_445,257
Cc1ccc(C)c(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(C)c(C)c3)ccc2C)c1,7.91,0.4351,CCR9_4,0
Cc1cc(C)cc(S(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2C)c1,13.13,0.3954,CCR9_192,321
Cc1cc(NS(=O)(=O)c2ccc(F)cc2)ccc1NS(=O)(=O)c1ccc(Cl)cc1,9.93,0.4276,CCR9_194,101
Cc1cc(C)cc(N(C)S(=O)(=O)c2cc(C)c(C)c(NS(=O)(=O)c3ccc(C)c(C)c3)c2)c1,10.9,0.4748,CCR9_491,241
Cc1ccc(NS(=O)(=O)c2ccc(C)c(N(C)C)c2)cc1C,16.69,0.436,CCR9_557,226
Cc1cccc(C)c1S(=O)(=O)Nc1cccc(NS(=O)(=O)c2cccc(F)c2F)c1,15.73,0.4041,CCR9_3,369
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(S(=O)(=O)N(C)c3ccc(C)c(C)c3)cc2C)c1,9.79,0.4538,CCR9_667,96
Cc1ccc(NS(=O)(=O)c2ccccc2)cc1NS(=O)(=O)c1ccccc1,9.69,0.4206,CCR9_6,178
Cc1ccc(N(C)S(=O)(=O)c2cccc(S(=O)(=O)Nc3cccc(C)c3C)c2C)cc1,10.66,0.4601,CCR9_355,141
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3ccc(C)c(C)c3)c2)cc1C,8.16,0.4329,CCR9_394,58
Cc1ccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3cc(C)cc(C)c3)c(C)cc2C)cc1,8.63,0.413,CCR9_339,160
Cc1cc(C)cc(S(=O)(=O)Nc2c(C)ccc(C)c2NS(=O)(=O)c2cc(C)cc(C)c2C)c1,13.12,0.4486,CCR9_83,342
Cc1ccc(S(=O)(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3C)ccc2C)cc1,11.04,0.4771,CCR9_264,308
Cc1cc(S(=O)(=O)Nc2ccccc2)cc(NS(=O)(=O)c2ccccc2)c1C,12.73,0.4773,CCR9_246,73
Cc1cc(Cl)c(S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)c3ccccc3)c2)cc1C,11.35,0.4458,CCR9_627,208
Cc1ccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3cc(C)ccc3C)c(Cl)cc2C)cc1,16.19,0.4597,CCR9_72,346
Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)N(C)c3cccc(C)c3C)ccc2C)c(C)c1,12.83,0.4754,CCR9_346,283
Cc1cccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3ccc(F)cc3)c(C)cc2C)c1,12.59,0.4224,CCR9_318,106
Cc1ccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3c(C)cccc3C)c2C)c(C)c1,11.29,0.4443,CCR9_709,187
Cc1cccc(S(=O)(=O)c2ccc(C)c(NS(=O)(=O)c3cc(C)ccc3C)c2)c1,11.96,0.4387,CCR9_262,309
Cc1ccc(NS(=O)(=O)c2cc(NS(=O)(=O)c3cccc(C)c3C)c(C)cc2C)c(C)c1,10.65,0.4473,CCR9_149,28
Cc1cc(NS(=O)(=O)c2ccccc2)cc(NS(=O)(=O)c2ccc(F)cc2)c1C,9.54,0.4624,CCR9_289,82
Cc1cc(C)cc(S(=O)(=O)Nc2cc(S(=O)(=O)c3ccccc3)c(C)cc2C)c1,12.89,0.4441,CCR9_395,271
Cc1cc(C)cc(NS(=O)(=O)c2cccc(S(=O)(=O)Nc3cc(C)ccc3C)c2C)c1,8.92,0.4453,CCR9_484,243
Cc1cc(C)cc(NS(=O)(=O)c2cc(NS(=O)(=O)c3cc(C)cc(C)c3)ccc2C)c1,8.98,0.4003,CCR9_195,117
Cc1cccc(NS(=O)(=O)c2ccc(F)c(S(=O)(=O)N(C)c3cc(C)cc(C)c3)c2C)c1,17.33,0.46,CCR9_449,256
Cc1cc(C)cc(S(=O)(=O)Nc2c(F)cc(S(=O)(=O)Nc3ccccc3)c(C)c2C)c1,12.57,0.4975,CCR9_620,211
Cc1ccc(S(=O)(=O)Nc2cccc(S(=O)(=O)c3ccc(F)cc3F)c2C)cc1,16.79,0.4527,CCR9_362,278
Cc1cc(C)cc(NS(=O)(=O)c2ccccc2S(=O)(=O)Nc2ccccc2C)c1,10.86,0.4363,CCR9_469,251
Cc1ccc(S(=O)(=O)Nc2ccc(C)c(S(=O)(=O)N(C)c3ccccc3)c2)cc1,9.82,0.4205,CCR9_137,331
Cc1ccc(C)c(S(=O)(=O)N(C)c2cc(C)c(NS(=O)(=O)c3ccccc3)c(C)c2C)c1,16.78,0.4769,CCR9_134,333
Cc1ccc(NS(=O)(=O)c2cccc(C)c2C)cc1S(=O)(=O)c1ccccc1,9.6,0.4099,CCR9_412,266
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3c(C)cccc3C)cc2C)c1,10.29,0.4323,CCR9_381,47
Cc1cc(C)cc(N(C)S(=O)(=O)c2ccc(NS(=O)(=O)c3cccc(C)c3)cc2C)c1,15.57,0.4105,CCR9_433,263
Cc1ccc(C)c(NS(=O)(=O)c2cccc(S(=O)(=O)c3ccccc3)c2C)c1,11.36,0.4544,CCR9_1,371
Cc1cc(C)cc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3cccc(C)c3C)cc2)c1,8.39,0.46,CCR9_139,330
Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)c3cc(C)cc(C)c3)c(C)cc2C)cc1,9.25,0.4535,CCR9_223,76
Cc1cccc(S(=O)(=O)Nc2cc(NS(=O)(=O)c3cccc(C)c3)c(Cl)cc2C)c1,13.33,0.4463,CCR9_35,357
Cc1ccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3C)c(C)cc2C)cc1,8.38,0.4701,CCR9_116,109
Cc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)c(C)c2)cc1,12.12,0.4278,CCR9_567,223
