SMILES,NLL,Tanimoto
COc1ccccc1C(=O)Nc1cccc(Cl)c1C,7.6800,0.3974
CC(C)Oc1ccc(NC(=O)C2(c3ccccn3)CC2)cc1,22.4400,0.3289
COc1ccccc1C(=O)Nc1ccc(-c2nnc(-c3ccccc3)n2N)cc1,20.1400,0.3792
COc1ccccc1NC(=O)c1ccc(C=Cc2ccccc2)n1C,19.8900,0.3587
O=C(NCc1ccc(Cl)c(Cl)c1)c1cccnc1,14.2600,0.2224
Cc1cc(C)n(-c2ccc(N=S(=O)(Cl)c3c(Cl)cccc3Cl)cc2)n1,23.5300,0.3468
CN(CCc1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1)Cc1ccccc1,19.6500,0.2553
Cc1c(Cl)cccc1NC(=O)Cc1cccc(O)c1,17.4300,0.3129
CCCc1ccc(NC(=O)CCc2ccccc2)cc1,16.1100,0.3295
CC(NC(=O)c1ccccc1Cl)c1ccccc1Cl,11.7100,0.2459
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,10.1400,0.3984
Cc1c(Cl)cccc1NC(=O)Cc1ccccc1Cl,7.4500,0.3214
NC(=Nc1ccc(Cl)c(Cl)c1)c1cccc(NC2CC2)c1,23.4200,0.2902
O=C(CCc1ccc(Cl)cc1)Nc1ccccc1,15.8600,0.3016
Cc1ccc(-c2ccc(NC(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2)cc1,19.0300,0.3219
CC1(C(=O)Nc2cccc(Cl)c2Cl)CC2CCC(=Cc3ccccc3Cl)C2C1,22.9500,0.3823
O=C(Nc1ccc(Cl)cc1)c1ccc(NC(=O)c2ccccc2Cl)cc1,10.3100,0.3820
O=c1nc(OCc2ccccc2)cc2n1CCc1ccccc1-2,27.7000,0.4298
Cc1c(Cl)cccc1NC(=O)Cc1ccc(Cl)cc1,7.4700,0.3221
Cc1c[nH]ccc1=NC(=O)Cc1cc2ccccc2[nH]c1=O,31.5200,0.3249
O=C(Cc1c(Cl)cccc1Cl)Nc1ccc2c(c1)Cc1ccccc1-2,12.5500,0.2990
O=S(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,11.4700,0.1548
CC(=O)c1cccc(NC(=O)Cc2ccc(Cl)cc2)c1,15.5400,0.2987
Cc1ccccc1NC(=O)Nc1cccc(Cl)c1Cl,9.9200,0.2896
O=C(Cc1ccccc1Cl)Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1,11.6200,0.2763
Cc1cc(NC2CC2)nc(-n2ccc(Cl)c2)n1,20.1700,0.2553
COC(=O)c1ccccc1NC(=O)c1ccccc1Cl,9.2700,0.3686
O=C(NCc1ccc(Cl)cc1Cl)c1nc(-c2ccccc2Cl)c[nH]1,23.3900,0.3426
COc1ccccc1NC(=O)c1cccc(NC(=O)c2ccccc2O)c1,13.7400,0.4189
COc1cccc(NC(=O)c2c(Cl)cc(Cl)n2C)c1,19.2700,0.3408
COc1cccc2c1C(c1ccccc1)N(CC(=O)Nc1cccc(Cl)c1)CC2,17.1700,0.3803
COc1ccccc1-c1ccc(NC(=O)Cc2ccccc2)cc1,13.9500,0.2849
O=C(NCc1ccccc1Cl)c1cccc(S(=O)(=O)Nc2ccccc2Cl)c1,16.6200,0.3028
CC(C)COc1ccc(NC(=O)c2ccccc2NC(C)C)cc1,13.2900,0.4542
O=C(Nc1cccc(Cl)c1)c1ccc(NCc2ccccc2)cc1,14.0200,0.3962
CC(COc1ccccc1)NCc1ccc(Cl)nc1,15.4400,0.2170
Cc1ccccc1C(=O)Nc1ccc(Cl)c(Cl)c1,10.4600,0.3831
CC(Nc1ccc(Cl)c(Cl)c1)C(=O)Nc1cccc(Cl)c1,17.0400,0.2467
CC(=O)Nc1ccc(Cc2ccc(C(C)(C)C)cc2)cc1,16.7000,0.2867
O=C(Nc1c(Cl)cc(Cl)cc1Cl)c1ccccc1Cl,11.4800,0.3753
O=C(COc1cccc(Cl)c1)NCc1ccccc1,11.2800,0.2612
CC(C)(C)CNC(=N)c1ccccc1NCc1ccccc1,17.7400,0.2811
Cc1c(Cl)cccc1NC(=O)c1ccc(NC(=O)c2ccsc2)cc1,16.8900,0.3628
CCCc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,12.7400,0.3786
COC(=O)c1ccccc1C(=O)NCCc1ccccc1,14.3000,0.2738
CC(C)(C)c1ccc(NC(=O)C(O)c2ccccc2Cl)cc1,15.8300,0.2572
O=C(c1ccccc1Cl)N1CCCc2ccccc21,17.0300,0.3665
O=C(NC(C(=O)Nc1cccc(Cl)c1)c1cccnc1)c1ccccc1Cl,22.8600,0.3653
CSc1cccc(NC(=O)Nc2ccccc2F)c1,13.3100,0.2292
COc1cc(CCc2ccccn2)nc(OCc2ccccc2)n1,25.6300,0.2644
O=C(NCc1cccnc1)c1ccc(Cl)c(Cl)c1,13.9000,0.2537
COc1ccc(-c2ccccc2NC(=O)c2ccccc2OC)cc1,17.5900,0.4002
CN(C)c1ccccc1CC(=O)Nc1ccc(OCc2ccc(Cl)nc2)cc1,19.1000,0.3058
CCc1cc(-c2ccccc2)nc(S(=O)(=O)CCc2ccccc2)n1,22.5700,0.3426
Cc1c(Cl)cccc1C(=O)NCCc1ccc(Cl)cc1,14.0800,0.2576
COc1ccccc1CNC1CCC(CN2CCC(c3ccc(Cl)cc3)CC2)CC1,17.7100,0.2987
Cc1ccccc1CCC(=O)Nc1ccccc1Cl,12.7700,0.2857
CC1(c2cccnc2)CCN(c2ccc(C(=O)NC3CC3)cc2)C1,27.9600,0.3429
Cc1cccc(Cl)c1NC(=O)c1ccc(N(C)C)cc1,14.8200,0.3853
COc1ccccc1NC(=O)c1cccc(NC(C)=O)c1,11.1200,0.4555
CCc1ccc(NC(=O)c2ccccc2C)cc1,11.7700,0.3931
O=C(Nc1ccc2[nH]cc(CN3CCCC3)c2c1)Nc1ccccc1F,22.7000,0.3829
O=C(Nc1ccc(NC(=O)c2ccccc2Cl)cc1)c1cccc(Cl)c1,12.0500,0.4089
Cc1c(Cl)cccc1Nc1cccc(C(=O)N2CCc3ccccc32)c1,20.0700,0.3551
Cn1c(Cc2ccccn2)nnc1C(=O)Nc1cccc(OCc2ccccc2)c1,18.2900,0.3663
CCc1c(C)n(-c2cccc(NC(=O)c3ccccc3)c2)[nH]c1=O,25.3300,0.3615
CCn1c(CNC(=O)Cc2ccccc2)nnc1SCc1ccccc1C,19.6500,0.3171
CC(Nc1cccc2c(C(N)=O)cccc12)c1ccccc1,16.2200,0.3466
O=C(Nc1cccc(Cl)c1)Oc1ccccc1Cl,10.7800,0.2478
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1Cl,13.3600,0.3841
O=C(Nc1cccnc1)c1ccccc1Cl,10.4600,0.3503
O=C(Nc1sccc1C(=O)[O-])c1ccccc1,18.6700,0.2859
O=C(CCc1ccccc1O)Nc1ccc(Cl)cc1,11.2000,0.2779
NS(=O)(=O)c1ccc(NC(=O)c2ccc(CNc3ccc(Cl)cc3)cc2)cc1,16.4100,0.3677
Clc1cccc(NCc2ccc(Cl)cc2Cl)c1,11.5200,0.2697
Clc1cccc(Nc2ccccc2-c2ccccc2)c1,13.4000,0.1965
COc1ccc(NC(=O)c2ccccc2-c2ccc(Cl)cc2)cc1,16.0500,0.4000
CC(C)Nc1cccc(Nc2cccc(Cl)c2)c1,13.7700,0.2446
COc1cccc(CCc2cc[nH]c(=Nc3ccccc3)n2)c1,16.2000,0.2729
Cc1cccc(C(=O)Nc2cccc(Cl)c2Cl)c1,14.6800,0.3755
N#Cc1c(C(N)=O)nn2ccc(-c3ccccc3)cc12,25.3400,0.4046
Fc1ccccc1NCCCNCc1ccccc1-n1cccc1,26.4400,0.3870
O=C(c1ccccc1Cl)c1ccccc1NCCCn1cccc1,14.5900,0.3094
COc1ccccc1COc1ccc(NC(=O)c2cc(Cl)c(Cl)cc2Cl)cc1,26.2200,0.3989
Cc1cccc(OCC(=O)Nc2cccc(Cl)c2C)c1,12.5300,0.3178
COC(=O)c1ccc(C)c(NCc2ccccc2)c1,16.2200,0.3163
COc1ccc(NC(C)=Nc2cccc(Cl)c2)cc1Cl,15.8500,0.2605
O=C(Nc1cccc(Cl)c1)c1ccccc1O,9.1100,0.4110
O=C(NCc1ccccc1)c1cncc(-c2ccccc2Cl)n1,20.9100,0.3631
CC=C(Cc1ccccc1)C(=O)Nc1ccc(NC(N)=O)cc1,23.3500,0.2729
O=C(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,13.5000,0.3920
Clc1ccc(CNc2ccc(Cl)c(Cl)c2)c(Cl)c1,12.3200,0.2663
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc(Cl)cc1,12.8400,0.3451
O=C(OCc1cccc(Cl)c1)c1cccc(NCc2ccccc2)c1,16.0900,0.3033
Clc1ccccc1C1Cc2c[nH]cc2CN1c1c(Cl)cccc1Cl,23.3000,0.3944
O=CNn1c(C(=O)Nc2ccccc2Cl)nnc1-c1ccccc1,15.6300,0.3734
CC(Nc1ccccc1C(=O)NCc1c(Cl)cccc1Cl)c1ccccc1,15.1400,0.3304
O=C(Nc1cccc(Cl)c1Cl)c1ccc(Cl)nc1,9.4300,0.3156
Cc1c(Cl)cccc1NC(=O)Nc1ccccc1F,8.7700,0.2640
O=c1c2ccccc2nc2sc(-c3cccnc3)nn12,23.0000,0.4005
COc1ccccc1C(=O)NC(=O)c1cccnc1Cl,16.5700,0.2849
CCc1ccccc1NC(=O)CN1CC(C)(C)Oc2ccccc21,18.1300,0.3682
Cc1cccc(C(=O)Nc2ccc(S(=O)(=O)Nc3cccc(Cl)c3)cc2)c1,11.9500,0.3471
Cc1c(Cl)cccc1NC(=O)c1ccccc1OC(F)F,11.2100,0.3873
Cc1ccccc1C(=O)Nc1cccc(Cl)c1Cl,7.2300,0.3825
CN(C(=O)c1ccc(NCc2ccc(Cl)c(Cl)c2)cc1)C1CCCCC1,26.3900,0.3145
Cc1csc(SCC(=O)Nc2ccccc2C(F)(F)F)n1,18.4200,0.2863
Cc1ccc(NC(=O)c2cccc(C)c2)cc1,12.3100,0.3951
COc1ccccc1NC(=O)c1ccccc1C,10.3600,0.4444
Cc1nnc2n1-c1ccc(NC(=O)CN(C)c3ccccc3)cc1CC2,18.1900,0.3548
Cc1ccccc1NC(=O)COC(=O)c1ccccc1Cl,11.9600,0.3024
CC(=O)Nc1ccc(NC(=O)c2ccccc2)cc1,10.6300,0.4600
Cc1ccc(NC(=O)c2ccccc2COCC2CCC(c3ccccc3)CN2)cc1,33.9100,0.3493
O=C(NCCCNC12CC3CC(CC(C3)C1)C2)c1ccccc1F,20.7700,0.2406
O=C(Nc1ccccc1Cl)c1ccccc1NCc1ccccn1,19.5800,0.3519
Cc1cc(-c2ccccc2)nc2ccc(S(=O)(=O)NCc3cccc(Cl)c3)cc12,30.9600,0.3761
CC(Cc1ccccc1)NCC(O)COc1c(Cl)ccc2[nH]ccc12,25.5500,0.3270
Cc1cccc(Cl)c1NC(=O)c1c(Cl)cccc1Cl,11.3100,0.3630
Cc1c(Cl)cccc1NC(=S)Nc1ccc(C(=O)Nc2ccccc2)cc1,16.0500,0.3797
O=C(Nc1ccccc1)Nc1ccccc1Cl,8.0200,0.2043
Cc1ccc(C(=O)NCC(=O)Nc2cc(Cl)ccc2C)cc1,16.2000,0.3237
FC(F)(F)c1ccccc1CCc1nn[nH]n1,20.2700,0.2069
Cc1cccc(Oc2ccc(NC(=O)Cc3cccc(Cl)c3)cc2)c1,15.0400,0.2661
O=S(=O)(NCc1ccccc1)c1ccc(NCc2ccccc2Cl)cc1,11.7100,0.2683
O=C(Nc1ccccc1Cl)c1ccccc1Cl,7.7600,0.3902
O=C(Cc1ccc(Nc2ccccc2)cc1)Nc1ccc(Cl)cc1,14.3800,0.2639
CCC(=O)Nc1ccc(CNCc2cccc(OC)c2)cc1,13.7900,0.3190
CC(C)Nc1cccc(NC(=O)Nc2ccccc2Cl)c1,12.3000,0.2486
NCc1ccccc1NC(=O)NC1CC1c1ccccc1,18.9600,0.2845
O=C(NCc1cccnc1)c1ccccc1Cl,15.5600,0.2413
O=C(Nc1cc(Cl)ccc1Cl)c1ccccc1-c1ccccc1,11.3400,0.3515
COc1cccc(NC(=O)c2ccc3cc(C)cnc3n2)c1,21.2500,0.3699
Cc1nc2ccccc2n1Cc1ccccc1NC(=O)c1ccccc1Cl,22.9500,0.3610
COc1cccc(C(=O)Nc2cccc(-c3cc4ccccc4[nH]3)c2)c1,21.9800,0.4093
O=C(CNc1cccc(F)c1)c1cccs1,19.2400,0.2296
CC(=Nc1cc(Cl)cc(Cl)c1)Nc1ccc(C)cc1,15.4700,0.2831
Cc1cc(C)c(Cl)c(OCc2coc(-c3ccccc3C(=O)N(C)C)c2)n1,32.7400,0.3999
O=C(Nc1ccc(C(=O)Nc2ccccc2)cc1)c1ccccc1,11.9800,0.4045
Fc1ccccc1NC(=S)NCc1ccccc1OC(F)F,15.4600,0.2844
Cc1nc2ccccc2c(=Nc2ccccc2C)[nH]1,13.0800,0.3285
CC(C)(C)Nc1ccc(NC(=O)c2ccccc2O)cc1,11.7000,0.4709
CCN(C(=O)c1ccccc1C)c1ccccc1,12.7700,0.4193
COc1ccc(NC(=S)Nc2ccccc2C)cc1,12.2500,0.3088
CC(=O)N=c1[nH]c(C)c(CCc2ccccc2C)s1,20.7400,0.2774
COc1ccc(C(F)(F)C(=O)c2cccc(NC(C)=O)c2)cc1,23.8700,0.3239
COc1cccc(C(=O)NCCc2cccc(Cl)c2)c1,12.8100,0.3874
Cc1csc(CC(=O)Nc2cccc(C(=O)Nc3ccc(Cl)cc3)c2)n1,21.1900,0.3677
Clc1ccc(CNCCNC2CCOC2)cn1,21.3400,0.1901
CCNc1ccc(C(=O)Nc2ccccc2Cl)cc1,12.6000,0.4165
CCc1ccc(NC(=O)C(c2ccccc2C)N2CCCC2=O)cc1,19.9400,0.3634
CN(CC(=O)Nc1ccc(Cl)cc1)Cc1ccccc1,14.7600,0.2981
Fc1ccccc1NC(=S)Nc1ccccc1Cl,12.2900,0.1902
O=C(Nc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1)c1ccccc1,13.8500,0.3838
Cc1ccsc1C(=O)Nc1ccc(Cl)cc1,11.8100,0.2969
O=C(CS(=O)(=O)c1ccccc1)Nc1c(Cl)cccc1Cl,13.8900,0.2453
Cc1ccccc1C(=O)Nc1c(C)cccc1Cl,9.9500,0.3639
CCOc1cccc(CNC(=O)c2c(Cl)cccc2Cl)c1,18.2400,0.3984
N#Cc1ccc(COC(=O)NCc2ccccc2)cc1,19.1700,0.2060
O=C(COc1ccccc1)Nc1cccc(C(=O)Nc2ccccc2Cl)c1,13.5000,0.4551
CN1CCc2c1ccc(NC(=O)c1c(Cl)cccc1Cl)c2Cl,20.6700,0.3875
COc1cccc2c1C(c1ccc(Cl)cc1)N(CC(C)C)CC2,15.8700,0.3391
COc1cccc(NC(C)C(=O)N2CCC(C)CC2)c1,20.6600,0.3079
C=CCOc1nc(Cl)cc(Cl)c1OC,23.8200,0.2648
CCCc1ccc(NC(=S)Nc2cccc(Cl)c2Cl)cc1,12.0200,0.2377
O=C(Nc1ccc(Cl)cc1)c1ccncc1,11.5900,0.3261
CN(Cc1ccccc1)c1ccc(NC(=O)Nc2ccccc2Cl)cc1,22.1100,0.3440
O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,16.7800,0.2749
Cc1ccccc1N=c1c2ccccc2[nH]c2ccccc12,14.5600,0.2895
Cc1ccc(Cl)cc1NC(=O)c1ccccc1,9.7900,0.3800
O=C(Nc1ccccc1Cl)c1ccc(NC(=O)c2ccccc2Cl)cc1,9.9900,0.3840
O=C(NCc1cccnc1)c1ccc(Cl)cc1,11.1500,0.2198
O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,17.0300,0.3915
Clc1ccc(CNc2ccc(Nc3ccccc3)cc2)cc1,13.3000,0.2855
O=C(Cc1cccs1)Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1,13.5500,0.2817
Clc1ccc(C(NCC2CC2)c2ccc(Cl)nc2)cc1,14.7700,0.3066
COc1ccccc1CC(C)Nc1cccc(Cl)c1,10.6800,0.2855
