SMILES,NLL,Tanimoto
COc1ccc(NS(=O)(=O)c2ccc(NC(Cc3cccs3)C(=O)O)cc2)cc1,18.6400,0.3335
COc1ccc(NC(=O)CC2(CC(=O)O)CCCC2)cc1,14.7700,0.2125
CCS(=O)(=O)NCc1cccc(NC(=O)c2ccccc2C)c1,19.7700,0.2893
Cc1c(O)ccc(C=CC(=O)NCc2ccccc2)c1CCc1cccc(N=C(N)N)c1,31.5000,0.3131
COc1ccc(OC)c(OC)c1CC(=O)Nc1ccccc1,10.3800,0.2929
CC(=O)NCCc1ccc(O)c(-c2ccc(C)cc2)c1,20.8000,0.2215
CCOc1ccc2c(=O)c(CCC(=O)Nc3ccccc3)coc2c1,17.5600,0.3630
COc1ccc(C=NN2CCN(C)CC2)c(OC)c1,14.5400,0.2674
COc1cccc(C=CC(=O)C=Cc2cc(OC)c(OC)c(OC)c2Br)c1OC,16.2200,0.3214
Cc1oc2ccccc2c1NC(=O)NCc1ccco1,16.9000,0.3270
NS(=O)(=O)c1ccc(N=Cc2ccc(C=CC(=O)NCCN3CCCCC3)cc2)cc1,17.8100,0.2550
COC(=O)c1cc(O)c(O)c(CC(=O)Nc2cccc([N+](=O)[O-])c2)c1,19.2400,0.3554
CCNCCc1ccc(-c2c(C)sc3c2CCN(C)C3)cc1,27.1100,0.3986
COc1ccc(Nc2ccc3cc(C(=O)NC4CCC4)ccc3c2)cc1,21.7600,0.3422
COc1cc(CC(=O)NCc2ccccc2)c(O)c(OC)c1OC,11.9900,0.3457
COc1ccc(CN2CCCOC2CNC(=O)Nc2ccccc2)cc1,16.0500,0.3970
COc1c(CC(=O)Nc2c(C)cc(O)cc2C(=O)NC2CCCCC2)ccc(O)c1O,22.5000,0.4512
Cc1ccc(CN(Cc2ccc(Cl)cc2)S(C)(=O)=O)cc1Cl,19.7000,0.2374
COc1cccc(CNC2CCCC2NC(=O)N(C)C)c1,17.0100,0.4465
COc1ccc(C(=O)NN=Cc2cc(OC)ccc2CC(=O)O)cc1,12.2500,0.2965
COc1ccc(C2NN(Cc3ccc(Cl)cc3)S(=O)(=O)N2)cc1,20.4900,0.3029
COc1ccc2[nH]cc(C(=O)NCCN3CCOCC3)c(=O)c2c1OC,22.3100,0.4703
O=C(NCc1ccccc1)c1cccc(Sc2ccccc2C(=O)O)c1,15.2500,0.2672
Cc1ccc(S(=O)(=O)Nc2cccc(C3CCOCC3)c2)[nH]1,21.1900,0.3245
COc1cc(CN2CCC=C(c3cccc4c3OCO4)CC2)ccc1O,26.5800,0.3986
Cc1ccc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1,15.7500,0.2271
COc1ccc(CNc2ccc(OC)c(C=CC(=O)NC3CCSC3=O)c2)cc1O,14.7800,0.3493
CC(=O)NC(C)c1ccc(OCCN(C)c2ccccc2)cc1,22.8300,0.3333
CCNC(=O)Cc1ccc(C)cc1CNC(=O)Nc1ccccc1,18.5600,0.2978
CC(=O)N1CCN(c2ncccc2-c2ccc([N+](=O)[O-])cc2)CC1,25.0000,0.3294
CN1CCN(c2ccc(OCC(=O)N=c3cc[nH]cc3)c(Cl)c2)CC1,30.8400,0.2927
COc1ccc(C=CC(=O)Nc2cccc(CN3CCOCC3)c2)cc1F,17.9400,0.3281
COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1,13.7800,0.2396
Nc1ccc(CC(=O)N=c2[nH]cccc2Br)cc1,20.5100,0.2450
CCN(CC)Cc1cc(COC)c(OC)c(CC(=O)O)c1OC,23.1800,0.3437
COc1cccc(NC(=O)Cc2ccc(O)c(OC)c2OC)c1,9.6500,0.3137
COc1cccc(CN2CCc3cc(OCC(=O)O)ccc3C2)c1,16.9400,0.4158
Cc1cccc(-c2cccc(S(=O)(=O)NCc3ccco3)c2)c1C,17.6000,0.3004
CNCc1cc(C)cc(CN(C)c2cccc(CNC)c2)c1,20.9100,0.2492
O=C(Cc1cccc(Cc2ccc(O)cc(=O)c2)c1)NCc1cccnc1,29.2100,0.3087
COc1cc(C)c(CC(=O)Nc2cccc(C#N)c2)c(OC)c1,13.1400,0.3271
COc1cccc(CN2CCCN(Cc3ccccc3)CC2)c1,16.0200,0.4598
O=C(Cc1coc2c(NC(=O)OCc3ccccc3)cccc2c1=O)Nc1ccccc1,20.6500,0.4206
O=C(COc1cc(=O)[nH]c2ccccc12)NCc1ccco1,19.4400,0.3420
O=C(O)CN1CCN(Cc2cccc(O)c2)CC1CN1CCCC1,13.7300,0.4656
COC(=O)c1c(C)cccc1COc1ccc(C=CC(O)=NO)cc1,22.3500,0.2803
COc1ccc(CN(C)Cc2cc(O)ccc2Cl)cc1,13.8800,0.3285
COc1cccc(CNCc2cc(O)ccc(=O)c2O)c1,19.3700,0.3195
COc1cc(CC(=O)Nc2ccc(N)cc2)ccc1O,18.1700,0.3038
O=S(=O)(Nc1ccccc1)c1ccc(NC2CC2)cc1,17.7300,0.2045
CC(=O)Nc1cccc(OCCCOc2ccccc2)c1,19.3900,0.1997
CN(C)CCOc1ccc(C(=O)NCc2ccco2)cc1,13.5400,0.3055
COc1cc(O)cc(CC(=O)Nc2ccccc2)c1O,10.2900,0.2832
COC(=O)Nc1cccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1,14.3100,0.3113
O=C(NC1CCSC1=O)c1ccc(OCCN2CCOCC2)cc1,12.9200,0.3818
O=C(C=Cc1ccc2c(c1)OCC(=O)N2CCCN1CCOCC1)NC1CCSc2ccccc21,22.0500,0.4983
Cc1ccc(ON=Cc2ccc(O)cc2)c(C(=O)Nc2ccccc2)c1,24.2800,0.2924
O=C(O)C1N=C(CCCc2ccccc2)NC1c1ccccc1,21.0000,0.3565
COc1ccc(C(=O)C2=C(C)N=C(C)C(C(=O)NCc3ccccc3)C2C)cc1,19.5200,0.4617
COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)NCc3ccco3)cc2)cc1,12.6900,0.2868
COc1ccc(-c2ccc(NC(=O)Nc3ccc(C)cc3OC)cc2)cn1,23.5500,0.3257
COc1cc(C=CC(=O)N2CCOCC2)c([N+](=O)[O-])cc1OC,14.5200,0.3492
COc1cc(OC)c(C=CC(=O)Nc2ccccc2)c(OC)c1,6.9000,0.2518
Cc1cc(CNC(=O)c2ccc(CNC(=O)c3ccccn3)cc2)ccc1Cl,22.1700,0.3774
CCOC(=O)c1ccc(NCC(=O)Nc2ccc(OC)cc2)cc1,19.4700,0.2449
COC(=O)NCc1ccc(C(=O)Nc2cc(C(=O)NC(C)Cc3ccccc3)n(C)c2)cc1,23.4900,0.4023
COc1cc2c(c(OC)c1OC)C(=O)OC2NC(=O)Nc1ccccc1,17.7800,0.4700
COc1ccc(CC(=O)O)c(N2CCN(C(=O)c3ccccc3)CC2C)c1,15.4600,0.3777
COc1cc(C=CC(=O)Nc2cccc(Cl)c2C)cc(OC)c1OC,13.3000,0.3154
N#Cc1ccc(-c2ccc(CNC(=O)Nc3ccccc3)o2)cc1,18.0000,0.4885
COc1cc(Cc2cccc(CCS(=O)(=O)c3ccccc3)c2)cc(OC)c1,25.6500,0.2667
Oc1cc(O)cc(CSCCc2ccccn2)c1,22.2100,0.2005
O=C(NCc1ccccc1)c1ccc(OC2CCOCC2)cc1,15.7600,0.3093
CCCNC(=O)C=Cc1ccc(OC)c(C)c1OC,14.6100,0.2716
c1ccc(OCC2CCCN(c3ccccn3)C2)cc1,20.9800,0.2746
Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCOCC3)cc2)c(Cl)c1,18.0000,0.3305
O=C(O)Nc1ccc(CNC(=O)Nc2ccccc2)cc1,18.8000,0.2194
O=C(OOC(=O)N1Cc2ccccc2C1)OC1CCCCC1,32.6400,0.2671
CCOC(=O)c1cccc(NC(=O)Cc2ccc(O)c(OC)c2)c1,12.0200,0.3046
O=C(O)c1cccc(NN=Cc2cc(Cl)ccc2O)c1,18.1000,0.2775
COc1cccc(-c2cc(OC)cc3cccc(C(C(=O)O)c4ccccc4)c23)c1,27.2700,0.3363
CCN(Cc1ccc(F)cc1)Cc1cccc(O)c1,14.1900,0.2899
COc1ccc(-c2ccc(OC)cc2CNCc2ccccc2)cc1,14.9600,0.3129
COc1cccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1OC,16.3000,0.3660
CCN1CC(C)C(Sc2ccc(OC)c(Cl)c2)CC1C,24.9700,0.2687
COc1c(C)ccc(SC)c1OC,19.4100,0.2837
COc1ccc(CN2CCCC2CNC(=O)CNC(=O)c2ccco2)cc1,17.5100,0.3981
CCN(Cc1cc(CNC)cs1)c1ccc(OC)cc1,19.8300,0.2694
CC(=O)NCc1ccc(N=Cc2c[nH]c3ccccc23)cc1,19.3300,0.4213
COc1cc(C=CC(=O)Nc2ccccc2OC)c(OC)c(OC)c1,9.5000,0.3002
CC(=O)c1cc(C=O)c(O)c(C=CC(=O)Nc2cccc(C)c2)c1,19.8500,0.2700
Cc1cc(CC(=O)O)c(C(F)(F)F)cc1NC(=O)c1ccccc1C,21.3900,0.3412
C#Cc1cccc(CNCc2ccc(-c3ccco3)cc2)c1,22.9800,0.3312
COc1ccc(NC(=O)Cc2cncc(CN3CCOCC3)c2)cc1OC,16.3600,0.3596
COc1cc(CC(=O)Nc2ccccc2)ccc1O,6.8400,0.3029
COC(=O)c1ccc(OC)cc1CNc1ccc(O)cc1,21.6300,0.3352
COc1ccc(N=Cc2cc(OC)c(O)cc2C=CC(=O)NCc2ccccc2)cc1,15.9800,0.3410
CCOc1ccc(CC(=O)O)c2ccc(F)cc12,22.5600,0.2762
Cc1cocc1CC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,12.1900,0.3134
CCOc1ccc(NCc2cc(C)ccc2OC)cc1C,18.5400,0.2797
COC(=O)C=Cc1ccc(OC)c(C=Nc2ccc(C(=O)O)cc2)c1,19.8100,0.2744
CC(=O)COc1cccc2occ(C=CC(=O)NCCc3ccccc3)c(=O)c12,20.9600,0.4068
Cc1ccc(CNC(=O)Cc2cccc(C)c2)cc1,16.6200,0.2644
O=C(NC1CCN(Cc2cccc(O)c2)CC1)c1ccc2ccccc2c1,12.4400,0.3320
COc1cc(C)nc(SCc2ccc(NC(C)=O)cc2OC)c1,17.0500,0.3402
COc1ccc(C)cc1COc1cc(OC)c(OC)cc1C(=O)N1CCOCC1,22.7000,0.3831
CCOc1ccc(OC)cc1C=CC(=O)NCCSSC,23.5200,0.2875
CCN(CCCNc1cc(C)c(NC(=O)c2ccoc2)cc1C)C(C)=O,38.6600,0.2924
COc1ccc(NS(=O)(=O)c2cc(Cl)ccc2C(=O)N=C(C)Cc2ccco2)cc1,24.9200,0.4366
COc1ccc(OC)c(CNC(=O)c2ccc(OCc3ccccc3Cl)cc2)c1,15.0700,0.3333
COC(C)C(CN)NC(=O)C(NC(C)=O)C(C)c1ccccc1,36.3300,0.3513
O=C(NC(Cc1ccc(O)cc1)C(=O)O)c1ccc([N+](=O)[O-])cc1,16.8900,0.3665
COC(=O)C=Cc1c(C)cc(OC)cc1OC,12.5600,0.2776
Oc1cccc(C(O)Cc2ccc(O)cc2O)c1,23.7500,0.2211
COc1ccc(NCc2cccnc2N2CCOCC2)cc1,18.7800,0.3119
O=C(O)Cc1ccccc1OCC(=O)c1ccccc1,15.3600,0.2395
Cc1cccc(NCc2cc(O)ccc2C=CC(=O)Nc2ccccc2)c1,14.4000,0.2771
COc1cccc(NC(=O)C=CS(=O)(=O)N2CCOCC2)c1,20.2500,0.2434
O=C(Nc1ccccc1)NC12CC3CC(CC(C3)C1)C2,12.9900,0.1997
COCCNc1cncc(-c2cccc(C#Cc3cccc(CN4CCOCC4)c3)c2)c1,22.4000,0.3384
NC(=O)C=Cc1cccc(C=NC(=O)C2C(=O)CSC3=NCCCN32)c1,25.8000,0.4129
N#Cc1cccc(CNC(=O)c2ccccc2Sc2ccccc2CC(=O)O)c1,19.8400,0.3025
CC(=O)N1CCc2ccc(S(=O)(=O)NCc3ccco3)cc21,20.1300,0.3870
COc1ccc(NC(=O)C=Cc2ccc(OC)c(O)c2O)cc1,13.6400,0.2908
COc1ccc(S(=O)(=O)Nc2cccc(NC(=O)c3ccoc3)c2)cc1,19.9800,0.3058
COc1cc(O)ccc1CC(=O)NCc1ccccc1,8.9300,0.2817
CNCc1ccc(C(=O)NNC(=O)OCc2ccccc2)cc1,17.4900,0.2744
CCN(CC)C(=O)c1cccc(C=CC(=O)Nc2cc(OC)cc(OC)c2)c1,16.2800,0.3109
COC(=O)C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,16.7800,0.2280
COc1cccc(C(=O)N2CCc3c(Cl)cccc3C2=O)c1OC,24.5300,0.4213
COc1cc(SC)c(OC)c(OC)c1C=CC(=O)Nc1ccccc1F,22.5900,0.3725
CCOc1ccc(CC(=O)NCc2ccccc2)cc1OC,11.7900,0.4149
CNC(=O)c1cncc(COc2cccc(CC(=O)O)c2)c1,19.3400,0.3254
COc1ccc(OCc2cccc(-c3cccc(C(=O)O)c3)c2)cc1CO,24.3600,0.2901
Cc1ccc(CC(=O)NC2CCNC2=O)cc1C,16.5400,0.2823
CCC(Cc1cccc(CNC(=O)c2ccccc2)c1)C(=O)O,16.1500,0.2730
COCc1ccc(-c2ccc(CNCc3cccnc3)cc2)cc1F,20.5800,0.2724
COc1ccc(C=CC(=O)Nc2ccc(S(N)(=O)=O)cc2)c(OC)c1,9.3500,0.2742
Cc1cc(O)ccc1Sc1cccc(C(O)C(=O)O)c1,16.9500,0.2346
COC(=O)c1cc(Br)cc(CNC(=O)c2ccc(O)c(OC)c2)c1,24.0200,0.3468
COc1cc(C=CC(=O)NCc2cccc(O)c2)ccc1O,12.4500,0.4046
O=C(CNc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccccc1,10.1900,0.2366
COC(=O)c1cccc(NC(=O)Cc2cc(O)c(OC)cc2OC)c1,10.6800,0.3421
CC(NC(=O)c1ccc(OCCc2ccccc2)cc1)C(=O)O,14.8900,0.3395
O=C(N=c1ccc(N=NN2CCOCC2)c[nH]1)c1cccc(Cc2cccc3ccccc23)c1,33.7300,0.3368
COc1ccc(S(=O)(=O)NC2CC(C)NC(C)C2)cc1C,20.6800,0.2873
COc1cc(C=CC=CC(=O)NC2CCS(=O)(=O)CC2)cc(OC)c1OC,16.1500,0.3550
COc1ccc(NS(=O)(=O)c2cccc(CC(=O)O)c2)cc1OC,14.8500,0.3068
O=C(O)Cc1ccc(OCCc2ccccc2)cc1,8.7300,0.2219
COc1cccc(NC(=O)Cc2cccc([N+](=O)[O-])c2)c1,13.6600,0.2788
COc1cc(OC)c(C=CC(=O)OCc2ccccc2)cc1O,11.6500,0.2998
COc1cccc(N2CCN(Cc3ccco3)C(C)C2)c1C#N,18.1600,0.3594
CC(=O)Nc1cc(C#N)cc(CC(=O)Nc2cccnc2)c1,20.3000,0.2679
COc1ccc(OC)c(C=NNc2ccc([N+](=O)[O-])cc2)c1,14.0100,0.2644
COc1ccc(-c2ccc(OC)cc2C(=O)NCc2ccccc2)cc1,12.6900,0.3031
CCN(Cc1ccc(C(=O)Nc2ccc(OC)cc2)cc1)c1ccccc1,16.9700,0.2876
CC(C)Oc1c(CC(=O)O)cc(Br)cc1C(=O)Nc1ccc(S(N)(=O)=O)cc1,29.2600,0.4252
Cc1cc(C(=O)N=c2cc[nH]c(CC(=O)Nc3ccccc3)c2)ccc1C(N)=O,31.0200,0.3184
CN(Cc1ccc(Cl)cc1)Cc1ccc(Br)o1,16.1300,0.2207
CC1(C)OC2CCC(C)(OOC2c2ccc(-c3ccc(O)c(C(=O)O)c3)cc2)O1,30.4400,0.4528
COC(=O)c1cc(-c2cccc(OC)c2)cc(=O)c(Sc2ccccc2)c1O,22.4400,0.4053
O=C(Nc1ccc(S(=O)(=O)NNC(=O)c2ccco2)cc1)NC1CCCCC1,18.9900,0.3211
COC(=O)C=Cc1ccc(OC)c(OC2OC(CO)C(O)C(O)C2O)c1,15.0600,0.3683
CCc1cccc(C=CC(=O)Nc2cccc(OC)c2)c1CN(C)C,20.0400,0.2775
COc1ccc(NC(=O)Cc2ccc(O)cc2O)cc1,8.5700,0.2392
COc1cc(C(=O)O)ccc1SCCCc1ccccc1,20.3000,0.2547
Cc1cc(C)cc(-c2ccccc2C(=O)NC2CCSC2=O)c1,17.8000,0.3052
O=C(C=Cc1ccc(Nc2ccccc2)o1)NC1CCS1(=O)=O,14.8200,0.2886
CC(NC(=O)Oc1cccc(CN2CCOCC2)c1)C(=O)O,14.2900,0.3822
COc1ccc(-c2ccc(S(=O)(=O)NCc3ccccc3)cc2)cc1,14.8200,0.2414
COc1cc(O)cc(CC(=O)Nc2cccc(C)c2)c1OC,11.4800,0.3065
COc1cc(CC(=O)NC2CCSC2=O)cc(OC)c1OC,8.5500,0.3418
COc1cccc(N(C)Cc2ccc(C)c(O)c2)c1,16.6600,0.2925
COc1cc2[nH]cc(C(N)=O)c(=NC(=O)NCc3ccccc3)c2cc1OC,16.4600,0.4365
Cc1cccc(C(=O)Nc2cccnc2CN2CCCC(O)C2)c1,25.2100,0.3738
O=C(C=CSc1cccc(OS(=O)(=O)O)c1)NCc1ccccc1,17.9300,0.2944
CCOc1ccc(C(=O)NNC(=O)c2cccc(OC)c2)cc1,14.2400,0.3282
CCNc1cc(C)ccc1NC(=O)C(=O)Nc1cc2cc(OC)c(OC)cc2cc1OC,40.6300,0.3040
CN(C)Cc1ccc(N(C)Cc2ccc(Cl)cc2)cc1,12.2000,0.2035
NC(=O)c1cccc(CNC(=O)c2ccc(OCCN3CCOCC3)cc2)c1,14.6600,0.3289
COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N=c3cccc(C)o3)cc2)c(OC)c1,19.6900,0.3911
O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)NCc2ccco2)cc1,9.1300,0.2417
O=C(C=Cc1ccccc1OCCN1CCOCC1)NC1CCS1(=O)=O,14.6300,0.2994
Cc1cccc(SC=CC(=O)Nc2cccc(O)c2)c1Cl,22.9600,0.2542
Cc1cc(C=CC(=O)NCc2ccccc2)cc(C2OCCO2)c1,16.0000,0.2436
CC(=O)c1ccc(O)c(C#Cc2ccccc2C(=O)NCc2ccccc2)c1,21.3700,0.3028
CSc1ccc(CN(C)Cc2ccc(F)cc2F)cc1,14.4400,0.2984
COc1ccc(NC(=O)c2cccc(OC)c2OC)cc1,12.0300,0.3299
Cc1coc(CNc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1,14.3500,0.2818
COc1ccc(CC(=O)O)c(CNC(=O)c2ccccc2OC)c1,14.4400,0.3192
CNC(=O)Cc1coc2c(OC)c(OC)ccc2c1=Nc1ccccc1,18.5300,0.4467
Oc1cccc(CNCC2CN(Cc3ccccc3)CCO2)c1,14.5500,0.3779
N#Cc1ccc(O)c(C=NNC(=O)c2ccc(O)cc2)c1,16.8700,0.2427
Cc1cc(N2CCCC2)cc(=NC(=O)Nc2ccccc2)[nH]1,16.7000,0.2868
COc1cccc(NC(=O)Cc2coc3c(OC)cccc3c2=O)c1,15.0100,0.3942
CC(=O)NC(=O)Cc1cc(NC(=O)c2ccccc2)ccc1[N+](=O)[O-],18.8000,0.3488
Cc1ccccc1NC(=O)C=Cc1ccco1,21.3900,0.2144
O=C(NCc1cccc(N2CCOCC(C(=O)O)C2)c1)c1cccs1,17.8500,0.3440
Cc1cc(Cc2ccc3c(c2O)SCC(=O)O3)sc1C,33.6300,0.3972
Cc1cccc(NCNc2cccc(NC(=O)Nc3ccccc3)c2)c1,21.7500,0.1706
COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)NC2CCCCC2)s1,20.6400,0.3881
COc1cc(NC(=O)N=c2cccc(C)[nH]2)cc(OC)c1OC,11.7000,0.2796
COc1ccc(C)cc1CC1(c2cccc(N)c2)CNCCO1,32.9200,0.4389
O=C(C=Cc1ccc(O)cc1CN1CCSCC1)Nc1ccccc1,15.7600,0.3148
COc1cc(CSc2ccccc2OC)c(Cl)c(OC)c1,17.6900,0.2774
COC(=O)C=Cc1ccc(C=C2SC(=S)NC2=O)c(C)c1,17.3400,0.2753
CNS(=O)(=O)c1ccc(CNc2ccc(OC)cc2)cc1,12.8900,0.2373
CCc1ccc(NC(=O)N(CC)CCc2ccc(OC)cc2C)cc1,29.5700,0.2941
Cc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,19.7500,0.2280
COc1ccc(CC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,11.3800,0.3314
COc1ccc(C(=O)c2cc(C)cc(N)c2C(=O)Nc2ccccc2CC(=O)O)cc1,32.2200,0.4147
CCOC(=O)C=Cc1ccc(C=CC(=O)c2ccc(OC)c(OC)c2)cc1,16.4400,0.3103
COc1cccc(NC(=O)C=Cc2ccc(OC)cc2OC)c1,8.8000,0.2597
COc1cccc(NC(=O)C2CCN(c3ccccc3OC)CC2)c1,16.4200,0.2536
COc1ccc(CC(=O)O)cc1S(=O)(=O)NCc1ccccc1,11.3900,0.3257
CC(C)NCc1ccccc1N1CCN(Cc2ccccc2Cl)CC1,23.2100,0.2996
COc1cc(NC(=O)Cc2ccc(O)c(O)c2)cc(OC)c1,9.4500,0.2843
COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)cc1,14.6400,0.2126
COc1ccc(CSCC(=O)NCc2ccccc2)cc1,18.9700,0.3080
COc1cccc(CC(=O)NCCc2ccccc2)c1,13.8400,0.2635
O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,7.1400,0.2312
CCc1ccc(NC(=O)N=c2[nH]c(CN3CCOCC3)cs2)cc1,13.6100,0.2967
COc1ccc(CC(=O)N(C)C2CCNC2)cc1,16.6700,0.3426
COC(=O)C=Cc1ccc(NCc2ccc(C)o2)cc1,16.2600,0.2241
COc1cc(C=CC(=O)N(C)C)c(-c2ccc(S(C)(=O)=O)cc2)c(OC)c1,17.5000,0.3491
COc1ccc(OC)c(OC)c1CC(=O)NCc1ccncc1,14.4300,0.3097
O=C(O)CC1CCc2cc(NCc3ccccc3)ccc21,17.5900,0.2758
COc1ccc(C=CC(=O)C=Cc2ccc(OCCN)c(C(C)(C)C)c2)cc1,23.6300,0.2548
Cc1ccccc1S(=O)(=O)Nc1cccc(-c2cccc(CN3CCOCC3)c2)c1,21.1600,0.3326
CCOC(=O)Cc1c(C=Nc2ccc(OC)cc2)ccc2oc(=O)cc(C)c12,23.9000,0.4078
