SMILES,NLL,Tanimoto
O=C(c1ccc(-c2nccc3nc(-c4ccccc4)cnc23)o1)N1CCOCC1,10.7700,0.5234
Cc1ncnc2cc(C(=O)NC(C)c3ccccc3)cc(-c3ccc(C(=O)N4CCOCC4)o3)c12,6.8800,0.5642
CC(NC(=O)c1cccc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1cc2ccccc2o1,7.9100,0.4928
CC(NC(=O)c1cnc(-c2ccc(C(=O)N3CCOCC3)o2)c(Cl)c1)c1ccc2c(c1)OCCO2,11.7200,0.5906
COc1ccccc1-c1cn2cc(-c3ccc(C(=O)N4CCOCC4)o3)ccc2n1,19.6900,0.5385
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2ncccc12)c1ccccc1F,12.6600,0.5644
Cc1cnc(C(=O)NC(C)c2ccccc2C)cc1-c1ccc(C(=O)N2CCOCC2)o1,11.3200,0.5385
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cc1)c1ccc2ccccc2c1F,6.1100,0.4575
O=C(c1cc(-c2cc(-c3ccc(C(=O)N4CCOCC4)o3)ccn2)no1)N1CCOCC1,9.6100,0.5165
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc2cc[nH]c2c1,8.8700,0.5216
CCNC(=O)c1ccccc1-c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cc1,18.2000,0.5027
CC(NC(=O)c1ccnc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1ccc2c(c1)OCCO2,6.0500,0.5407
CC(NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1ccc2c(c1)OCCO2,6.0100,0.5530
COc1cc(C(=O)NC(C)c2ccc3c(c2)OCCO3)ccc1-c1ccc(C(=O)N2CCOCC2)o1,9.0900,0.5351
Cc1nc(-c2ccc(C(=O)NC(C)c3ccccc3F)cc2)ncc1-c1ccc(C(=O)N2CCOCC2)o1,11.6200,0.5149
COc1ccccc1C(C)NC(=O)c1ccnc(-c2ccc(C(=O)N3CCOCC3)o2)c1,6.5600,0.5299
CCNC(=O)c1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)n(C)nc2c1,5.6000,0.5563
CC(=O)N1Cc2ccc(-c3cc(-c4ccc(C(C)N5CCOCC5)o4)c(C)nc3C)cc2C1,14.8500,0.5365
COC(=O)c1sc2ccccc2c1-c1cc(-c2ccc(C(=O)N3CCOCC3)o2)cs1,16.7000,0.6176
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cn1)c1ccc(C(F)F)cn1,9.0700,0.5219
COc1ccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)nc2)cc1,4.9200,0.5047
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc2c(c1)CCC2,5.1100,0.5126
CC(C)NC(=O)c1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)n(C)nc2c1,6.4100,0.5614
CC(NC(=O)c1cnc(-c2ccc(C(=O)N3CCOCC3)o2)cn1)c1ccccc1F,11.1400,0.5316
Cc1cnc(-c2cc3c(C(=O)NC(C)C)cccc3o2)cc1-c1ccc(C(=O)N2CCOCC2)o1,9.2800,0.6115
Cc1cc2c(-c3ccc(C(=O)NC(C)c4ccc(C(C)(C)C)cc4)cn3)ccc(C)c2nc1C,11.0800,0.5081
COc1ccc2cnccc2c1C(NC(=O)c1cccc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1ccncc1,23.6300,0.5589
Cc1cccc(C(C)NC(=O)c2ccc(-c3nc(C)nc(C)c3-c3ccc(C(=O)N4CCOCC4)o3)nc2)c1,11.2800,0.6513
CC(c1ccccc1)N1Cc2cc(-c3ccc(C(=O)N4CCOCC4)o3)ccc2OCC1=O,8.0000,0.5476
Cc1cccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)nc2)c1C,10.4200,0.5108
COc1cccc(C(=O)NCCc2ccc3c(c2)CCC3)c1-c1ccc(C(=O)N2CCOCC2)o1,12.6500,0.5686
Cc1cc(C(=O)NC(C)c2ccc3c(c2)CCC3)cc(-c2ccc(C(=O)N3CCOCC3)o2)c1,11.2600,0.4762
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cc1)c1ccc2c(c1)CCC2,5.7100,0.4425
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2nc(-c3cccnc3)ncc12,5.7700,0.5414
Cc1ccc2c(c1)c(-c1ccc(C(=O)N3CCOCC3)o1)c(C(=O)N1CCOCC1)c(=O)n2C,10.5500,0.6709
CC(NC(=O)c1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)n(C)nc2c1)c1ccncc1,8.5500,0.5831
COC(C)(C)CNC(=O)c1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)n(C)nc2c1,9.3800,0.5735
Cc1nc(-c2ccc(C(=O)N3CCOCC3)o2)c2ccc(C(=O)NC(C)c3ccccc3)cc2n1,6.7500,0.5693
COC(=O)c1ccc(C2COc3cc(-c4ccc(C(=O)N5CCOCC5)o4)ccc3O2)cc1,7.2700,0.4997
Cn1cncc1-c1cnc2ccnc(-c3ccc(C(=O)N4CCOCC4)o3)c2n1,7.8500,0.5792
COC(=O)c1cc(C)c(C(=O)c2cncc(-c3ccc(C(=O)N4CCOCC4)o3)c2)cc1C,20.9300,0.5351
Cc1cc(-c2ccc(C(=O)N3CCOCC3)o2)c2cc(C(N)=O)sc2n1,10.1300,0.5702
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)s2)cn1)c1ccc(F)cc1,8.4600,0.5055
COc1ccc2cc(C(=O)N3CCOCC3)oc2c1-c1ccc(C(=O)N2CCOCC2)o1,5.7700,0.5619
COC(=O)c1ccc(C(C)NC(=O)c2ccc(-c3cccc(NC(C)=O)c3)nc2)cc1,15.0500,0.5234
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc2c(c1)OCCO2,4.5100,0.5495
CCNC(=O)c1ccc2c(-c3ccc(C(C)N4CCOCC4)nc3C)nn(C)c2c1,11.3900,0.5888
Cc1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)cc(C(=O)N(C)C)cc2n1,9.1600,0.5121
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccccc1F,5.0300,0.5028
CNC(=O)c1cc(C)c2c(C)c(-c3ccc(C(=O)N4CCOCC4)o3)ccc2n1,16.0000,0.5200
COC(=O)c1nc2cc(C(=O)N3CCOCC3)oc2cc1-c1ccc(C(F)(F)F)cc1,12.9500,0.5697
Cc1ccc2sc(-c3cc(-c4ccc(C(C)N5CCOCC5)nc4C)c(C)nc3C)cc2c1,20.0600,0.5279
COc1ccc2cc(-c3ccc(C(=O)NC(C)c4ccc(Cl)cc4F)cn3)cc(C)c2n1,19.0200,0.5377
Cc1csc(-c2nc(C)cc(-c3ccc(C(=O)N4CCOCC4)o3)n2)c1,12.5600,0.5260
CCNC(=O)c1cc2ccc(OC)c(-c3ccc(C(=O)NC(C)c4ccc(OC)cc4)nc3C)c2o1,15.9900,0.5978
CC(NC(=O)c1ccc(-c2cc(C(=O)N3CCOCC3)on2)nc1)c1ccc2c(c1)CCC2,7.4600,0.5397
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cc1C(=O)NC(C)c1cc2c(s1)CCNCC2,13.7100,0.5758
CC(NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1ccc2c(c1)CCC2,7.9400,0.5159
Cc1cc2c(cc1-c1ccc(C(=O)NC(C)c3ccc(C(F)F)cc3)cn1)OCO2,16.1700,0.5821
Cc1ccccc1C(C)NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1,7.6400,0.4992
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cn1)c1ccc2c(c1)CCCC2,11.0300,0.5219
Cc1ccc(-c2cc3c(-c4ccc(C(=O)N5CCOCC5)o4)c(C)nc(C)c3s2)cc1,9.6300,0.6242
O=C(O)c1ccc2c(c1)OCOC2(CCCNC(=O)c1ccoc1-c1ccccc1)c1cccnc1,36.8900,0.6196
Cc1cc2c(C(C)NC(=O)c3ccc(-c4ccc(C(=O)N5CCOCC5)o4)cc3)cccc2n1C,11.8400,0.5293
Cc1cc(C(F)(F)F)ccc1-c1cnc(-c2ccc(C(=O)NC(C)c3ccccc3F)cn2)nc1,10.1500,0.5673
Cc1cccc(C2COc3cc(-c4ccc(C(=O)N5CCOCC5)nc4C)ccc3O2)n1,14.2100,0.5412
Cc1ccc(-c2cc3c(-c4ccc(C(=O)N5CCOCC5)o4)ncc(C)c3cn2)cc1C,11.3600,0.5253
Cn1nc2cc(C(=O)NCCc3ccncc3)ccc2c1-c1ccc(C(=O)N2CCOCC2)o1,7.4800,0.5729
Cc1ccc(-c2ccc3c(-c4ccc(C(=O)N5CCOCC5)o4)nc(C)n3c2)cc1,6.8600,0.5746
Cc1cc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)cc2)cc2ccccc12,13.2200,0.4427
Cc1c(C(=O)N2CCOCC2)cc2ncnc(C)c2c1-c1ccc(C(=O)N2CCOCC2)o1,5.4400,0.6013
Cc1ccc(C(C)NC(=O)c2cncc(-c3ccc(C(=O)N4CCOCC4)o3)c2)cc1C,8.0500,0.4993
Cc1ccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)cn2)cc1C,8.3200,0.5051
CC(NC(=O)c1ccc(-c2cc(C(=O)N3CCOCC3)on2)nc1)c1ccccc1Cl,6.5000,0.5340
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc2ccccc2c1,7.0700,0.4909
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc(C(F)F)nc1,6.6800,0.5263
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cc1)c1ccc2ncccc2c1,6.1500,0.4606
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2c1ccc1ccncc12,16.3400,0.4461
O=C(NCc1ccc2scnc2c1)c1cc(-c2ccc(C(=O)N3CCOCC3)o2)co1,14.7300,0.4919
CC(NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1cc2ccccc2o1,10.6600,0.5472
COc1ccc(OC)c(-c2cc3c(cc2C(=O)N2CCOCC2)OCO3)c1,17.2000,0.5630
Cc1cnc2cc(C(=O)NC(C)c3ccc(F)cc3)cc(-c3ccc(C(=O)N4CCOCC4)o3)c2c1,10.2400,0.5483
COC(=O)c1cccc(C(C)NC(=O)c2ccc(-c3ccc(C)c4nc(C)c(C)cc34)nc2C)c1,12.4500,0.5374
Cc1cc2ccc(C(C)NC(=O)c3ccc(-c4ccc(C(C)N5CCOCC5)o4)cc3C)cc2c(C)n1,20.5100,0.5229
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2nccc(C(=O)N3CCOCC3)c12,12.3400,0.5361
Cc1cc(-c2ccc(C(=O)N3CCOCC3)o2)nc2ncc(C(=O)N3CCOCC3)c(C)c12,12.1700,0.5823
Cc1cc(-c2ccc(C(=O)N3CCOCC3)o2)nc2c1c(C)c(C(=O)N1CCOCC1)n2C,12.0900,0.6786
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc(C(C)(C)C)cc1,10.2100,0.4928
Cc1cnc2ccc(C(=O)N3CCOCC3)c(-c3ccc(C(=O)N4CCOCC4)o3)c2c1C,10.6200,0.5971
Cc1ncnc2cc(C(=O)N(C)C)cc(-c3ccc(C(=O)N4CCOCC4)o3)c12,6.5000,0.5401
Cc1cc(C(C)NC(=O)c2ccc(-c3cc(C(=O)N4CCOCC4)oc3C)nc2)ccc1Cl,9.8100,0.5541
CCNC(=O)c1cc2c(-c3ccc(C(=O)N4CCOCC4)o3)c(C)ncc2s1,7.2900,0.6057
Cc1ccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)nc2)cc1C,7.4100,0.4959
COC(=O)c1ccc(-n2nccn2)c(C(C)NC(=O)c2ccc(-c3cc(C)cc4ncc(C)c(C)c34)c(C)c2C)c1,22.2100,0.5982
Cc1cnc2c(C)ccc(-c3cc(-c4ccc(C(=O)N5CCOCC5)o4)cc(C)n3)c2c1,12.2600,0.5420
COc1ccc(C)cc1C(C)NC(=O)c1cncc(-c2cc(C(=O)N3CCOCC3)on2)c1,11.2800,0.5981
COc1cccc(C(C)NC(=O)c2cncc(-c3ccc(C(=O)N4CCOCC4)o3)c2)c1,8.0900,0.5281
COc1ccc(NS(C)(=O)=O)cc1-c1ccc(C(=O)N2CCOC2)cc1C,17.2800,0.4875
Cc1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)c(=O)oc(C(=O)N(C)C)c2c1,16.0900,0.5474
Cc1ccc(F)c(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)cn2)c1,8.2800,0.5190
CC(=O)N1Cc2ccc(-c3cc(C(=O)NC(C)c4ccccc4Cl)ccn3)cc2C1,17.2700,0.5572
Cc1nc(-c2ccc(C(=O)N3CCOCC3)o2)ccc1C(C)NC(=O)c1ccc2c(c1)c(C)nn2C,18.6700,0.6101
Cc1ccc(-c2cnc3c(c2)c(-c2ccc(C(=O)N4CCOCC4)o2)cn3C)nc1C,9.5700,0.6032
CCn1c(C)nc2c(C)cc(-c3ccc(C(=O)N4CCOCC4)o3)c(C)c2c1=O,13.0500,0.6325
COc1ccccc1C(C)NC(=O)c1cncc(-c2ccc(C(C)N3CCOCC3)nc2C)c1,9.9400,0.5516
CC(NC(=O)c1ccnc(-c2cc(C(=O)N3CCOCC3)on2)c1)c1cc2ccccc2o1,10.9300,0.5403
CC(NC(=O)c1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)n(C)nc2c1)c1ccccn1,10.7100,0.6094
COC(=O)c1ccc2nc(-c3ccc4c(c3)N(C)C(=O)CO4)cc(-c3ccc(C(C)=O)cc3)c2c1,13.7300,0.5391
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nc1)c1ccc2[nH]ccc2c1,8.7600,0.5187
COc1ccc(F)c(C(C)NC(=O)c2ccnc(-c3ccc(C(=O)N4CCOCC4)o3)n2)c1,14.3800,0.5274
COc1ccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)nc2)c(F)c1,9.5000,0.5385
COC(=O)c1ccc(C(C)NC(=O)c2cnc(C)c(-c3ccc(C(=O)N4CCOCC4)o3)c2)cc1,8.1300,0.5455
Cc1cccc(-c2cnc3c(c2)c(-c2ccc(C(=O)N4CCOCC4)o2)nn3C)n1,5.4200,0.6565
Cc1ncc(-c2ccc(C(=O)N3CCOCC3)o2)c(-c2ccc(C(=O)NC(C)c3ccccc3F)cc2)n1,6.2600,0.5451
Cc1ccccc1C(C)NC(=O)c1cc(-c2ccc(C(=O)N3CCOCC3)o2)c(-c2ccco2)o1,17.1500,0.5558
Cc1ccc2nc(C)c(C(=O)N(C)C)c(-c3ccc(C(=O)N4CCOCC4)o3)c2c1,14.6100,0.6137
Cc1cccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)nc2)c1F,6.0100,0.5221
Cc1cc(C(=O)NC(=O)c2ccc(C(=O)c3ccccc3)cc2)ccc1-c1ccc(C(=O)N2CCOCC2)o1,16.2100,0.4735
CCn1c(C)nc2ccc(-c3ccc(C(=O)NC(C)c4ccc(OC)c(C)c4)cn3)nc21,14.2300,0.5687
COCCNC(=O)c1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)n(C)nc2c1,6.3500,0.5563
Cc1cc(C(=O)NC(C)c2ccc3c(c2)CCCO3)ccc1-c1ccc(C(=O)N2CCOCC2)o1,11.4400,0.5126
Cc1cnc2ccc(C(=O)N3CCOCC3)c(-c3ccc(C(=O)N4CCOCC4)o3)c2c1,8.5500,0.5806
Cc1ccc(-c2ccc3c(-c4ccc(C(=O)N5CCOCC5)o4)cn(C)c3c2)cc1C,8.4700,0.5118
COc1ccc(OC)c(CCNC(=O)c2cccc(OC)c2-c2ccc(C(=O)N3CCOCC3)o2)c1,13.2400,0.5711
COc1ccccc1C(C)NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1,5.4900,0.5360
Cc1cc2cc(C(C)NC(=O)c3ccc(-c4ccc(C(=O)N5CCOCC5)o4)cc3)ccc2n1C,5.6800,0.5058
Cc1ccc(-c2ncc(-c3cc(-c4ccc(C(=O)N5CCOCC5)o4)c(C)cn3)nn2)cc1,13.5600,0.5537
Cc1cccc(-c2cnc3c(c2)c(-c2ccc(C(=O)N4CCOCC4)o2)cn3C)n1,6.4900,0.5884
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2nc(-c3cnc(C)n3C)ccc12,8.3700,0.6051
Cc1cc(-c2cc3c(-c4ccc(C(=O)N5CCOCC5)o4)nc(C)n3cn2)cc(C)c1C,11.0100,0.6071
CC(NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cc1)c1ccc2ccoc2c1,6.1900,0.4658
Cc1nc(C(=O)N2CCOCC2)cc2c(C(=O)NC(C)c3ccccc3Cl)cn(-c3ccc(F)cc3)c12,21.2500,0.6298
Cc1ncc(-c2ccc(C(=O)N3CCOCC3)o2)c(-c2ccc(C(=O)NC(C)c3ccccc3F)cn2)n1,6.7100,0.6094
CC(=O)c1ccc(C(C)NC(=O)c2cncc(-c3ccc(C(=O)N4CCOCC4)o3)c2)cc1,7.4200,0.4885
O=C1COc2ccc(-c3cccc(-c4ccc(C(=O)N5CCOCC5)o4)c3)cc2N1,9.9500,0.4770
COc1ccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOc5ccccc54)s3)nc2)cc1,14.1000,0.5949
Cc1cccc(C(C)NC(=O)c2cc(-c3ccc(C(=O)N4CCOC4)o3)ccn2)c1F,14.8300,0.5333
Cc1nc2oc(C(=O)NC(C)c3ccccc3F)cc2cc1-c1ccc(C(=O)N2CCOCC2)o1,11.7100,0.6043
CC(NC(=O)c1ccc(-c2cc(C(=O)N3CCOCC3)on2)nc1)c1ccccc1F,6.6300,0.5359
Cc1cc(=NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)cc2)[nH]o1,10.9500,0.4437
Cc1cc(-c2nc(C(=O)N3CCOCC3)oc2C)cc(C(=O)NC(C)c2cccc(C)c2F)c1C,19.8100,0.5683
CC(=O)c1c(C)oc2ccc(-c3cc(-c4ccc(C(=O)N5CCOCC5)o4)cc(C)n3)cc12,16.7000,0.5815
Cc1cc(C)c2cc(-c3ncc(-c4ccc(C(=O)N5CCOCC5)o4)c(C)n3)ccc2n1,10.6700,0.5214
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2nc(-c3ncn(C)c3C)ccc12,9.0200,0.6008
Cc1ccsc1C(C)NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1,9.9900,0.5302
Cc1nc(-c2ccc(C(=O)N3CCOCC3)o2)c2ccc(C(=O)NCCO)cc2n1,6.8000,0.5495
COc1cccc(OC)c1C(C)NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)cn1,9.2800,0.5423
COC(=O)c1cc(C)nc2ccc(-c3ccc(C(=O)N4CCOCC4)o3)cc12,13.9500,0.4925
COc1ccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)s3)nc2)cc1,7.0700,0.5141
CC(=O)c1ccc(-c2cnc3ccnc(-c4ccc(C(=O)N5CCOCC5)o4)c3n2)cc1,10.2500,0.5547
Cc1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)cc(C(=O)NC(C)c3ccccc3)cc2n1,7.7400,0.5346
COC(=O)c1ccc(C(=O)c2cc(C)ncc2-c2ccc(C(=O)N3CCOCC3)o2)nc1C,12.2900,0.6080
Cc1nc(C)c(-c2ccc(C(=O)N3CCOCC3)o2)cc1C(=O)NC(C)c1ccc2c(c1)OCCO2,6.9200,0.6272
Cc1ccc2c(-c3ccc(C(=O)N4CCOCC4)o3)cc(C(=O)NC(C)c3ccccc3F)cc2n1,7.8500,0.5612
CC(NC(=O)c1cncc(-c2ccc(C(=O)N3CCOC3)o2)c1)c1ccccc1Cl,10.7000,0.5205
COc1cc2ncnc(C(C)NC(=O)c3ccc(-c4ccc(C(=O)N5CCOCC5)o4)cc3)c2cc1C,15.1200,0.5703
Cc1cnc2cc(C(=O)NC(C)c3ccccc3F)cnc2c1-c1ccc(C(=O)N2CCOCC2)o1,10.5900,0.6095
COC(=O)c1cc(-c2ccc(C(=O)NC(C)c3ccc4c(c3)OCCO4)s2)ccc1Cl,19.8400,0.5423
CC(NC(=O)c1cccc(-c2ccc(C(=O)N3CCOCC3)o2)n1)c1cc2ccccc2o1,12.0000,0.5640
O=C(NCCc1ccc(F)cc1)c1cnn(-c2ccc(C(=O)N3CCOCC3)o2)c1,12.6500,0.4766
CC1OCC(c2ccc(-c3nccc(C(=O)NC(C)c4ccccc4F)n3)c(C(F)F)c2)S1,22.8100,0.5325
Cc1cc(C(=O)NC(C)c2ccc3c(c2)cc(C)n3C)ccc1-c1ccc(C(=O)N2CCOCC2)o1,7.0300,0.5288
Cc1ccc(-c2ccc(C(=O)N3CCOCC3)o2)c2nc(-c3cncn3C)cnc12,7.2900,0.5908
Cc1ncsc1C(C)NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)o2)nn1,13.4300,0.5416
COc1c(C)cc2ncc(C)c(C)c2c1-c1ccc(C(=O)N2CCOCC2)nc1C,13.9400,0.5801
Cc1ccc(C(C)NC(=O)c2cncc(-c3ccc(C(=O)N4CCOCC4)o3)n2)cc1,12.5400,0.5242
COc1ccccc1C(C)NC(=O)c1cncc(-c2cc(C(=O)N3CCOCC3)on2)c1,8.5600,0.5860
Cc1ccccc1C(C)NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)s2)nc1,9.1300,0.5160
Cc1cccc(C(C)NC(=O)c2ccc(-c3cc(C(=O)N4CCOCC4)oc3C)cn2)c1F,10.1400,0.5375
CC(NC(=O)c1ccc(-c2cc(C(=O)N3CCOCC3)on2)cc1)c1ccc2ccccc2c1,8.4200,0.5252
Cc1cccc(C(C)NC(=O)c2cccc(-c3ccc(C(=O)N4CCOCC4)o3)c2)c1C,12.6000,0.4758
COc1c(C(C)NC(=O)c2cccc(-c3ccc(C(=O)N4CCOCC4)o3)c2)ccc2ccccc12,7.0000,0.5216
Cc1ccc(-c2cc3c(-c4ccc(C(=O)N5CCOCC5)o4)nc(C)n3cn2)cc1,7.2600,0.5882
Cc1cc2c(-c3ccc(C(=O)N4CCOC4)c(C)n3)ccc(C)c2nc1C,10.0900,0.5225
Cc1cccc(C(C)NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)o3)nc2)c1,6.0700,0.4927
Cc1ccc(-c2ccc3c(-c4ccc(C(=O)N5CCOCC5)o4)ncc(C)c3n2)cc1C,7.7200,0.5698
CC(NC(=O)c1cncc(-c2ccc(C(=O)N3CCOCC3)o2)c1)c1ccc(C(F)F)cc1,9.6700,0.4930
Cc1cc2ccc(-c3ccc(C(=O)N4CCOCC4)c(C)n3)c(C)c2nc1C,11.6900,0.5381
Cc1ccc(C(C)NC(=O)c2cncc(-c3ccc(C(=O)N4CCOCC4)o3)c2)cc1,6.4100,0.4810
