SMILES,NLL,Tanimoto
COc1cccc(N2CCOCC2)c1C(=O)Nc1ccc(OC(=O)N2CCOCC2)cc1,9.0400,0.4518
O=C(COc1cccc(N2CCOCC2)c1)Nc1ccc(S(=O)(=O)N2CCCOc3ccccc32)cc1,12.9300,0.4749
O=C(Nc1ccc(OC(F)(F)F)cc1)C1CCCN(S(=O)(=O)c2ccccc2Cl)C1,11.2700,0.4361
O=C(NC(=O)c1ccc(OC(F)(F)F)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,12.9000,0.3685
O=C(Nc1ccc(OC(F)(F)F)cc1)Oc1cccc(C(=O)N2CCOCC2)c1,11.6300,0.4036
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1C(=O)N1CCOCC1,8.8900,0.4231
CCc1cc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)ccc1OCC(=O)N1CCOCC1,14.3300,0.4375
Cc1cccc(OCC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)nc2)c1-c1ccccn1,19.7200,0.5243
COc1cccc(C(=O)Nc2ccc3c(c2NOC(=O)c2ccco2)CCC3)c1,24.0600,0.4815
COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,9.0000,0.4925
CC(Oc1ccc(S(=O)(=O)N2CCC(Oc3ccccc3F)CC2)cc1)C(=O)N1CCOCC1,11.1200,0.3728
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)N1CCOc2ccccc2C1,6.7100,0.5277
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(OC(=O)N2CCOCC2)ccc1NCc1ccco1,22.9000,0.4118
CC(Oc1cccc(NC(=O)OCc2ccc(NC(=O)N3CCCC3)cc2)c1)C(=O)N1CCOCC1,22.0100,0.4210
Cc1ccc(Cn2cccc(C(=O)NCc3ccc(OC(=O)N4CCOCC4)cc3)c2=O)cc1,21.1700,0.4329
COc1ccccc1OC(=O)Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,10.6000,0.4796
CCNC(=O)Nc1cccc(Oc2ccc(N(C)C(=O)Nc3ccc(C(=O)O)cc3)cc2)c1,19.0900,0.2883
CN1CCCN(S(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)CC1,12.0000,0.3116
CC(C)Oc1cc(S(=O)(=O)N2CCCC2)ccc1OC(C)c1ccc(Cl)cc1,21.4700,0.3775
O=C(c1ccc(Nc2ccc(OC(F)(F)F)cc2C(=O)N2CCOCC2)cc1)N1CCSCC1,18.0600,0.4321
O=C(Cc1ccccc1F)Nc1ccc(S(=O)(=O)N2CCCOc3ccccc32)s1,16.5800,0.5591
COc1cccc(N2CCOCC2)c1C(=O)Nc1ccc(OC(C)C)cc1C(=O)N1CCOCC1,13.0600,0.4988
CCOC(=O)N1CCN(C(=O)c2ccc3c(=O)n(Cc4ccccc4C)c(=S)[nH]c3c2)CC1,26.1600,0.5119
O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,10.0700,0.4535
O=C(Nc1ccc(S(=O)(=O)N2CCC(Oc3c(F)ccc(F)c3F)CC2)cc1)N1Cc2ccncc2C1,9.0300,0.4869
CC(=O)C(=O)Oc1ccc(NC(=S)Nc2cccc(C(C)=O)c2)cc1,24.3800,0.2868
COc1ccc(NS(=O)(=O)c2cccc(NC(=O)N3CCc4ccccc4C3)c2)cc1Cl,21.3700,0.4797
O=C(COc1ccccc1F)Nc1ccc(C(=O)N2CCCC(Nc3cccc(OC(F)(F)F)c3)C2)cc1,16.2100,0.4410
COc1ccc(NC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c(OC(=O)N2CCOCC2)c1,14.3700,0.4206
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)c1ccc(C2CC2)nc1,19.4600,0.5183
O=C(Nc1ccc(S(=O)(=O)N2CCC(Oc3ccccc3F)CC2)cc1)c1ccccc1,7.5400,0.3982
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)N1CCOCC1,7.9400,0.3871
O=C1C(=Cc2ccc(N3CCOCC3=O)cc2)Oc2c(CN3CCOCC3)ccc(O)c21,29.4400,0.5175
O=C(Nc1ccc(OC(F)(F)F)cc1)C(COc1cccc(Cl)c1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,11.3800,0.4289
O=C(Nc1ccc(Cl)c(NC(=O)N2Cc3ccccc3C2)c1)N1CCOCC1,14.1200,0.3751
COc1ccccc1OC(=O)Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,13.7100,0.4739
COc1ccc(C(=O)Nc2ccc(OC(=O)N3CCOCC3)cc2)cc1-c1cccc(F)c1,14.5500,0.4080
CC(COc1cccc(C(=O)N2CCOCC2)c1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,11.8100,0.4254
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)N4Cc5ccncc5C4)cc3)CC2)c1,4.7300,0.4810
O=C(Nc1ccc(N2CCOC2=O)cc1)c1ccc(Cl)cc1NC(=O)c1cc(Cl)nc2ccccc12,17.6600,0.5230
O=C(COc1cccc(NC(=O)C2COCCO2)c1)Nc1ccc(C(=O)N2CCOCC2)cc1,13.4700,0.4213
CC(C)Nc1ccc(S(=O)(=O)N2CCC3(OC(=O)Nc4ccccn4)CCC3C2)cc1,23.9100,0.4655
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccc(OC(=O)N2CCOCC2)c1,7.2300,0.4282
O=C(Nc1ccc(NC(=O)N2CCOc3ccccc3C2)cc1)N1CCCCC1,15.6400,0.3877
COc1cccc(C(Cc2cccc(OC(F)(F)F)c2)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,13.2100,0.4243
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(-c2ccccc2)[nH]c1=O,15.1600,0.4673
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)c4cccc(Cl)c4)cc3)CC2)c1,7.7400,0.4385
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Nc1ccc(F)cc1C(=O)NCc1ccco1,18.2600,0.4449
O=C(Nc1cccc(OC(=O)N2CCOCC2)c1)N1CCc2ccncc2C1,12.1300,0.4615
O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccc2cc(S(=O)(=O)N3CCOCC3)ccc2c1,22.1000,0.3482
CC(Nc1ccc(N2CCC(C(=O)N3CCOCC3)OCC2=O)cc1)c1ccccc1,17.3700,0.4666
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc2oc3c(c2c1)C(=O)c1ccccc1C3,18.7300,0.5040
Cc1oc(-c2ccccc2)nc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,10.9000,0.4618
COc1cccc(C(=O)Nc2ccc(C(=O)N3CCC(Oc4ccccc4F)CC3)cc2)c1,11.4800,0.4248
COc1cccc(NC(=O)Nc2cc(C(=O)N3CCOCC3)ccc2NC(=O)COc2cccc(F)c2)c1,18.2900,0.4657
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)c1ccccc1OC(F)(F)F,8.7100,0.5068
CC(C)Oc1ccc2c(c1)CCCN2C(=O)Nc1cccc(OCc2ccccn2)c1,14.7800,0.4522
O=C(Nc1ccc(OC(F)(F)F)cc1)c1sc2c(c1-c1cccc(NC(=O)N3CCOCC3)c1)CCCC2,21.7900,0.5706
O=C(Cn1c(O)c2c(c1O)C1c3ccccc3CCN1C2)Nc1ccccc1C(=O)N1CCOCC1,18.9500,0.6116
O=C(Nc1ccc(S(=O)(=O)N2CCC(O)CC2)cc1)Oc1ccccc1OC(F)(F)F,12.8600,0.3788
Cc1ccc2c(c1)OCCC(C(=O)Nc1ccc(OC(F)(F)F)cc1C(=O)N1CCOCC1)O2,17.0900,0.5172
O=C(Nc1ccc(N2CCOC2=O)cc1)c1cccc(NC(=O)C2CCOC2)c1N1CCOCC1,15.2100,0.5382
COc1cc(S(=O)(=O)N2CCCC2=O)ccc1NC(=O)CCc1cccc(-c2ccccc2)c1,23.1000,0.4640
CC(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(CCN2CCOCC2)cc1,12.7900,0.3962
O=C(Nc1ccc(S(=O)(=O)N2CCCc3cc(OC(F)(F)F)ccc32)cc1)c1ccccc1F,16.0900,0.5359
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,10.4200,0.3752
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Nc1cccc(OC(F)(F)F)c1,7.3900,0.3474
CC(C)NC(=O)Cn1ccc(N(C(=O)Nc2cccnc2)c2ccccc2)c1,27.4300,0.3720
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cc(NCc2ccccc2F)cc(OC(F)(F)F)c1,15.1100,0.4328
CC(C(=O)N1CCOCC1)c1ccc(NC(=O)N2Cc3ccncc3C2)cc1,14.8400,0.4199
O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,5.7600,0.3409
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1cccc(OC(=O)N2CCOCC2)c1,11.3900,0.3880
COc1cccc(NC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,9.5600,0.3200
COc1ccc(C(C)(C)C)cc1NC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,12.3800,0.3880
Cc1cc(NCc2ccc(OC(F)(F)F)cc2)ccc1S(=O)(=O)N1CCCc2ccccc21,13.9400,0.5019
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Nc1ccccc1Cl,9.9200,0.3087
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)Oc1ccccc1N1CCOCC1,10.4800,0.4018
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)c1ccccc1,11.9400,0.4554
O=C(Nc1ccc(S(=O)(=O)N2CCC(Oc3ccccc3F)CC2)cc1)N1Cc2ccncc2C1,5.5900,0.4676
CC(C)Oc1ccc(OC(=O)N2CCOCC2)cc1-c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,17.1600,0.4090
O=C(Nc1ccc(S(=O)(=O)N2CCC(Oc3ccc(F)cc3)CC2)cc1)Oc1ccccc1,8.8700,0.3638
O=C(Nc1cccc(OC(F)(F)F)c1)Nc1ccc(S(=O)(=O)N2CCCC2)o1,8.4900,0.4027
O=S(=O)(Nc1ccc(S(=O)(=O)N2CCCC2c2ccccn2)cc1)c1ccc(Cl)cc1,18.5600,0.5025
O=C(COc1ccccc1S(=O)(=O)N1CCOCC1)Nc1ccc(S(=O)(=O)N2CCCC2=O)cc1,13.4000,0.4391
O=C(Nc1ccc(OC(=O)N2CCOCC2)cc1)c1cncc(-c2ccccc2)c1,14.5900,0.4175
CC(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)cc1,15.7700,0.3331
CCOc1cc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc(N2C(=O)c3ccccc3C2=O)c1,15.4300,0.4648
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1F)Oc1cccc(F)c1,18.1100,0.5126
COc1cccc(C(Nc2ccc(C(=O)N3CCOCC3)cc2)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,9.5900,0.5133
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(Oc2ccccc2)cc1,11.7500,0.3510
O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCc2ccccc2C1,11.2700,0.4189
CC(Oc1cc(NC(=O)N2CCCC2)ccc1OC(F)(F)F)c1cccc(C2OCCCO2)c1,21.2300,0.4072
CC(C)Oc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3=O)cc2Oc2ccccc2)c1,16.4900,0.4800
O=C(COc1ccc(C(=O)N2CCCC2c2ccncc2)cc1COc1ccccc1)N1CCOCC1,16.8400,0.4561
O=C(COc1ccccc1OC(F)(F)F)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,11.3000,0.3706
CC(C)c1ccc(NC(=O)Nc2ccc(S(=O)(=O)N3CCC(Oc4ccccc4F)CC3)cc2)cc1,12.6200,0.3803
COc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCC(Oc4ccccc4C)CC3)cc2)c1,10.2400,0.4082
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)C(=O)Nc4cccc(CC(C)C)c4)cc3)CC2)c1,27.3000,0.4472
O=C(Cc1cccc(NC(=O)C2CCOC2)c1)Nc1ccc(N2CCOC2=O)cc1N1CCOCC1,18.1800,0.5054
CC(C)Oc1cc(=O)n2c(n1)CCCC(Nc1ccc(C(=O)N3CCOCC3)cc1)C2,21.1000,0.5236
O=C(COc1ccccc1)Nc1ccc(C(=O)N2CCC(Oc3ccccc3F)CC2)cc1,13.1800,0.3906
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(Oc2cccc(OC(F)(F)F)c2)cc1,14.7300,0.3791
O=C(COc1cccc(NC(=O)N2CCCC2)c1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,9.1300,0.3933
O=C(c1ccccc1OS(=O)(=O)N1CCC(Oc2ccccn2)CC1)N1CCOCC1,11.9700,0.4350
O=C(Nc1ccc(CC(=O)N2CCOCC2)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,7.6000,0.3689
COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3c3ccccc3)cc2)c(C(=O)N2CCOCC2)c1,11.8700,0.5458
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)N1CCOc2ccccc2C1,10.9700,0.3962
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)Nc4ccccc4Cl)cc3)CC2)c1,8.7700,0.4023
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1OC(=O)N1CCOCC1,8.4000,0.4520
Cc1ccc(-c2cccc(C(=O)Nc3ccc(N4C(=O)OCC4C(C)C)cc3)c2)s1,15.3100,0.5259
O=C1Nc2cc(NC(=O)N3CCCC(Oc4cccnc4)C3)ccc2OCC1c1ccccc1,23.9800,0.4950
Cc1ccc(NC(=O)c2cccc(F)c2)c(C(=O)N2CCC(Oc3ccc(F)cc3)CC2)c1,20.8900,0.4393
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)N1CCc2ccccc2C1,8.9600,0.5243
O=C(Nc1ccc(NC(=O)N2CCCc3ccccc32)cc1)C1CCOCC1,17.0400,0.4537
O=C(Nc1ccc(S(=O)(=O)N2CCCOC2)cc1)Oc1ccccc1Cl,11.2200,0.3852
CC(C)Oc1cc(NC(=O)Cc2cccc(NC(=O)N3CCCC3)c2)cc(N2CCOCC2=O)c1,16.7100,0.4440
COC(=O)Cc1ccc(NC(=O)Oc2cccc(NC(=O)N3Cc4ccccc4C3)c2)cc1,16.4000,0.3712
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Oc1ccc(OC(F)(F)F)cc1,7.1600,0.3496
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Oc1cccc(C(=O)N2CCOCC2)c1,8.6800,0.4222
CC(Cc1ccccc1)Nc1ccc(S(=O)(=O)N2CCC(Oc3ccccc3F)CC2)s1,17.4500,0.4426
O=C(c1ccc2c(c1)[nH]c(=NC1CCNCC1)n2C1Cc2ccccc2C1)N1CCOCC1,30.9900,0.6015
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Nc1cccc(N2CCOCC2)c1,7.6200,0.3421
O=C(Nc1ccc(OCC(=O)N2CCOCC2)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,10.2600,0.3617
CC(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(OC(=O)N2CCOCC2)cc1,10.2000,0.4142
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)CC2)c1,10.6100,0.4504
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Oc1ccccc1N1CCOCC1,8.4700,0.3982
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)c4ccccc4)cc3)CC2)c1,7.9100,0.4145
O=C(Nc1ccc(OC(=O)N2CCOCC2)cc1)N1CCOCC1,12.7300,0.2827
CC(NC(=O)c1cc2cccc(OC(=O)N3CCOCC3)c2s1)c1cccc(OC(F)(F)F)c1,20.2000,0.4710
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)N1CCCCC1,6.7200,0.3904
O=C(Cc1ccccc1N1COC2CCC(C(=O)N3CCCC(OC(=O)N4CCOCC4)C3)C2C1=S)N1CCOCC1,39.7400,0.5690
O=C(COc1cc(OCc2ccccc2)cc(OC(=O)N2CCOCC2)c1)N1CCOCC1,18.7500,0.3192
O=C(O)c1ccc(F)c(OC2CCN(S(=O)(=O)c3cccc(CN4CCOCC4)c3)CC2)c1F,20.7400,0.4647
O=C(COc1ccccc1NC(=O)N1CCOC1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,8.8500,0.4265
Cc1cccc(NC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,13.2000,0.3015
CCN(C(=O)Cc1cccc(OC)c1)C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,14.4500,0.4123
COc1cccc(Cl)c1C(=O)Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,10.1400,0.5406
O=C(Nc1ccc2c(c1)CCN(c1cccc(NC(=O)N3CCOCC3)c1)C2=O)c1ccco1,21.6100,0.5149
O=C(Nc1ccc(S(=O)(=O)N2CCCC2c2ccccc2)o1)Oc1ccccc1Cl,19.4500,0.5298
COc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCc4cc(OC)ccc43)cc2)c1,6.8000,0.5113
CC(C)Oc1ccccc1OC(=O)Nc1ccc(S(=O)(=O)N2CCCC2c2ccccc2)cc1,10.8600,0.4776
COc1cccc(C(=O)N2CCC(C(=O)Nc3ccc(OC(=O)N4CCOCC4)cc3)CC2)c1,20.1800,0.4249
COc1cc(S(=O)(=O)N2CCCC2)ccc1NC(=S)Oc1cccc(OC(F)(F)F)c1,15.9800,0.4001
COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(NC(=O)c2ccccc2OC(C)=O)cc1,8.9200,0.5299
O=C(COc1cccc(C2COCOC2)c1)Nc1ccc(S(=O)(=O)N2CCC(O)CC2)cc1,16.3500,0.4155
O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCC2C(=O)N2CCOCC2)cc1,11.4700,0.4448
CC(C)Oc1cc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc(C(=O)N2CCOCC2)c1,15.6100,0.4458
O=C(Nc1ccc(S(=O)(=O)N2CCCc3nc(Cl)ccc32)s1)c1cccc(Cl)c1,11.1200,0.6072
COc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3c3ccc(OC(F)(F)F)c(OC)c3)cc2)c1,17.5200,0.5102
COc1cccc(Cc2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)s2)c1,14.9400,0.3723
CCNC(=O)c1cccc(-c2cccc(NC(=O)N3Cc4ccncc4C3)c2)c1,19.0200,0.4294
Cc1ccc(F)c(OC2CCN(S(=O)(=O)Nc3ccccc3C(=O)N3CCOCC3)CC2)c1F,17.1900,0.4765
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)Oc1cccc(C(=O)N2CCOCC2)c1Cl,14.0900,0.4839
O=C1CCC(=NNC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,20.2000,0.3178
CN(C1CCCC1)S(=O)(=O)c1ccc(NC(=O)Oc2ccccc2Cl)cc1,15.8100,0.3738
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)Nc1ccccc1OC(=O)c1ccccn1,18.1400,0.4313
COc1ccc(OC(=O)N2CCOCC2)c(C(=O)Nc2ccc(OC(=O)N3CCOCC3)cc2)c1,15.1200,0.3784
COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2)c(OC)c1,14.5600,0.5041
CC(=O)Nc1ccc(S(=O)(=O)N2CCC(Oc3ccc(F)cc3F)CC2)cc1,15.2300,0.3705
O=C(Nc1cccc(Cc2ccc(OC(=O)N3CCOCC3)cc2)c1)N1CCCC1,13.8700,0.3446
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)Oc1ccccc1C(=O)N1CCOCC1,9.6500,0.4428
COc1cccc(NC(=O)Nc2ccccc2C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1,14.4700,0.4245
CC(C)Oc1cc(S(=O)(=O)N2CCCOC2)ccc1NC(C)c1ccc(OC(F)(F)F)cc1,11.9400,0.4673
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)NCc4ccccc4)cc3)CC2)c1,12.7500,0.4109
O=C(Nc1cccc(OC(F)(F)F)c1)Nc1ccc(OC(=O)N2CCOCC2)cc1F,16.3200,0.3423
COc1ccc2c(c1)CN(C(=O)Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)CC2,10.7500,0.4542
O=C(Nc1ccc(S(=O)(=O)n2cccn2)cc1)c1ccccc1NC(=O)C1COc2ccccc2O1,20.3200,0.5507
O=C(Nc1ccc(S(=O)(=O)N2CCCC2c2ccccc2F)s1)c1ccccc1OC(=O)N1CCOCC1,11.8100,0.6195
CC(C)Oc1ccccc1OC1CCN(S(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)CC1,14.0600,0.3520
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccc(Cc2ccncc2)c1,20.7100,0.3783
O=C(Oc1ccc(NS(=O)(=O)c2ccccc2N2CCOCC2)cc1)N1CCOCC1,9.8100,0.4020
O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)N2Cc3ccccc3C2)cc1,22.5700,0.3923
O=C(Nc1ccc(N2CCOCC2)cc1N1CCOCC1)c1ccccc1OC(=O)N1CCOCC1,10.3300,0.4755
COc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCN(CCOc4ccccc4)CC3)s2)c1,20.4600,0.4672
C=C(C(=O)NC)c1ccc(C(=O)Oc2ccc(NC(=O)N3CCOCC3)cc2)o1,33.2400,0.4160
O=C(Nc1ccc(C(=O)N2CCC(Oc3ccccc3F)CC2)cc1)c1cccc(F)c1,11.7700,0.4093
CC=Cc1cc(OC)cc(C(=O)Nc2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2)c1,21.3600,0.5196
O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)Oc1ccccc1N1CCOCC1,10.2600,0.5133
Cc1cccc(CN(C(=O)NC(C)C)c2ccc(OC(=O)N3CCOCC3)cc2)n1,23.0800,0.4367
O=C(Cc1cccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)c1)Nc1ccc(C(=O)N2CCOCC2)cc1,12.3200,0.4230
O=C(Nc1cccc(NS(=O)(=O)c2ccc(-n3cnnn3)cc2)c1)N1CCOCC1,13.8900,0.3805
O=C(Nc1ccccc1F)Oc1ccc2c(c1)CC(NCc1ccc(C(=O)N3CCOCC3)cc1)CC2,23.6500,0.4301
Cc1ccccc1S(=O)(=O)N1CC(C(=O)NC(C)C(=O)NC(C)COc2ccccc2)CCO1,29.1700,0.4795
O=C(Nc1ccccc1OCc1nc2cccc(N3CCOCC3)c2o1)N1CCCCC1,16.3200,0.5009
O=C(Nc1ccc(Oc2ccc(F)c(C(=O)N3CCCC3)c2)cc1)N1Cc2ccncc2C1,18.1800,0.4417
CC(Nc1ccc(S(=O)(=O)N2CCC(Oc3ccc(F)cc3)CC2)cc1)C(=O)N1CCOCC1,9.3100,0.4066
Cc1cccc(C)c1OC1CCN(S(=O)(=O)c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,8.8700,0.4705
O=C(Nc1ccc(OC(=O)N2CCCC2)cc1)c1ccsc1C(=O)NCc1ccccn1,19.7300,0.4567
O=C(Nc1ccc(NC(=O)N2CCOCC2)cc1Cl)c1cccc(-n2cnnn2)c1,14.2700,0.4309
COc1ccc(F)c(OC2CCN(S(=O)(=O)c3ccc(NC(=O)N(C)C4CCOCC4)cc3)CC2)c1,11.8500,0.4193
