SMILES,Tanimoto,drug_id,cluster
Oc1cc(F)cc(Cc2cc(CNCC3=CCC=CC3)cc3ccccc23)c1O,0.304,FTO_56,91
NC(=O)c1ccccc1,0.1514,FTO_242,145
Cc1noc(C)c1-c1cc(O)ccc1-c1ccccc1,0.4618,FTO_201,157
COC(O)c1ccccc1C(=O)N1CC(CC(=O)O)CC1C,0.3708,FTO_323,138
Cc1cc(C23CCC(CC(N)C2)C3)ccc1CCCCC(=O)O,0.2588,FTO_278,60
Cc1cc(=O)oc2ccc(-c3c(C=CC(=O)O)ccc(O)c3C=NO)cc12,0.4218,FTO_326,88
CC1(C)NCc2c(ccc3c2CCN(C(=O)c2ccc(F)c(Oc4ccc(C(=O)CC(=O)O)cc4)c2)C3)O1,0.4964,FTO_146,17
CC=C(C)C1CCCC2C3=CC=C(O)CC=C3C(=O)N12,0.3657,FTO_252,41
CC(Cc1c(O)c(O)cc2c1OCN(C)C2)=C(O)c1ccc(O)c(C)c1,0.4175,FTO_203,104
Cc1cc(Cc2ccnc3ccc(-c4ccc(OC(=O)NCCC(=O)O)cc4)cc23)ccc1O,0.3958,FTO_154,121
CCCc1cc(O)c(O)c(CNC(=O)C2CC(C(=O)NCc3ccc(OC)cc3)N(C(=O)c3ccccc3)C2)c1,0.459,FTO_132,90
CC(Cc1c(O)ccc(C(=O)O)c1O)=C(O)c1ccc(O)c(C)c1,0.3219,FTO_318,110
COc1ccccc1Cc1ccc(-c2ccc(CCC(=O)O)cc2)c2c1CC(C)CC2,0.3703,FTO_128,48
O=C(NCCc1ccccc1)c1ccc2cc(O)ccc2c1,0.2792,FTO_129,84
CC1=Cc2cc(C=CC=CC(=O)CC(=O)O)cc(c2)C(=O)N2CCOC(CCCCc3ccc(C)c(O)c31)C2,0.4511,FTO_10,207
CCCc1cc(CNC(=O)C2CC(C(=O)NCC(=O)Oc3cccc4c3OCCO4)N(C(=O)c3ccccc3)C2)ccn1,0.4938,FTO_156,153
Cc1cc(=O)oc2ccc(-c3cnccc3C(=O)NC(=O)c3ccccc3)cc12,0.4161,FTO_26,79
CC1CCCN(C(=O)c2cccc(C(=O)O)c2)C1C(=O)O,0.3557,FTO_273,161
CC=CCOC(=O)CNC(=O)C1CC(C(=O)NCc2cc(CCC)ccc2O)CN1C(=O)c1ccccc1,0.4544,FTO_209,4
O=C(O)CC(=O)c1ccc(Oc2cc(C(=O)Nc3ccc(O)c(O)c3)ccc2F)cc1,0.3382,FTO_303,21
CC1(C)Oc2ccc(C(=O)NC3CC(O)CCO3)cc2-c2ccccc21,0.4603,FTO_222,22
CCc1cc(C(=O)NC)ccc1-c1ccc(CCC(=O)O)cc1,0.2773,FTO_240,147
CC(=O)NCCCC(=O)NCc1cc(C)cc(O)c1O,0.3542,FTO_280,123
O=C(NCc1ccccc1C=C(F)C1=CN(O)C=CC1)C(O)CO,0.3288,FTO_153,107
COc1ccc(F)cc1-c1ncncc1-c1cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)N2CCOCC2)c1,0.4972,FTO_110,2
COc1ccc(Cc2cnnc3c(O)cc(-c4ccc(C=NO)cc4)cc23)cc1C,0.3919,FTO_362,167
O=C(O)CCc1ccc(-c2cc3ccccc3c3ccccc23)cc1,0.2033,FTO_173,122
Cn1ccc2c3ccccc3ccc21,0.2633,FTO_139,133
CC1=CC=C(c2ccnc(OC(=O)C(N)=O)c2)C(O)(c2ccccc2)O1,0.4667,FTO_45,16
COCC1CCN(C(=O)c2ccc3ccccc3c2)C1,0.3854,FTO_19,117
CC(C)=Cc1cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)N2CCCCC2)c1,0.3186,FTO_288,45
CCCc1cc(CNC(=O)C2CC(C(=O)NCC(=O)OC(C)C(=O)O)N(C(=O)c3ccccc3)C2)ccn1,0.4599,FTO_191,9
COc1ccc(Cc2cnnc3c(O)cc(C4=NC=CC4)cc23)cc1C,0.424,FTO_25,120
O=C(O)CN1CC(=O)C(C=Cc2ccccc2)=CC1=O,0.2784,FTO_263,13
COc1cccc(C=Cc2cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)NCC(=O)O)c2)c1,0.3275,FTO_257,65
O=C(O)CNC(=O)c1cc(C=CC=CC(=O)CC(=O)O)cc(C=CCc2cccc(O)c2O)c1,0.3384,FTO_192,40
O=C(O)CNCc1cc(Cc2cccc(OC(=O)O)c2O)c2ccccc2c1,0.3296,FTO_265,180
CCCOc1ccccc1Cc1cc(CNCC(=O)O)cc2ccccc12,0.2939,FTO_360,94
O=C1C=C(CO)C(=O)c2ccccc21,0.2472,FTO_58,164
O=C(O)c1cc(Oc2c(O)ccc3ccccc23)cc(O)c1O,0.2528,FTO_352,171
COCCNCC(O)C(=O)NCc1ccccc1C=C(F)C1=CN(O)C=CC1,0.34,FTO_194,131
COc1ccc(CCC(=O)O)c(Oc2ccc(C(=O)CC(=O)O)cc2)c1,0.2709,FTO_358,86
Cc1cc(C2(CC(=O)O)CCCC2O)ccc1CCCCC(=O)O,0.2833,FTO_321,114
Cc1cc(C)c(Oc2c(O)ccc3ccccc23)c2c1C=CC(C)O2,0.3735,FTO_38,24
COC(=O)c1cc(C=CC=CC(=O)CC(=O)O)cc2c1OCC=C2,0.322,FTO_290,177
COc1ccc(Oc2ccc(C(=O)CC(=O)O)cc2)c(C)c1,0.2454,FTO_344,89
Cc1cccc(C=Cc2cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)N3CCCCC3)c2)c1,0.307,FTO_75,59
CC(c1cccc(NC(=O)CC(=O)O)c1)c1ccccc1O,0.2554,FTO_374,130
COc1ccc(Oc2ccccc2C(=O)O)c(F)c1,0.2522,FTO_9,102
CC1=CC2=CC=C(O)CC2C2(C1)Cc1ccccc1C(=O)N2,0.4629,FTO_208,189
CCc1cc(Cc2ccccc2OC)ccc1-c1ccc(CCC(=O)O)cc1,0.2762,FTO_4,73
Cc1nccc(-c2cc(C)c(C(CO)c3ccccc3)c(C(=O)O)c2)n1,0.397,FTO_221,68
Cc1cc(Cc2ccnc3ccc(-c4ccc(OCCC(=O)O)cc4)cc23)ccc1O,0.375,FTO_175,19
O=C1C=C(C(O)O)C(=O)c2ccccc21,0.2625,FTO_237,69
CCc1ccc(O)c(O)c1C(C)=Cc1cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)N2CCOCC2)c1,0.3822,FTO_74,30
CC1CCc2c(ccc(F)c2Oc2ccc(C(=O)CC(=O)O)cc2)C1,0.3664,FTO_353,115
CC=C1CN(CC(=O)O)C(=O)C=C1C=Cc1ccccc1,0.289,FTO_345,18
O=C1c2ccccc2C=CCCCC(O)CC2CCN1C2,0.3353,FTO_174,163
O=C(O)c1cccc(C(=O)N2CCC(=CO)CC2C(=O)O)c1,0.3637,FTO_39,49
CC=C(C)C1CCCC2c3ccc(C(O)O)cc3C(=O)N12,0.4677,FTO_137,194
O=C(O)CC(=O)C=CC=Cc1cc(C(=O)N2CCOCC2)cc(C2=C=CN=C2c2ccccc2O)c1,0.4374,FTO_2,5
Cc1ccc2c(Cc3ccc(O)c(C)c3)ccnc2c1,0.3468,FTO_32,43
COc1cccc(C2CC(=O)N=C(c3c(O)cc(O)cc3OC)N2)c1,0.4159,FTO_275,179
COC1=CCc2c(-c3ccc(CCC(=O)O)cc3)cc3c(c2C1)Cc1c(cccc1OC)CC3,0.4499,FTO_359,20
CCc1ccc(N)nc1Cc1cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)N2CCOCC2)c1,0.3881,FTO_193,10
COc1ccc(-c2ccc(Oc3ccccc3C(=O)O)c(F)c2)cc1,0.3189,FTO_178,64
COc1cccc(C2CC(=O)N=C(c3ccccc3O)N2)c1,0.3759,FTO_120,142
CCCc1cc(O)c(O)c(CNC(=O)C2CC(C(=O)NCC(=O)OC(C)=O)N(C(=O)c3ccccc3)C2)c1,0.4684,FTO_55,1
CC(Cc1cc(C=O)ccc1O)=C(O)c1ccc(O)c(C)c1,0.2696,FTO_301,62
O=C(O)C(CNC(=O)c1ccc2cc(O)ccc2c1)=C1C=C(F)C=CC1,0.319,FTO_18,92
O=Cc1cc(O)cc(O)c1O,0.1961,FTO_300,152
CC=C(O)CC=Cc1cc(C=CC=CC(=O)CC(=O)O)cc(C(=O)N2CCCCC2)c1,0.3032,FTO_262,134
O=C(O)CC(=O)C=CC=Cc1cc(C(=O)N2CCOC(=O)C2)cc(-c2ccccc2)c1,0.3379,FTO_316,126
COc1ccc(Cc2cnnc3c(O)cc(-c4ccc(CNCC(=O)O)cc4)cc23)cc1C,0.4116,FTO_177,101
