SMILES,Tanimoto,drug_id,cluster
CCC=CCCCNC(=O)N(CCNC1=NC(CC)=NC1)C(C)=NNNCCC=CCN,0.2503,SPIN1_112,125
CC1=CC=C(OCCF)CC1=C(O)[C@@H](CCCCCC#SCl)CCc1ccc(NC(C)C)cc1,0.3394,SPIN1_203,37
C=C(CC[C@@H](O)CC)[C@H]1CCC(NCCCCCNCC)=N[C@H]1OCCC(C)C,0.2805,SPIN1_138,100
CCCCC[C@H](O)CCC[C@@H](CCNCCCCCCCl)OC[C@@H]1C[C@H](C)N1,0.1292,SPIN1_83,151
CC=C1CNC(CC=N[C@@H](C=NCCCCC)CC(=O)NCC)=N1,0.2099,SPIN1_143,95
CCCC=NC(=O)N[C@H](CC)CCNN1C2=C(CN(CC=C=CCOC)N2)[C@H]2C(N(C)C)=CC=C(C=C=CCNCO)C21,0.4786,SPIN1_180,58
CCC=CCC[C@H](C)CC=C(O)C(=NC[C@H]1C[C@H](C[C@H](O)NCCCO)C(O)(O)C1)C(=O)NCCc1cccc(OCC)c1,0.4068,SPIN1_139,99
CC=C=C1C=C(CCC)[C@@H](CN2C=C3C=C(OC)CC=C3NC2)C(CCNCCCCCNCCCC)=N1,0.3957,SPIN1_190,50
CCCCCCOC(=O)N(CC[C@@H]1C[C@H](C(=O)O)[C@@H](C)C1)CC[C@H](O)C(C)C,0.217,SPIN1_235,5
CCCCCCCNC[C@@H](O)C(=O)N[C@@H](c1ccccc1)c1ccc(C)cc1,0.2408,SPIN1_155,83
CCNCCC=C1C=C(CCC=CC(C)C)C=C[C@H]1c1ccc(C=CNN)cc1,0.2795,SPIN1_16,217
CC(C)NC1=COC2=C(C1)C1=C(C2)N2CC(C=C=CC3=CC=C(F)CC3)=N[C](CCO)N=C2C1,0.4906,SPIN1_56,178
Cc1cc(C#CN)cc(CCC[C@H](C[C@H]2CC[C@@H](N(C)NC=C=C[C@H]3CCNC3)C2)NC(=O)CCCC[C@@H](C)C[C@H](C)O)c1,0.2989,SPIN1_237,3
CCCC=C=COc1cc(NC(=O)C=C(O)C=CCO)cc([C@@H](O)CCCOCCOC)c1,0.3917,SPIN1_79,155
CC=CC=CCCN=N[C@@H](CC=C1CCC(OC)C1)C1COC(OC=C=CCC)C1,0.237,SPIN1_3,230
CC#C[C@@H]1CCC(=CNN=C(CC=C2CCC(C)C2)NC2=NC3=C(C(C)C)CCN=C3C2)C1,0.3503,SPIN1_128,110
CCCCCC=CCCCCN(NC(C=C1CCOC1)=CCN)NC1C=CC=C(CCCCCC)C=C1,0.2419,SPIN1_215,25
COC=C=CCC=CC[C@H](CCCC[C@H](N)C[C@H](C)N)CCc1ccc(C(=O)CC(C)C)cc1,0.2142,SPIN1_68,166
COOC=C(C)CC#CC1=C[C@H](OC)C2=C(CCS2)c2ccccc21,0.3942,SPIN1_33,201
CC=C=CCNC(=N)NC(=N)C(C=CC(C)=COCCCCC)[C@@H](C[C@H]1CCCNC1)c1ccc(C(=O)NC)cc1,0.4054,SPIN1_72,162
OCCCC=CC1CN(CCC2=C([C@@H]3CCC(CF)C3)O[C@H](COCCC#SCl)C2)C1,0.2813,SPIN1_233,7
CC(=C=CN)CNCNC[C@H](NCCNCC(C)C)C1CC[C@H](C(=N)F)C1,0.186,SPIN1_38,196
CC(C)N1CC=CN(C2=C[C@H](C=C=CCCC#CCl)[C@@H](C(=O)CCCC3(C)CCC(=C(F)C(F)(F)F)CC3)C[C@@H]2C)C(=O)C1,0.3574,SPIN1_118,119
CCC1C=CC(C[C@H]2C[C@@H]([C@H](O)[C@@H](O)OC=CC[C@@H](C)O)N2CC(=O)OC2=CCC(CN)=CC2)C=C1,0.3206,SPIN1_106,131
Cc1ccc(CNC(=O)c2ccc(Cl)c(CCN)c2)cc1C,0.2701,SPIN1_219,21
CCCCCCCOCC[C@@H]1C=CC(C(=S)CCCCCC=CCCl)=NC([C@@H]2C=CC=C(Cl)C=C2)=C1,0.2726,SPIN1_178,60
CC=NCCCCNC=NC(C[C@H]1CC2=NC=C(C)CN2N1)=NC=C=CCCCCCCC,0.2913,SPIN1_104,132
CCCCCCC[C@H](O)CCC=CC(CCCc1ccc(C)s1)C(=O)NC[C@@H]1CC=CC=N1,0.2733,SPIN1_12,221
CCCCCCCNO[C@@H](CN1CCN(C)C1)c1ccc(OCCCN)cc1,0.301,SPIN1_82,152
CC(O)=CC1C=CC=C(NOCC[C@H](CCCCCCC(N)=O)C(=O)NC(C)C)C=C1,0.2103,SPIN1_220,20
CCC=CCCCCCN1O[C@H](CCCCN(C)CC=C(C)O)OC2=C(N3CCN[C@H](C)C3)[C@H](O)C=C[C@@H]21,0.4378,SPIN1_95,140
CC#CCCCCCNCN(OC=C=C1C[C@@H](C)CC1=C1CC(CO)CN1)OC(=O)NCCCCCC(C)N,0.3096,SPIN1_151,87
CCCCC#CCN1CC(=CC(=N)NNCCC2C(=O)CC(F)=C2F)SC1=O,0.323,SPIN1_94,141
CCC(N[C@H](C)CO)=C1CCC(=CNC(C)=N)C1,0.1644,SPIN1_71,163
CC(C)=CCC=CC=CNC(=N)C1=C[C@@H](c2cccc(N)c2)CC=C1OC[C@H]1C(=O)CN(F)N1F,0.4189,SPIN1_14,219
CC#CC1CN[C@@H](CC[C@@H](CC[C@@H]2C[C@@H](CO)Cc3ccccc32)C(=O)COC[C@@H]2OC[C@H](CCCCCC)O2)S1,0.3629,SPIN1_159,79
CCOC[C@@H](O)[C@H](C)[C@@H](O)[C@@H](O)[C@](O)(CC(=O)OC)C(=O)N=C1C=C[C@H]2C(=C1)CC=C[C@@H]2CCOC,0.3504,SPIN1_211,29
CCCCCCOc1ccc([C@H](NC(=O)OCCCC(=O)OCC)[C@H]2CC[C@@H](C)CC2)cc1,0.3476,SPIN1_196,44
CC#CCCCC=CC=NC(=NC1CC(=N)C[C@H]1CCC1CC[C@H](CC)C1)Nc1ccc(NN([O])[O])cc1,0.2813,SPIN1_165,73
CC(=N)C=CC=C=CC[C@@H](NOCCC=CC#CCl)C(=O)c1ccc(N2C=CC=NC2)cc1,0.3148,SPIN1_84,150
CCC=C=C1CC[C@@H](C=CN(c2ccc(OC)cn2)[C@@H](CC=CCC[C@@H]2CCC(O)C2)C(=O)O)C1,0.3916,SPIN1_192,48
CCCC[C@H](N)CCCCO[C@H]1NC(C[C@H](C)C2CCCC2)=C2C=CC(CCCC=CCN)C=C21,0.321,SPIN1_70,164
CCCC=C=CO[C@@H](N=CC(=O)NC(C)=O)N=CC(O)=CCCCCCN,0.1853,SPIN1_60,174
COC1C=CC(O)=CC=C1N1CC[C@@H](CC(=O)NNC[C@H]2CC=C(Cl)C2)C1,0.3166,SPIN1_10,223
CCC=C=CCC[C@@H]1C[C@H]2CN(OC)C[C@@H]2OC(OCCCCCCCC)O1,0.2642,SPIN1_172,66
NC(=O)CCCN1C[C@@H](CCCOCCC=C=CCO)O[C@H]1CC[C@H](S)C=C=CCCl,0.23,SPIN1_76,158
N[C@H](C=C=CCC#CCl)CCN(CCCc1ccccc1)C(=O)NCNCCC=CCCO,0.2206,SPIN1_13,220
COCOCC[C@@H]1CCO[C@H]1c1cc(CC(=O)O)cc(C2C=CC(OC)C(OC)=C2)c1,0.3481,SPIN1_108,129
CC#CCCCCCC[C@@H](NC(=O)C(=S)C(O)=CCOCCCC)[C@@H](CCCC(=O)OCC)C[C@H](C)OCC,0.2699,SPIN1_96,139
CCCCCCCS([O])([O])N=C(N=CN1C=CN=CC1C1=CC=C2OCCC=C2C1)[C@@H]1CCCCO1,0.4539,SPIN1_121,116
CCCCC/[C]=[S]\C[C@@H]1CCC(C#CCCC#CCl)N(CCN[C@@H]2CCN[C@H]2OCS)C1,0.2576,SPIN1_231,9
CCCCCCCC[C@@]1(O)N[C@@H]2CC(N=C[C@H](C)N)=CC([C@@H](CC)C(=O)NCc3cccc(O)c3)=C2CC1(O)O,0.4774,SPIN1_35,199
CCCCCCc1ccnc(CN(CC[C@H]2CC[C@@H]3CCC(OCCC(=O)O)=CN23)C(=O)C(S)=C=CCCC=CCCN)c1,0.4263,SPIN1_107,130
O=C(O)C=C=C1C=CC(N=C(NCOCCC#CCl)NC[C@@H](O)c2ccccc2)=CC1,0.2853,SPIN1_216,24
CCC1CC2=C(C1)C(=O)C1[C@@H](O2)N(CCOC)C[C@@H]1[C@@H](CO)O[C@@H]1CCN=C2C=CC(F)C=C21,0.483,SPIN1_229,11
CC=CCCCCC#C[C@H](CCCCCCCCC)c1c[nH]c(=NCC)s1,0.237,SPIN1_205,35
CCCCCCCNC(=O)CN(CCc1ccc(OC)cc1)c1ccc(CCNCCC)cc1C,0.3787,SPIN1_24,210
CCC=C=CC[C@@H]1C[C@H](C2C=CCC(F)=C2)[C@](NC(=O)C=CCC#CCl)([C@H]2CCCNC(=C[C@@H](C=O)CCC=O)C2)C1,0.2965,SPIN1_98,137
CCCC=CC=CCCC[C@@H](CC(=O)OC(=O)CCNCNCN)C(=O)NC[C@@H](O)CCCCCCCN,0.2272,SPIN1_129,109
CC#CCCC=CC[C@H](NC(=O)N[C@@H]1C[C@H](CCC)CN(O)[C@H]1[C@](C)(N)O)C(=O)NC1=CC(=C=CC(C)C)CC=C1,0.3939,SPIN1_46,188
C=C(C=CN=C(N)N)[C@H](NC1C=CCC=C1)C1C[C@H]2C(C(=O)N(C)[C@H]3CCCC[C@@H]23)[C@@H]1NNC1=CC(N)C=CC1,0.3903,SPIN1_166,72
C=C1N=C(NCC[C@H](C#CCCCO)OCCOCC)CN1OC,0.2555,SPIN1_5,228
CCCCCC=C=CCCN(CCNC(=O)[C@@H]1CC[C@H](CCC)O1)C(=O)C1CC2=C(C1)OCCC2,0.3222,SPIN1_163,75
CCOC[C@@H](C)C(CCN)[C@H]1CC[C@@H](C(=CN=CNC2CC[C@H](OCC)C2)OCC(=O)N2CCCC2)N1,0.3424,SPIN1_1,232
