SMILES,Tanimoto
CCCCC=C=C(C[C@@H]1C[C@@H](C=C[C@@H](NC)[C@@H](O)[C@H](C)O)[C@H](NC)[C@H]1C(=O)NCCC)[C@@H](CC)CCC(=O)NC1CCCC1,0.3970
CCCCOC[C@@H](CCC)O[C@H]1C[C@H](CCO)[C@H]1[C@@H](O)c1cc(C)cc(C)c1[C@H](C)O,0.3962
CC=C(C)C(=C=C([C@@H](O)[C@@H](C)O)[C@]1(O)Nc2ccccc2O[C@H](C(=O)O)[C@@H](O)[C@@H]1CO)CCCCC,0.5877
CC(=C=C(C[C@H](C)Oc1cccc(C(C)C)c1)[C@H]1C=C[C@@H](Cl)C2=C1C(=O)N(F)C2=N)CO,0.5739
CCCOC1=CC([C@@H](NC[C@@H]2C[C@@H](C)CC[C@@H]2OC)[C@H](CCC)c2ccc(C)cc2)CC1,0.4290
CCCCCC[C@]1(CC(=O)O)[C@H](O)CCC[C@H]1[C@H]1C[C@@H](OC)C[C@H](CCCC)O1,0.2339
CC[C@@H](N[C@H](C)[C@@H](C(=O)O[C@H](CCCO)OC(=O)O)[C@@H](C)[C@H](O)CC[C@H](C)C(F)F)C(=O)N(C)O,0.3887
CC[C@@]1(O)[C@@H]2O[C@@H](CCC(O)(O)c3cc(cc(C(C)C)c3)CC(C)(C)CCCC[C@@H]1C)S(O)(O)[C@H]1[C@H]2CC[C@@H]1[C@H](C)CO,0.5176
CCC(O)C[C@H]([C@H](C)[C@H](F)[C@H](O)CC[C@H](CC)[C@@H](C)CCCC(=O)O)[C@@H](C)C1CCCC1,0.1566
CCO[C@@H]1CSc2c(NN3C(=O)[C@@H]4CCCC4=C3C)cc([C@H](C)CC)nc21,0.6385
CCCC[C@@H](CC[C@@H](CC)CO)C[C@@H]1CC(=C=CC(C)C)[C@@](O)(OC=O)[C@H](O)C[C@@H](O)[C@H]1C,0.2985
CCC(=O)OCCC[C@H](O)C(CCCCC(CC[C@@H](C)C(C)C)O[C@@H](C)C[C@H](F)[C@H]1CO[C@H]2[C@@H]3OOC[C@@H]3[C@@H](O)[C@@]2(C)[C@H](CC)C1)OC,0.3181
CCOc1cc(C)ccc1O[C@@H](C[C@@H](O)[C@@H]1CC[C@@H]2CCC[C@@]21C)[C@@H](CC)C[C@@H](C)O,0.3383
COCC1C=C(Cl)C(Cl)=C(Cl)[C@@H]1[C@H]1C2=C[C@H](C)CC(C)=C2C=C[C@@H]1CO,0.3335
COC1=CC([C@H]2[C@@H](CCCCCC(=O)O)CCCN[C@]2(C)C(C)C)C=C(Cl)[C@@H]1O,0.3470
CCCN1C(=O)[C@H]2CCC[C@H]2[C@@H](C[C@@](O)(CO)COC(OC)C2=C[C@H](CC)C[C@@H](C)C2)[C@@H]1C[C@H](CC)CCN,0.4199
CC=CCC[C@H](N)CC(=C=CCCC)CCCCCCC(C)C,0.1179
CO[C@H]1Oc2c(O)ccc3c2[C@H]1NCCC(F)CCCN(C(=O)[C@@H]1C[C@H](CO)C[C@H]1C)[C@@H]3C1=CCC=CC1,0.7105
CCC=C(C(C)C)C(C)(C)O[C@H](CC)[C@@H]1C(CO)=C=C[C@H](C)COc2cc(Cl)c(O)cc21,0.5595
CC[C@@](O)(C[C@H]1[C@H](C)CC([C@](C)(O)NC(=O)C2=CC([C@@H](C)O)C=CC2)=C[C@@H]1C1CCC1)OCC(C)C,0.4202
CCNC=CCC(=C=CC(Cl)C=Nc1ccc(CC)cc1)[C@@H](CCC(=N)N)N[C@@H]1C=CCC=C1OCC,0.3922
CCC[C@H](CC[C@H](C)CO)C1=C([S@](C)(O)OCC)[C@H](C)C([C@H](C)O)[C@@H]1OC,0.4647
CC[C@@H](C)c1nc2c3c(c(C)[nH]c3c1C(C)C)C([C@@H]1CC[C@H](C)[C@H]1CN)C2,0.5839
C=C(CC=C(Cl)CF)CN(NC(=O)c1ccccc1)[C@H](CN)[C@H](CC[C@@H]1C=C(Cl)N(C)N=C1NCC(=O)O)OC(N)=O,0.5619
COc1ccc2c(c1O)[C@H](C)C1C=C(O)C(C(C)C)C3=C1[C@@H]2[C@](CCO)([C@@H](N)C(=O)O)C3=O,0.7074
CO[C@H](C[C@@H]1C[C@@H]2[C@H](CC[C@@H](C(C)=O)[C@H]2[C@H]2C[C@@H](C)CO2)CO1)C(=O)C=C=C1CCC(N)C1,0.2783
COCc1cccc(C[C@@H](NCCCCc2cccc(Cl)c2)C2C3=CC(O)=CC(C)=CC3C(=O)[C@@H]2C)c1,0.4939
COC1=CCC(Cl)=C2CC[C@@H](C(=O)N(C)[C@H](C)[C@@H](C[C@H]3C[C@H]4C[C@H](CC(C)=CC=O)CO[C@@H](C)[C@@H]4C[C@H](CO)[C@@H]3C)OC)C12,0.5011
CCC(CC)[C@H](CC(C=CC[C@H](O)CC[C@H](F)CCC1CC[C@H](Cl)C1)N(C)C)C(=O)O,0.2754
CC(=O)[C@H]1[C@H](C[C@H](C)C2=C(CCCC(C)C)C=CNC=C2)[C@@H](CC(C)(O)O)OC(=O)C[C@@H](C)C[C@@H](C)O[C@@H]1C(N)(O)O,0.3883
CCCCNC(=O)[C@@H](O[C@H]1CC(=O)N(C)C1)c1cccc([C@H](C)C[C@@H](O)CCCCO)c1,0.4202
CCCCN[C@](C)(O)c1cc(Cl)cc(N[C@@H](CO)C2=C(OC(C)C)[C@@H](CC)[C@H](C)[C@H]2CC)c1,0.5523
CC(C)C(=O)[C@H]1CCC#C[C@@H](Cl)C#CC(C[C@@H](C)N(C)C)C2=C=C[C@]3(CCCC[C@@H]1C3)CC[PH](O)(O)C2,0.3533
CC(C)CC[C@]1(C)C(=O)[C@H]2[C@@H]3CCC[C@H](C3)[C@H](C)C(=CC[C@@H](C)O)CC(C(=O)O)=CC[C@H]3CC[C@H](C(C)(C)O)[C@@H]4[C@H](C3)[C@@H]2[C@H]1O[C@]4(C)O,0.3761
CCCC[C@H](O)[C@@H](O)CC[C@@H](CC(C)C)O[C@@H](CC(C)C)c1ccc(C)cc1O,0.3272
CC[C@@H](C)CCNC(Oc1cc(O)cc(C(=N)NC(C)CCN)c1)=C1CC=CC=C1C(C)C,0.4361
CCCC1C[C@@H](OC(C)C)[C@H](C2O[C@H](C)NN2C[C@H](c2ccccc2)[C@@H](C)NO)[C@@H]1C[C@@](C)(CCC)NC,0.5323
CCC[C@H](O)C[C@H](C)C[C@@H](CCC[C@@H](C)[C@@H]1C[C@@H](C)[C@@H](C)[C@@H](O)C1)[C@H](O)CCC,0.1444
CC[C@@H](O)C[C@@H]1C[C@@H](O)C[C@@H]([C@H](C)CC2CCCC2)[C@H]2C[C@H](CC)C[C@@H]12,0.1219
CC[C@H]1CC2C=C(Cl)CC(=C2)CC[C@@H](C)[C@@H](C[C@@H](C)[C@H]2CC[C@H](C)[C@H]2C)NC(=O)[C@@H]2C=C(C)NN3[C@H]2CCC(=O)[C@@H]13,0.4917
CCCCC[C@H]1CC[C@@H](CC)CC[C@H](CCC)C[C@@](C)(O)C[C@H](C)[C@H](C)[C@@H]1CCC,0.1139
CCC(CC)C[C@@H](C[C@@H](C[C@H](O)CC)N1CCC1)[C@H](O)[C@@H](O)CC[C@@H](CO)CCCC(C)C,0.3251
CC(=C(O)[C@](C)(CN)CCC(C)C)N1CC=C=C[C@H](Cl)C=CC(O)C=C[C@@H](O)C[C@@H](C)OC[C@]1(C)O,0.4031
CC[C@H](C)[C@H](C=C(O)C[C@](O)(CCCN)CCCO[C@@H](C)C=C[C@@H](C)OC)C1C[C@@](C)(O)C(C)(C)[C@H](C)[C@H]1CCCCCF,0.2715
CC=CC(C[C@@H](N[C@H](C[C@@H](C)CC)S(O)(O)C1=CC=CCC=C1)S(C)(O)O)N=C[C@H](O)C(C)C,0.4303
CC1=CCC=C(O[C@H](CO)[C@H](O)C[C@H](C)O[C@@H]([C@H](C)[C@@H](O)CC(O)[C@H](C)O)[C@H](C)O)[C@@H]1C,0.2748
CCCC1=CC=C(C(C)C)CC(=O)C[C@H](N[C@@H](CCCCCC(C)C)C[C@H](O)CC)[C@H](O)C(O)(O)CC1,0.3072
CCCCO[C@@H](NC(=O)C(C)C)C1C=C(C)C=C(CCCC)[C@H]1O,0.3863
CCC1=C(O)[C@H](C)[C@H]2O[C@@H]3[C@@H](CC)CC(=O)[C@@H]3C(=CN)[C@H](C)C2[C@H]1C[C@H](C)[C@@H](C)O,0.3763
CCCCCC(=O)OCC[C@H](O)[C@@H](N)C=C=C(O)[C@H](NC)C(C)=C=C(OC1CCCC1)C(C)C=C(C)O,0.3283
CCCC[C@@H](CCC[C@@H](C)CC)[C@H]1C[C@H](OC)C=C[C@H]([C@](C)(O)[C@H](O)CCOCC)[C@H]1O,0.2528
C[C@@H]1[C@H]2Oc3ccccc3CNC(=O)[C@@H]3[C@@H]2C(=C[C@H]2C4CC(F)=CC[C@@H]4N4[C@@H](C(=O)O)CCN4[C@@H]32)[C@H]1Cl,0.6917
CC(C)[C@H](C)CC#CC[C@@H](O)C=C=CC(C)(C)O,0.0979
COCC[C@@H]1CCCC[C@H]1C=CC1C=NCC[C@H]2C[C@@H](C)[C@](O)(C(=O)O)CN(C2)C2=CCC=CC2=NC(=O)CCC(=O)O1,0.4995
CCC[C@@H](CC)O[C@@H]1C[C@@H](O)C[C@@H](C)O[C@@H]2OC(=O)[C@@]3(C)C=CCC=C3[C@H]2O[C@@](C)(O)CCO[C@H]([C@H](O)CC[C@@H](C)O)CO1,0.4529
CCCC=C([C@H]1CC[C@@H](C)C1)[C@@H](C[C@](C)(CNC)C(=O)O)N=C1C=C[C@@H](Cl)C=C1CCC,0.3955
CC[C@H](C)CO[C@@H](CCCCC(C)C)CC[C@@H]1C[C@@H](CC(N)=O)CC[C@@H]1C,0.2099
CCCC1NC(=O)[C@@H](CC2=C(F)C(F)=C(N3C[C@H]([C@@H](C)CC)C[C@H]4C[C@H]5c6cc(O)c(O)c(F)c6OC[C@@H](O)[C@@H]5N43)C2)O1,0.7830
C=CC[C@H](C)[C@@](C)(CCC[C@@](C)(C[C@H](CN)CCCCC(C)C)C(=O)O)OC,0.2324
CCCC(=CCC[C@@H](C)O)C[C@H](CC(=O)O)NC(=O)[C@@H]1CCNC1,0.2816
CC(C)(CCO)N=C[C@@H](C1=C(c2ccc(Cl)cc2)C[C@@H](F)C1)c1cccc(O)c1,0.4433
CCC[C@H]1C(O)C[C@H](OC)CC=C=C(C)NC(=O)[C@@H]([C@H](O)CC)[C@H]2C[C@@H](C)C[C@@H]2C[C@H]1C,0.3100
CCO[C@@H](C1=C[C@H](C)C(CO)CC1)[C@H](C(=O)O)[C@@H](CCC(C)C)[C@@H](C)CC,0.2976
CCCCC=C(C)C(=O)C1N=C(F)N=C[C@@H]1CC(C)(C)[C@@H]1C[C@H](C)[C@@H](O)CC1=C(O)CCC,0.4080
C[C@H]1C[C@H](O)[C@H]2C[C@H](O)[C@@H]3CO[C@@](O)([C@@H](O)[C@]3(O)COC(=O)[C@@]3(C)CC[C@@]23CCN)C(O)(O)[C@@H](C)[C@@H]2CCC[C@H](C2)C(=O)O1,0.3919
C[C@@H](CC(=NC[C@@H]1C(C)(C)CNC1(C)C)[C@@H](C)O)NC[C@H](N[C@H]1CC(O)(O)c2cc(Cl)c(CN)cc2CC1(O)O)[C@H](O)CO,0.5776
COC[C@H](C)C1=C=C2c3cc(Cl)cc(c3)CCC[C@@H](C)C=C(C(C)C)C(=O)NC(=O)NC2C(C)=C=CC1,0.5205
CCCC1=C[C@H](CC(C)C)[C@@H](C=C[C@H](C)[C@H](O)[C@@H](C)O)C2=CCN(C(=O)NC)[C@@H](C)C12,0.4208
CCC=C[C@@H]1C(C2C=C(F)C=C[C@@H]2OC)=C[C@](C)([C@H]([C@@H](C)O)[C@@H](O)C[C@@H](CC)C[C@](C)(CC)[C@@H](C)CC)[C@@H](O)[C@H]1C,0.3701
CCC=C1C=C(C)[C@H](C)[C@@H](C[C@@H](C)[C@H](C)O)[C@@H]1[C@@H](C)CC[C@@H](C)[C@@H](C)O,0.1923
