SMILES,Tanimoto
CC=Cc1cc2c(cc1Cl)[C@H](C(=O)O)C[C@@H]2C=CC[C@@H](C)O,0.3851
CCC(CC)Oc1ccc(C(=O)[C@@H](c2ccc(C)c(Cl)c2)[C@H]2CC[C@H](O)[C@H](N)C2)cc1,0.3798
CC[C@@H]1C[C@H](O)[C@H](O[C@@]2(O)C[C@H]3C(=C([C@H](C)C(=O)OCCCO)[C@@H]3CC(C)C)[C@@H]2O)C1,0.3481
COC(=O)OC1=CC2[C@H]3C(=C1)[C@@H](O)[C@H](O)[C@@H]1CCO[C@@H](C(=O)N2C(=O)[C@@H](CCCC[PH](O)(O)O)[C@H]2C=C(C)C(OC)C(F)=C2)[C@H]13,0.5383
CC1=CC(F)=CC(=C(O)CO[PH](O)(CCCC=C2CCC(CO)O2)c2ccc(S(O)(O)O)cc2)C1,0.3914
CCC[C@@](C)(CCC[C@@H]1C=C2[C@@H](CC)[C@H](C(N)=O)O[C@@H]2[C@](O)(CC2=CCC(=O)OC2)O1)C(C)C,0.3948
CCCCC(=CCCCCC[C@@H](C)CO)CCC,0.0627
C=C(C)C1=C(O)C=C2C(=O)N(NCCC3=C4CCN(O)[C@@H]4CC3)C(=O)C(CC(O)CC)=C=C2C1,0.4590
COC1=C(O)[C@@H](CC2=C[C@@H](N(C=C3CCC(Cl)O3)C(=O)O)CC[C@H]2O)C([C@@H]2CC[C@@H]3[C@H]2[C@H](C)C[C@@H]3C)=CC1,0.4119
CCC[C@@H](NC[C@H](O)CCC[C@](C)(CC)C(C)C)[C@H](C)C(O)CC1CC(=NOCC)C[C@@H]1C(=O)O,0.2360
CCc1ccc2c(c1)S(O)(O)N1C=C=C(C(C)CC)CC=C(Cl)C[C@H]3CC(C2=CCC2=CCC=C(Cl)C2)[C@@H]1C3,0.5528
CC[C@@H](C)CC[C@H](C)C[C@H](C[C@@H]1CCC(=CCl)C1)NC(C)=O,0.1280
CCC1=C([C@@]2(O)C[C@@H](C[C@H](C)C(=O)O)C[C@H](C[C@H](N)c3ccccc3)[C@@H]2O)C(CCC(=O)O)=CC2=C3CC(O)[C@H](C)C3=CCCC21,0.3910
O=C(O)CC[C@@H]1OC2=C(C1=O)C(C(=O)C=CC=C1C=CCCC1)CC2=C1C=CC(F)C=C1,0.4305
CCCN[PH](O)(O)[C@@H](C(O)=C=CCC=NC1=CC(C(C)C)C(C)=CC1)[C@@H]1CCOC1,0.3730
CC[C@]1(O)CC2[C@H]([C@@H](O)CO)C[C@@H](C3=C(F)C(F)[C@H](Cl)C3)C3=CC(=CCC3)[C@](O)(O[C@H]3C[C@H]4CCC=C(C)[C@H]4C3)N2C1,0.5266
CCN1C=CC2C=C([C@](C)(O)N3CC4=C(C[C@@H](OC)C4)O3)[C@H](C3=C[C@@H](O)[C@H](O)CC(O)(O)C3)C=C[C@H]2C1,0.4931
CC1=NC[C@H](CO[C@H](CO)CO[C@H](CC[C@@H](O)CC(=O)O)c2ccc(F)cc2)C[C@@H](C)N1,0.3315
CC=C(C)CCCc1cc(C(=O)CC(N)=O)c2c(c1)C(F)C=C(C)C=C2,0.3594
NC(=O)CC1=C(C=S)N(C=C2C=CC(Cl)=CC2)[C@@H](CCCCC2=CC(N)=CCC2O)C=C1,0.3681
COC(=O)C[C@H]1C(C(=O)O)C2=C(CC(OC=N)C2)[C@@H]1OC(=O)C[C@@H]1O[C@@H](C)[C@H]2C(O)=CC=CC2C[C@@H](NC(=O)OC(C)=O)O1,0.4741
COc1cc(OC)cc(OC=CO[C@H](CN2CC(C)=CC[C@@H]3CCN=CC[C@@H]32)NC[C@@H](CN)c2cc(F)cc(C(=O)O)c2)c1,0.4236
CCCOc1cc([C@@H]2OC[C@@H](C(=O)O)[C@H]3[C@H]2C[C@H]3O)cc(OC[C@H](F)[C@@H]2C=C(O)C(O[C@H](C)[C@@H](C)CC)C(F)=C2)c1F,0.5193
C[C@H](CF)C(C)(C)[C@H](C)C[C@@H]1C=C[C@H]2C(=C1)[C@@H]1c3ncc(O)cc3C(C(C)(C)O)=C[C@H]1[C@@H]2c1cccc(C(=N)CC(=O)F)c1,0.5886
CC1=CC2C(=O)C=C([C@H]3CCC(O)=C[C@@H]3O)[C@H]3C(=O)[C@H]([C@@H](C)CC=CC4=N[C@H](C)CCCN4)[C@@H](C=C1)[C@H]23,0.3290
CC1=CC=CC(C(CC[C@@H](CCCC(=O)O)N[PH](O)(O)O)N2CCC[C@H](C)CC2=O)=CC1[C@@H]1C=CC=C(O)C1,0.3451
COC1=CCC(=CN(N)CC[C@@H](O)C(=O)O)C([C@H]2CC[C@@H](C3=CCC(C)=C(C)C3)NC(=O)N2)=C1,0.3872
CCCCOC1=C[C@@H](C)[C@H]([C@H](C)C[C@@H]2CCC3[C@H]2CC=C(O)[C@@H]3CC)C(O[C@H](C=CCO)CCC)=C1,0.2502
C=CC(=C=CC(=N)CCCC)C[C@@]1(O)NC2=C(C(C)C)C=C(C(=O)O)C=CC2=C1N[C@H]1Cc2ccc(F)cc2[C@@H]1O,0.5610
CC[C@@H](C1C=CC(C(=O)O)C=C1Cl)[C@@H](C(=O)NC(=O)C[C@@H]1C=CC=C(F)C=C1)[C@@H](CC(N)=O)[C@H](O)c1cccc(O)c1,0.3931
CCC1=CC([S@]2(O)CC[C@H](C(=C=C(C)O)N(CC(=O)O)CC3=C(Cl)CC([C@H](C)O)C3)N2)=CCC1Cl,0.5398
C[C@@H]1NC2=C(SC=C1[C@H](N)CCCC(C)(C)C)[C@H](C[PH](O)(O)O)[C@@H](O)NC1=CC(Cl)C=CC=C12,0.5068
CC(=O)[C@H](C(=O)O)[C@H]1O[C@@H](CO)[C@H](C[C@@H]2CC(c3cccc(C)c3)=C(C)[C@@]2(O)N[S@]2(O)Oc3ccc(N(C)C)c(F)c3O2)O1,0.5839
CCCCCCCC=CCN[C@H](C=C(O)CCC)[C@H](C)CC(=O)O,0.1612
CC=CC[C@H](C[C@H]1C=C(OC)C=C[C@@H]1CCN[C@H](C)C(F)F)NC(=O)OC,0.2296
CCc1cc(N[C@]23CC[C@H]2NC2=NC(=O)C=C(NC(=O)C4=CCC(O)C(O)=C4)C2[C@@H]3C(=O)NC(C)=O)ccc1F,0.6005
CC[C@H](O)c1cnc2c(c1)C1=CCC[C@H](C[C@H](CC3C=CCC=C3C)C#C[C@H](C)OC[C@@H](O)C2)N1,0.4920
COC[C@H](C)CC(C)OC1=C[C@H](C)[C@@H](F)[C@H](O)C[C@H]1C=C(O)C=C[C@H]1CC[C@@H]([C@@]2(O)C[C@H]3C[C@H](CC[C@H]3C)[C@@H]2C)OC(CCOC(=O)[C@@H](C)O)=C=C(C)[C@H]1O,0.3928
COc1ccc([C@@H](C#CC(=CC(=O)O)[PH](O)(O)O)[C@H]2CC[C@H]3S[C@@H](C(O)[C@@H]4CCCNC4)CC3N2)cc1,0.4517
CC[C@@H](O)CC[C@H](CC(=O)N=C1C=C(O)C(C)=CC1C(=O)N(C)C)NC(=O)C1=CCC(O)=CC1,0.3897
CC(C)c1cnc([C@@H](C)P(O)O)c(CCC#CCCCc2ccccc2CC(=O)NC(=O)CCCC(=O)O)c1,0.4028
CCCC(C)(C)CCCCC(O)(O)N[C@@H](NCCCC[C@H](Cl)CC)[C@@H]1CCC(C(=O)O)=CC1[C@H](C)O,0.2941
CCC1C=C[C@H]([C@H](C(=O)O)[C@H](CCC(=O)O)O[C@H](CO)[C@@H](O)Oc2cccc(Cl)c2)C=C1C,0.3367
CCNC(=O)[C@H](c1ccc(C=O)cc1)[C@@H]1C([C@@H]2C=C(CC(C)=O)[C@@H](C=CSCO)C=C(F)C2)O[C@@H]2CC[C@H](C)C(F)=CCC12,0.4793
CCN(CC1C(O)[C@@H](O)C(=CC2=CC=CCC=C2)C[C@H]1CC[PH](O)(O)O)[C@@H](C)OC(C)C,0.3125
CCC1=C(F)C[C@@H](S(O)(O)N[C@@H]2CC(OC)C3C=CC(Cl)N=C3C[C@@]2(O)N(CC)CC(=O)O)C1,0.5326
COC1=C[C@H]2C[C@@H]([C@H](CC(=O)O)C(=O)O)[C@@H]3C=C(NNc4cccc(Cl)c4CCl)N=C[C@H]3N2C=C1,0.5008
CC[C@@H](O)C(=C[C@H](C)O)CC(=O)C[C@@H](C)CCCC(C)(C)[C@@H](C)O,0.1520
CC(C)[C@H](O)C=C[C@H](O)[C@H](O)CC[C@@H]1CCC[C@H]1C[C@H]1CC[C@H](C)C1,0.1036
Cc1ccc(OC=C(CN)CN2CC[C@H]([C@H](C)CC(C)C)C2)c(O)c1,0.2337
CC(C=C=C1C(F)CCC1c1cc(C=N)cc(CC2CCCCCCC2)c1)=CCNCC(=O)O,0.3235
C[C@H]1CC[C@@](C)(C[C@@H]2C[C@@H]3CCC(=CO)CCCC4=C(Cl)C(O)=CC5C=CC(C=C45)C(=O)C(=O)N32)OC(C)(C)C1=S,0.4356
CO[C@@H]1CCC[C@@H]([C@@H](C)c2ccc(C3=C[C@H]4CC[C@@H]3C[C@H]4O)cc2OCC[C@H](C)OC)CC1,0.3865
CCC(C)=C1NCC([C@H]2C[C@@H](C(=O)O)[C@@H]([C@@H](C)CO)[C@@H]2N[PH](O)(O)C(O)CC[C@@H]2CCC[C@@H](C)C2)N1,0.3805
CO[C@H](C(C)C)C1C=C(F)C(CC=C[C@@H](O)C=CC(C)C)C(CN)=C1,0.2308
COc1ccc([C@@H]2C[C@H]3C(C=C(O)[C@@H](O)CN3[C@H](SC)c3cccc(C)c3)[C@H](O)[C@H]2O)cc1,0.5279
O=c1[nH]n(C[C@H]2CC(F)=C3C=CC=C[C@@H]32)c2c1=C=C(c1ccccc1)C=C1C=2C=C(CO)[C@@H](O)C1CO,0.6122
CCOc1ccc([C@@H](C)C(CO[C@H](C)O[C@H](C)NO)c2ccc(N(O)O)c(OC)c2)cc1,0.3402
CC[C@@H](CCC(=O)Oc1ccccn1)NC(=S)N=C(C)C1=C(N)CC(Cl)=C1Cl,0.4013
CCCCC=C(CO)C[C@H](O)CC#C[C@@H](C)CCl,0.1047
CC(=O)NC(=S)C1CC(C(=C[C@@H](C)CCCC[C@@H]2CC[C@H](O)[C@H]2C)CCCC(C)(C)O)[C@@H](C(=O)NCN)C1,0.2730
CCCCc1cc(C)cc(N(CC[C@@H](CO)CC(=O)O)C(=O)[C@H]2CC=C3C(F)=CCC=C3CC2)c1,0.4120
CO[C@@H]1Nc2cc(C(=O)N(C(=O)NCC(=O)O)c3ccc(Cl)cc3)ccc2O1,0.5118
CCOCC[C@@H](CC(=O)O)S(O)(O)OCCCCC[C@@H](C)O,0.1542
C[C@H]1CC[C@@H](C2=CC3SC([C@H](O)C(O)=CCC4=CC=C(O)CC=C4)=C[C@@H](F)C3C(Cl)=C2)C1,0.4328
C[C@H]1[C@H]2C[C@@](C)(O)CCC[C@@H]3C[C@@](O)(CCC4=C(C=CN[C@H]([C@H](O)OP(O)O)[C@@H](O)C5=CC(CC(=O)N(C)C)CCN5)C[C@@H](C(O)(O)F)C4)C[C@H]3C(CO)=C=C(O)C(=O)NC3[C@@H]1[C@H](O)CC[C@H]32,0.4746
O=C(COc1cc(O)cc(F)c1)C1=C2CCCCC(=CCc3ccccc3)C2[C@@H]2CC[C@H](C(=O)O)N12,0.4817
CC(C(=O)[C@@H](CCC[C@@H](C)[C@@]1(C)CCC[C@@H]1C)CC1=CCC=C[C@@H]1[C@H]1CC[C@@H](F)O1)=C(O)C[C@H](C)C(N)=O,0.3076
CC(C)CCC=C(c1ccc(O)c(O)c1)[PH](O)(O)CCC1CCC(C)(C)C1,0.3203
CO[C@H]([C@@H]1CC(F)=C(C=C(C(C(=O)O)=C(O)C=CO)c2cccc(C(=O)O)c2)[C@@H]1F)C(F)(F)F,0.5109
CC(C)CCCC=CC[C@H](CCCC1=C(O)CCC1)CC(=O)O,0.1207
CC[C@H](C)OC1C=C(F)C(N[C@@H]2[C@H]3C=CC=C[C@@H]3c3cc(O)cc(C)c3C3OC(C)=C[C@@](O)(N=CCC(N)=O)[C@@H]32)C=C1O,0.6229
CC[C@@H](C)[C@@H](O)C1=CC(O)=C[C@@H](C(=O)C2=CC=C3C(=CC2)CCC3(C)C)C(C=CCC(=O)O)=C1,0.3153
CC(C)C[C@@H](C)c1ccc([C@H](C(S)=CC(=O)O)c2ccc(Cl)cc2)cc1,0.2690
CC[C@@H]1C[C@@H](C)[C@H](C(C(=O)NCCCC[C@@]2(Cl)CCC[C@@H]2CC)[C@H](O)[C@H](O)CCN)O1,0.2801
Cc1ccc(CC(=O)N2C(=CC(N)=O)CC3=CC(=C=C4C[C@@H](Cl)C[C@H]4C=Cc4cc2ccc4C)C=CC3)cc1,0.5000
CC(=CC[C@H](C)[C@@H]1CC[C@H](CC[C@H](C)O)C(=O)COC2=C(c3cccc(c3)[C@H](F)[C@@H]1O)[C@@H](O)C(O)=C2F)c1cccc(F)c1,0.5303
CCC[C@H](C)[C@@H](C)[C@@H]1C[C@@H](CC=C2CC(=N)N[C@H]2C)C2=C(O)[C@H](O)C[C@@H]2C1,0.2625
CC(C)[C@@H]1C=CC([C@@H](C)CC(O)(O)[C@H](NC(=N)[C@@H](C)O)Oc2ccc(Cl)cc2)C=C1Cl,0.3355
CC1=CC2=C(C3C1=CC=C[C@H]3Cl)[C@H](C)[C@H](O)C(CC1=C=C(C(C=C(O)CCCC(=O)O)CC3C=CCC=C3)C=C(F)C=C1)=C2,0.3617
CC(=O)OC[C@H]1[C@H]2O[C@@H]([C@@H](O)[C@@H]2O)[C@H](C(=O)O)NCC(=O)N(C(=O)[C@@H]2CCCCOC[C@H]2O)Cc2cc(C)c3on1c3c2,0.5841
CCC[C@@H](C)CC1=NC[C@H](O)CC1=C=CN(O)C(=O)[C@@H]1ON([C@H]2CCC(S(O)(O)O)=C2F)CC1=O,0.5038
CC(C)[C@@H]1Cc2nc(CCC[C@@H](O)CC(C)(C)C)n(C[C@@H](O)C(=O)O)c2C1,0.3990
COC1=C2OCC(O)(O)CC(=C=CCC(=N)F)C3=C[C@@H](C4C=CC(C)C=C4)C=C[C@H]3[C@@H](O)[C@@H]2CC1,0.3784
CCC[C@H](C)C[C@@H](O)[C@@H]1CN2C(CO)C(=O)N3c4ccc(N)cc4C[C@@H]3S(O)(O)N12,0.6380
CS[C@H](C)C=CC[C@@H]([C@H]1CCC(C(N)=O)C1=C1CN[C@H]([C@H](C)O)C1)C(F)(F)F,0.2997
CO[C@H]1C[C@@H](CCCN2[C@H](c3ccc(N(O)O)cc3)C([C@@H](CCCC(=O)O)[PH](O)(O)O)[C@H](O)[C@H]2O)C[C@@H]1O,0.4997
C[C@H]1CC[C@@H](CCC[C@@H]2CCOCc3cc(F)ccc3[C@@H](O)C(=C=C(O)CO)[C@H](CN)OC(=O)[C@@H]2O)C[C@@H]1Cl,0.4765
CC(=O)OCC1=C[C@@H]2CC[C@H](C(O)CCC(C)(C)C)C2=C(O[C@H](C)C(=O)O)C1,0.3138
C[C@H](N1CPC2C[C@@H](O)CC(=O)N=CC3=C(COC[C@@H](O)[C@@H](O)COC(=O)CNC(=O)[C@H]2C1)N[C@@H](Cl)C3)C(C)(C)C,0.4562
COC1=CCC(COC(=O)[C@H]2[C@H](O)[C@H]3C(C[C@@H](CC(=O)O)[C@@H]3CCOO)[C@@H]2[C@@H]2C[C@@H]3CC=C[C@H](C)C(=N)[C@]32C)=C[C@H]1O,0.3389
C[C@H](O)CCCOc1cccc(S(O)(O)CC(=C=C(C=CCCC(=O)O)[C@@H](CO)C(=O)O)CC2CC(F)=C(OO)C2)c1,0.3974
CC[C@H]1CCC=C(COCCC=CC=C=C2C(OC)=CC(O)=C(O)C2[C@@H](O)CC(=O)O)[C@H]1C,0.3676
C[C@H](CC[C@@H](CCCC(C)(F)F)CC(=O)O)C1=C(Cl)CCC(C)(C)[C@H](N)C1,0.2001
CCCOC1=C(CCCc2ccc(C(C)C)cc2C)[C@@H](S(O)(O)O)[C@H](COC)[C@@H](O)C1,0.4088
CCCN1C(C(N)=O)=C(CN(C)C(C)(C)C)[C@@H]2CCC3=CC=C4C(O)=CC=CC(O)=C4[C@H]3C21,0.4785
COC1=CCC([C@@H](C(=O)O)C(C(=O)O)[C@@H]2CCC3C=C(CC(C)C)C=C[C@@H]3C2)=C[C@@H]1Cl,0.2888
CCC(O)=C1CC[C@@H]([C@H]2C[C@H](N3CCC(NC(=O)[C@H](O)CC)=N3)CCN2C(CO)CCCCO)C1,0.3470
CC1=CC(CCO)[C@@H](NCCC2=CC=C(CCO)CC2=CC[C@@H](C#N)CS(O)(O)O)C2=C1OCO2,0.4009
O=C1CN(C[C@H](O)c2ccccc2)[C@H]2c3c(O)c(O)cc(Cl)c3[C@@H]2[C@H]1C(=O)c1ccc(Cl)cc1,0.5746
CCN(CC1CC(C(=O)N2C[C@H](N(O)C(=O)C[C@@H](C)O)CC2CC=CC(=O)OC)NN1)C(C)=O,0.3357
CCC(=O)OC1=C[C@@H](F)[C@@H](CCNC(=O)C[C@H](C)Cl)C(N(C)CCCNC(C)=O)C=C1,0.3234
COc1ccc2c(c1)[C@@H](C)C[C@@H]2[C@@H](O)[C@@H](NO[C@@H]1CCC(C)(C)[C@@H]1C)c1ccc(=O)cc2c1O[C@H](C)O2,0.5247
C[C@]1(CCC[PH](O)(O)O)N[C@@H]([C@H](O)c2ccc3c(c2)C[C@H](Cl)C3)[C@H](c2ccc(CO)cc2)N1,0.4246
C=CCCc1cc(Cl)nc(N2Nc3c(cnc(C)c3OCCO)[C@@H]2Cc2ccc(Cl)cc2O)c1,0.6188
COc1cccc(C(=O)NN=C(C[C@H](C)C2CCCCC2)NC(C)=N)c1,0.3024
CCCCCCCC[C@H](O)[C@H](O)CC[C@H]1N2N=C3S[C@@H](Cl)CC3=N[C@H]2C(=O)N1[C@@H]1CC(O)=C(F)C1,0.5646
CO[C@@H](C)CCC1=C[C@@H](CCCC2=C(C)NCC2)C=NC1=CCC(C)C,0.2665
CO[C@@H](C)[C@@H]1C=C(F)C2=C([C@@H](C(=O)O)C(=O)NC3=C(F)N([C@H]4C[C@@H]5C[C@H]4C[C@@H]5C)CC3)[C@H]([C@@H](O)C[C@H](C)CC(=O)O)OC2=C1,0.5582
Cc1ccc2cc1[C@H](C)C[C@@H](O)C(CC=C1C=N[C@H](C)C=CC1)=CCNC(=O)CC[C@H](C(=O)O)C2,0.3649
C[C@H](O)[C@@H]1C(=O)N(C)C(=O)N=C1N=C1CC(=O)N2[C@@H]3[C@H](O)[C@@H](O)[C@H](C(O)=C4C=C(O)CC=C4C[C@@H]2C=N1)[C@@H]3O,0.5541
CCOCC=C(C[C@H]1CC(O)C(=O)NC1=C[C@]1(O)C[C@@H]2C[C@@H]3[C@H](CCC[C@H]3C)CC(=N)C2=C1O)C(=O)O,0.4531
CCC[C@@H](C)CC[C@H](C(=O)O)[C@H](OCCCC(=O)O)[C@@H](CO)OCCCCC(C)C,0.1976
CCC(=CCN(CC(=O)NCCC[C@H](C)CC)C(=O)CC(N)=O)C(C)O,0.1943
COC(=O)CC1=CC2=CC(OC(C)C)C=CC2=C2C1S[C@@H](C(=O)N[C@H]1CCCC[C@H]1C)[C@@H]2C,0.4501
C=C1C(CCC)C[C@H](O)[C@H]1[C@H]1C2C(=C3C[C@@H]([C@H]4C[C@@H](C)[C@@H](C)CC[C@@H]4O)C[C@H]3[C@@H]1O)[C@H](O)[C@@H](OCO)[C@H]2O,0.2757
CC[C@@H](C(=O)O)[C@@H](CCCC(C)C)C[C@@H](C)CCC(O)=CC(C)C,0.1037
COCc1ncc([C@@H](CC(N)(O)O)[C@@H](S)[C@@H](O)CC=CCC(C)C)cc1C,0.3844
C=Cc1ccc(N2C[C@](C)(Nc3nc4ccccc4c(=N)[nH]3)[C@H]2CC=C2CCC(=O)C2)c(C=O)c1,0.5003
CC(O)C1C=CC2=C3[C@@H](C(=O)O)[C@@H]([C@@H]4CCC(C)(C)[C@@H]4C)[C@H](CCCC(=O)O)[C@@H]3C=CC2=N1,0.3618
N=C1CCC[C@H](CCOCC2=Cc3ccc(O)cc3CN2CC(N)=O)CN1Cl,0.4077
C[C@H]1C=C2C=CC3=C(C(=CC(F)F)C[C@@H](F)C(F)(F)F)[C@H]4C(=C3CC2C=C1O)OCC[C@@H]4CC(N)=O,0.4031
CCN(C)C(=O)CCC1=C(O)[C@@H](N[C@H](CCCC(=O)O)[C@H](C)O)[C@H](N(CC)c2cccc(C)c2)C=C1,0.4326
CC[C@@H](CC(F)(F)F)NC(=O)OC(CC1C=CC(C#N)C=C1)NC(=O)CO,0.2436
C=CCC=C=CC(C=CC(=C)OC)C(=CC(=O)OC(=O)OC)CCCC[C@H](C)C[C@@H](C)O,0.1976
CC=C(CCC(C)C)[C@@H](NCC[PH](O)(O)O)C1C=CCC(O[C@@H](O)[C@@H]2CCC(C)[C@]2(C)CO)=C1,0.3262
CO[C@H](C[C@H](NC[C@@H]1C=C[C@H](Cl)C(Cl)=C1)[C@@H](O)C(O)CO)C1=C(C)CC(=O)C1,0.3139
CC1=C(O)C=CC2=C(C1)C[C@H]1[C@@H](C(=O)N2)[C@@H](C(N)=O)N[C@H]1CC1C=CC(C(C)C)C=C1,0.3974
CC[C@H](O)[C@H]1CO[C@H](CC[C@H](CCCCCNC(C)C)C(N)=O)[C@H](CCO)CO1,0.1866
CC(O)=CCNC(NCCCC1CCCCC1)=C1CCCC1,0.1435
CCC(C)(C)CCCC[C@H]1C[C@H]2c3cc4c(cc3[C@@H](C)[C@H](OCCO)NN2C1)[C@@H](C)CC4,0.4799
C=C(NC(=O)C(=Cc1ccc(Cl)cc1)CCC(=O)O)c1ccc2c(c1)CCCN2CC,0.4197
CC(C)C=C=CCC[C@H](C=CC(Cl)=NCC1NC[C@@H](Cl)S1)CS(C)(O)O,0.2370
CC(C1=CC[C@H]2[C@H]([C@@H](C)O)CC[C@@H]2OCC1)[C@@H](CO)OC1=C([C@H](CCCC(=O)O)CC(N)=O)OC([C@H]2CC(=O)CC2(F)F)N1,0.4930
CC[C@H]1C(OC)=Cc2c([nH]c3c2[C@@H](N(C)CC2=COC(C)N=C2)C[C@@](O)(Nc2cc(O)c(F)cc2CC(=O)O)C3)[C@@H]1[C@@H](C)O,0.6633
COC(=O)CCC[C@H](C1=CCC(C(C)C)=CC1)[C@@H](C(=O)O)c1ccc(C(C)(C)C)c(F)c1,0.3628
C[C@@H]1CC=CN(CCC2=C[C@H]3C[C@@H]([C@@H](O)CC(=O)O)C[C@H]([C@@H](O)CO)C3C=C2)[C@@H]1Cl,0.2757
N=CNc1ccc(OCc2ccc(Cl)cc2)c(OC[C@@H]2CCO[C@H]2N)c1,0.3235
CC(C)CC=CC(=C[PH](O)(O)O)C[C@@H](C)CCCC[C@@H](C)[C@@H](C)O,0.1233
CC(=O)C(C)(C)C[C@H]1[C@@H]2OC3=C[C@@]4(F)CC(=C3)C3C=C(C)C(C)=C[C@H]3C(=O)NC[C@@H](C[C@@H]3CC(O)(O)C[C@@H]3C=C[C@H]2N(O)[C@@H]1C)[C@@H](C)[C@H](O)CCC(=O)O4,0.5395
Cc1cc(CC(N[C@H]2S[C@@H](CN)CC2=O)SCCNC(=O)[C@H](C)O)ccc1C(C)C,0.3370
NC(C(=O)O)=C1S[C@@H](CO)C2=C1OC[C@@H]([C@@H]1C=C(F)C=C(F)C1)[C@H](F)CNS(O)(O)CC(O)[C@@H]2[C@H]1C=CC=C(Cl)C=C1,0.5408
CO[C@H](C)C1=C[C@@H](C)NC(=O)C2=C(CN3C[C@@H](C)[C@@H](C)[C@@]3(O)Cl)CC3=C2C[C@@H](SC(=O)[C@H]3O)[C@@H](C(C)=O)OC1,0.5386
CC[C@@H](O)[C@H](C)[C@@H]1CN(C(=O)[C@H](C)[C@@H](C)O)CC2=C1CC[C@](O)(C=C[C@]1(C)CCCO1)C2,0.3355
CCC=C[C@H]1[C@H](c2cc(O)cc(OC)c2)[C@@H](OCC2CCCCCC2)S[C@@H]1C,0.4168
CC=CC=C[C@H](CCCC)CCCCCCC(C)(C)C,0.0558
CCC[C@H]1[C@@H](CC)CC[C@@H](Oc2cc(Cl)ccc2CC(=O)O)C[C@H]1O,0.2693
CO[C@@H](C)CC[C@H]1C[C@@H](CC(=O)O)C[C@H](CC2CCC(C)(C)CC2)C1,0.0952
COC1C[C@@H]2O[C@H](C3=CC(C(N)=O)C=C(C)C3)C3=C4C5=C(C3)N(NO)C(=O)[C@H]5[C@H](O)C(=O)N[C@H]3C=C(Cl)CC1C3=C42,0.6143
CC[C@@H](O)CCC[C@@H](C)[C@H](O)[C@H]1CCC(=C=C2CS[C@@H](C)[C@@H]2C)[C@@H]1O,0.2340
OCCCCC1=CN(CCC2CCCCC2)CC2=C1C(O)=CC(Cl)C=C2,0.3132
CCCCC[C@H]1C[C@@H](O)[C@H](C(=O)O)CC[C@](C)(O)[C@@H](CNC[C@@H](OC)C(C)C)c2cccc1c2,0.3431
CCCCCC[C@@H](C)C#CC(C)=CC[C@H](CCC(C)C)C(C)=O,0.1170
