SMILES,Tanimoto,drug_id,cluster
CC[C@H]1C[C@](O)([C@@H](C)[C@H](O)[C@@]2(O)CCC[C@H](CC(O)[C@@H](CCOC(=O)[C@@H](C)[C@@H](C)COC(F)F)[PH](O)(O)O)C[C@@H]2O)[C@@H]([C@H](O)C(=O)NO)O1,0.3578,FTO_229,352
CC(C)(CNS(O)(O)c1cccc(Cl)c1)CN1C[C@H](Cl)S[C@@H]1CNCCO,0.3062,FTO_227,354
CCC[C@H](C)NC(=O)C1=CC(=NC2C=CC=C[C@@H]2CCNCC(=O)O)C(CC(=O)O)C=C1,0.3608,FTO_59,460
CC=C[C@@H](OC=C(CC(=CCC(=O)O)[C@H](O)CO)[C@@H](C)CC)c1cc(O)cc(OC(C)=O)c1,0.3551,FTO_749,0
COC1=CC[C@@H]([C@H]2C[C@@H](CC(=O)C(C)C)CCO[C@@H]([C@@H]3C=CC(F)=C(F)[C@H]3CNC[C@H](C)CC(=O)O)N2)C=C1,0.4104,FTO_616,90
CCCCC(=C=C1CCCCN(C)C1=NCc1ccc(F)cc1COCC(=O)NOC(C)=O)C(=O)O,0.3983,FTO_218,359
CCC[C@H](CC=CC1=C[C@H](C)N(C)C(=O)[C@H](C(C)(C)O)C1)C[C@@H](O)COC,0.3023,FTO_477,186
CC(=O)Nc1cc(Cl)cc(CCS(O)(O)[C@@H]2ON(C)c3ccccc3[C@@H]2N)c1,0.46,FTO_553,134
COCN1Cc2ccc(cc2)C[C@H](C(=O)C[C@H](O)[C@H](C)CO)CC(O)CCCc2cc(F)ccc21,0.3733,FTO_509,163
COC[C@H](OCCOCCO)N(CC1C=CCC=C1)[C@]1(C2=CCC(O)=CC2)NC(OCC(C)=O)=C[C@H]2[C@H](C)CO[C@H]2N1,0.4919,FTO_316,288
CCC[C@@H](C)[C@@H](CC(=O)O)N=C1C[C@H]([C@H](O)[PH](O)(O)O)[C@@H](Cl)N1C,0.3768,FTO_602,97
CCC[C@@H](CC)[C@@H]1C([C@H]2C=C(OCC)CC=C2C(=O)NCC)=CCC[C@@H]1CN,0.3054,FTO_289,304
Cc1ccccc1C(=NC[C@H]1C(=O)N(C)C=N[C@@H]1c1cccc(F)c1)Nc1cccc(O)c1,0.4415,FTO_271,319
CCC=N[C@@H](OCC)C1=CC([C@H](OCCOC(C)=O)C2CCCC2)=C=CCC1[C@H](N)[C@H](C)O,0.4255,FTO_54,464
CCC1C(OC2C(=O)OC(COC)=C[C@@H]2CC(C)C)=CC=C[C@@H]1CCC(=O)O,0.3441,FTO_613,92
CCCC[C@H](C[C@@H](O)[C@H](C)O)[C@H](CCC)C(=O)NC(=N)COc1cc(F)c(OC(C)=O)cc1C,0.3575,FTO_591,103
