SMILES,Tanimoto,drug_id,cluster
OCC1=C[C@@H](C[C@H](OCC[C@@H](O)[PH](O)(O)O)[PH](O)(O)O)N=C2CC(C(F)F)=C(O)[C@@H]12,0.4518,P2RX3_326,5
C[C@@H]1[C@H](CCCCC(=O)O)[C@H](O[PH](O)(O)O[PH](O)(O)O)[C@@H](C)CO[C@H]1NNc1cc[nH]c(=N)n1,0.379,P2RX3_271,45
COC1=NCC(C[C@@H](O)C[C@H](OCP(O)O)OP(O)O[PH](O)(O)O)=NC1=O,0.3211,P2RX3_18,221
CC1=C2C(=O)N=CN=C2C([C@H](CO)OC[C@@H](CO[PH](O)(O)O[PH](O)(O)O)C[C@@H](C=O)[PH](O)(O)O)C1,0.4731,P2RX3_105,155
C[C@H](O)[C@@H](CNc1ncnc(C=N)c1O)[C@@H]1C[C@@H](O)[C@H](CCCO[C@@H](COP(O)O[PH](O)(O)O[PH](O)(O)O)CC(=O)O)O1,0.4475,P2RX3_309,19
O=C(O)[C@H]1CC(OC[C@@H](CO[PH](O)(O)O)[PH](O)(O)O)N(NCc2nc3ccccc3c3ccc(O)cc23)C1,0.4695,P2RX3_145,129
N=C1NC(=N)C(=NNC[C@@H](CO)[C@H](O)CCC(=O)O[PH](O)(O)OP(O)O)N1,0.2708,P2RX3_101,159
N=c1[nH]cnc(CC[C@@H](O)C[C@H](O[PH](O)(O)O[PH](O)(O)O)C(=O)O)c1CN,0.3638,P2RX3_3,234
CC[C@H](C1C=CNC(=O)C=C1)[C@H](CO[PH](O)(O)O)[C@H]1CO[C@H](C(=O)O)OC1,0.302,P2RX3_268,47
O=C1[C@@H](N[C@H]2CC[C@H](O[PH](O)(O)CO[PH](O)(O)OP(O)O[PH](O)(O)O)C2)C=C(Cl)C[C@@H]1c1ccccc1,0.4471,P2RX3_296,27
CN[C@@]1(N)CC(=NCl)C[C@@H]1N[C@@H]1C[C@@H]([C@H](O)[PH](O)(O)O)C[C@H]1O[PH](O)(O)O,0.3856,P2RX3_104,156
CC(C)CN(C[C@H](CCO[P@TB19](O)(O)(O)O)C(C)C)C1C=CC2C(=O)NN(C)C2=C1,0.3686,P2RX3_38,205
OOc1cc(C[C@H](O)[C@@H](O)C=C[C@@H](O)[PH](O)(O)O)ccc1O,0.2778,P2RX3_97,163
O=C(CCC[C@H]1C[C@H]([PH](O)(O)O)C(=CO[PH](O)(O)OP(O)O)O1)N1C=C=CC(O)=C[C@@H](Cl)C1,0.4172,P2RX3_245,62
CC(C)N(O)[PH](O)(O)OC1C=CC=CC1CCCCN1C(N(O)O)=NC[C@@H]1[C@@H](C)CNC[C@H](O)[C@@H]([C@H](O)P(O)O)[PH](O)(O)O,0.4882,P2RX3_45,200
COc1ccc(CC[C@H](CCC[PH](O)(O)O)[C@H](O)CCOP(O)O[PH](O)(O)O)cc1OC,0.3275,P2RX3_304,23
O=C(CO)C[C@@H](C=Cc1ccc(OO)cc1)CO[PH](O)(O)OCl,0.2214,P2RX3_94,166
N=Cc1ccc(N2CN=C2CCC[C@@H](CC(=O)C[C@H](O)[PH](O)(O)O)C(=O)O)cc1,0.3527,P2RX3_14,225
C[C@H](C[C@@H](O)[C@@H](CO[PH](O)(O)O)O[PH](O)(O)O)[C@@H]1C=C(O)C=C(O)[C@H]1O,0.3418,P2RX3_279,39
CC[C@H]([C@@H]1C=CC(=O)N(O)C=C1)[C@H](C)C[C@@H](CC[PH](O)(O)O)CC(=O)O,0.2334,P2RX3_190,99
O=C(O)c1ccnc([C@@H]2CCO[C@@H](NC[C@@H](CC[PH](O)(O)O)C(=O)O)[C@@H]2O)n1,0.4084,P2RX3_236,69
C[C@H]1[C@H](CC(=O)O)[C@@H](OC2C=CC(=O)CC=C2Cl)N[C@]1(C)CC[C@H](CCC(=O)O)C(=O)O,0.3874,P2RX3_246,61
C[C@@](CO)(CNC1=C(F)C(N(O)O)CC1)O[C@H](OP(O)O[PH](O)(O)O)[PH](O)(O)O,0.3582,P2RX3_328,3
CC(=NC[C@H](c1ccc(O)cc1)[C@@H]1C=CCC(F)=C1)N[C@H](C(=O)O[PH](O)(O)O)[C@@H]1C=CCC(O)=C1,0.4296,P2RX3_131,140
COC1N=C(O[C@H](OP(O)O[PH](O)(O)O)[C@@H](O[PH](O)(O)C(C)C)[C@@H](C)O)NC(Cl)=C1O,0.4722,P2RX3_233,72
CC1=C[C@H](CCC(=C=C(O[PH](C)(O)O)N2CCC[C@H]2Cl)CO[C@H]2CCN(CC(=S)N(C)CCO[PH](O)(O)O)C2)C(O)=C(O)C1,0.4704,P2RX3_93,167
N=c1cc(N(S)OC[C@@H](O)[C@@H](CCO)CO[PH](O)(O)O)ncn1O,0.3225,P2RX3_16,223
O=c1[nH]cc([C@H](O)C2O[C@@H](C=C[PH](O)(O)O)[C@@H](COP(O)O[PH](O)(O)O)CS2)c(=O)[nH]1,0.4412,P2RX3_293,29
Cc1cc(S(N)(O)O)ccc1[C@H](O)C[C@H](N[PH](O)(O)CP(O)O)C(=O)CC(N)=O,0.4145,P2RX3_182,105
Cc1c(C=C[C@H](O[P@TB20](O)(O)(O)O)[C@H](O)C(=O)O)[nH]c(=N)[nH]c1=N,0.351,P2RX3_270,46
O=C(O)C[C@H](CCO[PH](O)(O)O)[C@H]1CC[C@@H](CCCO)C1,0.1189,P2RX3_230,75
O=C1CN=C2C(=N1)N(C[C@H](O)CCNC(=O)C(=O)O[PH](O)(O)O)CN2Cl,0.4115,P2RX3_202,92
CC1=CC([C@@]2(O)C(=O)NC[C@@H]2C(=CO[PH](O)(O)O)C[C@H](CCOC(=O)O)P(O)O)C=C[C@H]1C(N)=O,0.4675,P2RX3_212,86
CC[C@H](OP(OC[C@@H]1CC[C@](O)(NC(=O)n2[nH]c(=O)nc2C)C1O)O[PH](O)(O)O)[PH](O)(O)O,0.4851,P2RX3_189,100
C[C@@H](CCO[C@@H](OP(O)O)OP(O)OP(O)O)CNC1=NC=C(O)CC(=O)C1,0.2667,P2RX3_88,168
C[C@H](C(=O)O)C(=O)NC(=O)N(O)C[C@H](C=NC=NC=C[C@@H](C(=O)O)[C@@H](F)[C@H](F)C[C@H](F)CC[C@H]1CCC2C=C(O)CC=C21)CN[PH](O)(O)O,0.4506,P2RX3_73,178
COc1[nH]c(=O)[nH]c1NN1CCC[C@@H](CCCCCOP(O)O)O1,0.3432,P2RX3_12,227
O=C1N=C2C(=C1O)N=CCN2COCCCO[C@H](C[PH](O)(O)O)OP(O)O,0.434,P2RX3_237,68
O=Cc1ccc(C=C=C(CCCC(=O)N2C=C(OC3OCC(=O)O3)CCC2)C[PH](O)(O)O)cc1O,0.3946,P2RX3_98,162
O=C1N=CC2=NC[C@@H](O)[C@H]([C@H](O)CC(OC[C@@H](O)C(=O)O)O[PH](O)(O)O)CC2=C1Cl,0.4591,P2RX3_15,224
CC(CCO[PH](O)(O)O)=N[C@H](C)CNc1ccc(O)c(O)c1,0.2403,P2RX3_261,53
NCNc1cnc(NC(C(=O)O)[C@H](C(=O)NO)P(O)O)nc1Cl,0.3811,P2RX3_154,123
CC1=N[C@@H](Cl)C(=CC=CC(=O)O)CC([C@@H]2C(C)C(=O)OC(=O)[C@@H]2[PH](O)(O)O)=N1,0.4986,P2RX3_325,6
Cc1c(CO[C@@H](O)COCC(=C[PH](O)(O)O)CC(=O)O)oc(Cl)c1O,0.3592,P2RX3_322,9
C=CCC=CC1=C2C=CCC=C2[C@@H]([C@@H](C[C@@H](C(N)=O)C(=O)O)N=C2C=CC(C(=O)O)=CC2)C1,0.4069,P2RX3_41,203
CC(=O)O[PH](O)(OC[C@@H](O)[C@H](C)N1N=CC=C2C=C(N)CC=C21)OOC[PH](O)(O)O,0.4353,P2RX3_228,77
O=C(O)NC(=O)COC(=O)[C@](O)(CC1=Cc2oc(=O)oc2CC=C1)C[C@@H](O)CC[PH](O)(O)O,0.462,P2RX3_298,26
C[C@H](NC(=O)CO[C@@H](C)[PH](O)(O)O)[C@@H](NC(=O)[C@@H](O)CNC[C@@H](Cc1ccc(CO)cc1)CC1C=CCC=C1)C(=O)O,0.4189,P2RX3_123,145
O=C1CC(NC2=CCC=C[C@@H]2CC[C@H](C[PH](O)(O)O)c2ccc(C(=O)O)cc2)=CC=N1,0.3734,P2RX3_319,11
C[C@H]1OC(=O)C(CCCC[PH](O)(O)O[PH](O)(O)O)C=C1Cc1ccc(O)c(O)c1N,0.4599,P2RX3_283,37
CC1C=CC=C(C[C@H](C[PH](O)(O)O)N[C@H](C)CC2=CNCO2)C=C1Cc1ccc(C(=O)O)cc1,0.3772,P2RX3_27,214
CC(=O)C1C=C([C@H]2CO[C@@H](CCC(=O)O[PH](O)(O)O)N2)C=C[C@@H]1C(=O)O,0.3595,P2RX3_136,136
CC(=C=C([C@@H]1C=CC2ON(CC(=O)O)[C@@H](CNC(=O)OP(O)O)[C@@H]2C1)[C@H](C)[C@H]1CC[C@H](CCC[PH](O)(O)O)C1)[C@H](C)C(=O)O,0.4658,P2RX3_170,113
