SMILES,Tanimoto
C[C@H](CN(Cc1ccnc(NS(O)(O)CC[C@@H](C)O)c1)C(N)=O)C[C@H]1C[C@@H](CC(=O)OCl)C1,0.3486
C[C@H]1[C@H](O)C[C@@H](O)C(=O)NC[C@@H]([C@H](N)OC(=O)O)C2=C3CC4=C(O)[C@@H](O)CC4=C3[C@@](O)(C2)[C@@H]1O,0.4318
C[C@@H](ONCCO)N1CCC[C@@H](OP(O)O)[C@@H]2C[C@@H]([PH](O)(O)O)C[C@@H]2CC[C@@H](NC(F)(F)F)[C@]1(N)O,0.3674
C[C@@H]1C[C@H]([C@H]2CCCN3[C@@H](C(O)CC[C@@H](O)CC(O)[C@@H](O)CCC=N2)N2C(=O)NC[C@@H]2C3(C)C)N[C@H]1F,0.4213
NCCC1C2=C(C(=O)O)C(=O)N[C@@H]1C[C@@H]([PH](O)(O)O)C(O)=CC[C@@H]1CCN[C@H]1C[C@H](O)C2,0.3777
NC[C@@H](O)[C@@H]1CCC[C@H](C(=O)CO)C=C[C@@H](COCCO)[C@H](O)[C@@H](O)C[C@@H](O)Cc2c(F)cccc2[C@@H](NC=O)C1,0.4029
O=C1CC2=C(O)C[C@@H](C[C@H](C[C@H]3COC(=O)C(=O)N3)NCO)O[C@H]2CO1,0.3972
C[C@H]1C2CC[C@H](O)[C@H](C(F)F)SCC[C@H](C(O)(O)O)CC(O)[C@H]1CC(=O)NC2=O,0.3206
C[C@@H](C(=O)O)[C@@H]1C[C@@H]2CC(OC(=O)O)=C(C2)[C@H](C)S(O)(O)NC(=O)[C@H]2O[C@@H](C[C@H]2O)[C@@H](O)C1,0.4274
C[C@H](O)[C@H](O)c1cc(COC(=O)O)c(N[C@H](Cl)C2CCOC2=O)c(C[C@@H](O)CO)c1,0.3871
O=C(O)CC1=C2C(=CC=C(F)C2O)C(O)(O)[C@@H](O)[C@H]2C(=O)[C@H](CO)N[C@H]2C1,0.4380
CC[C@@](C)(CC[C@@H](O)[C@](C)(OC(C)=O)[C@H](O)[C@H](O[C@H](CCC(=O)O)[C@H](O)[C@@H](CO)CC(=O)O)[C@H](O)C[C@H](N)CC(=O)CC(O)F)C(C)=O,0.4894
CC(O)(O)c1ccc2c(c(=NC(N)=O)c1)CCc1cccc(CNC(=O)O)c1-2,0.4108
O=C(O)C[C@H]1[C@H](O)C2=C3[C@@H]1C(O)[C@](O)(CO)OC(=O)C[C@@H]1CC[C@H](CC[C@H]3NC=C3CC[C@@H](F)[C@@H]3C2)C1=O,0.4198
N[C@H](CCC[C@@]12NC(=O)COC[C@H]1C(O)=C1CC=C(C(=O)O)C=C12)C(=O)O,0.4390
CC(O)[C@H]1N[C@H](CCCCCO)[C@@H](O)CC[C@@H]([C@@H](C)N)C=C[C@@H](O[C@H](F)C(=O)O)CC1=O,0.3625
COCC[C@@H]1CC2=N[C@H](C(C)=O)C(=O)ON[C@@H]3OC[C@@H]4CC[C@@H](O)[C@@H](CCC(O)=C(O)[C@H](C[C@@H](O)C(=O)O)C[C@H]1N2O)[C@@H]43,0.4368
CC(=O)[C@@H]1[C@H](O)[C@@H]2O[C@H]1[C@H](C(=O)O)C[C@@H](C=C(O)C(N)(O)O)C=C[C@@H]2C(=O)O,0.4128
C[C@]1(O)CC[C@H](O)CN2C(=O)NC(=O)[C@@H]2[C@@](O)(CO)C[C@H]2O[C@H](C1)N[C@@H]2CC(O)(O)F,0.4382
C[C@H](NC(=O)C(C=CCCCCF)[C@@H](N)C(F)(F)[C@H](C)C(F)F)C(=O)N[C@H]1C[C@@H](C(=O)C[C@@H](O)[C@H](CF)[C@H](O)CN[C@H](F)C(O)(F)F)O1,0.4148
CC(C)C[C@@H]1[C@@H](O)[C@H](F)[C@@]2(O)[C@H]3[C@@H]4[C@@H](C[C@@H]4[C@H]2O)[C@@H](N)[C@H](O)[C@@H](O)C[C@@H](CC[PH](O)(O)O)[C@H]13,0.3464
CC(=O)NC[C@H]1N[C@@H]2O[C@@H](C(=O)O)[C@H](N)[C@H]2COC(CO)=CC[C@H](C)[C@H]2CC[C@@](O)(C=NC1=O)[C@H]2O,0.4327
O=C1C[C@H](C(F)F)C(=O)N[C@H](CC(O)(O)F)CO[C@@H](CCO)C(=O)N(O)CCC2=C[C@@H](C=CO2)N1,0.3553
C[C@H]1C[C@@H](CCN(C)O)[C@@H]2C[C@H]([C@H](N)[C@H](O)C(=O)O)O[C@@]3(O)OC(=O)[C@H](O)[C@H](C23)S1(O)O,0.4471
CC(O)(O)C[C@@H]1OC(=O)[C@@H](O)C(=O)N2CN=C[C@@H](C2)[C@H](O)[C@@H](O)CN[C@@H](CCN)C[C@H]1O,0.3995
NCC[C@H]1C=CCC2=C1[C@](O)([C@H]1c3ccccc3[C@H]([C@H](NCCCC[C@@H](F)CO)[C@H](O)C(N)=O)[C@@H]1O)C(=O)N2,0.5591
C[C@H]1C[C@H]2C(O)C(=O)NC(=O)[C@H](C=NC=O)CC3=C(OC(O)(O)[C@@H]3Cl)[C@@H](N)CC[C@H]3C[C@H]4CC[C@H]5NC(O1)[C@H]2[C@H](O)C[C@H]3[C@@H]45,0.4696
C[C@@H]1C=N[C@H]2CC(COF)C[C@H]2[C@H](N=C2C[C@@H](O)C(=O)N2)[C@H]2SCC(O)[C@]2(O)NS1(O)O,0.5113
C[C@@H](NCOC1=CCC=CC1[C@H](F)[C@@H](O)C(F)(F)[C@H](O)[C@@H]1CC[C@H](CCN)[C@@H]1C(=O)O)O[PH](O)(O)O,0.3610
CC(C(=O)NC(=O)N1C(CO)=N[C@](O)(COCO)[C@@H](O)[C@@H]1C(N)=O)[C@H](C)C(F)CN=C(F)CCNC[PH](O)(O)C(=O)O,0.5165
C[C@@]1(O)O[C@@H]2CC[C@@H](CO)N=C(ON)[C@H](O)[C@@H]3CC(=N)N(C3)C(C(=O)O)=C3C[C@H]2[C@@H](O3)[C@@H]1O,0.4919
NC(=O)CC(=O)NC[C@H]1C(F)=NN=C(F)C1C(=O)NC(=O)[C@@H](N)C(=O)OO,0.3080
COC(=O)[C@@H]1C[C@@H](CCC(=O)NNCC(C)=O)C[C@H](O)[C@@H](O)C(=O)N(C(F)=CF)C[C@@H](F)CCC(=NC(C)=C(C)NN)CC[C@H]1F,0.3898
CC[C@H]1CNC(=O)C[C@@H]2[C@@H]([C@H](C=C(O)C(=O)O)c3ccc(N(O)O)c(c3)C(=O)N1)[C@H](OOC)CS2(O)O,0.5287
CC(C)N[C@@](O)(F)c1cc([C@@H](CCCC(N)=O)[C@H](N)[PH](O)(O)O)ccc1F,0.3733
C[C@@H]1NCC(=O)NC(=O)[C@@H](CN)CNC(=O)[C@@H]([C@@H](O)C(=O)O)C[C@H](O)[C@@H](CN=C2CC=CC=N2)C(O)CC1=O,0.3599
C[C@H](CC=CC(N=C=O)=NC[C@H](O)C(=O)O)NC(=O)S(O)(O)C1=CCC=CC1F,0.3505
C[C@@H]1C[C@H](C)N(C(=O)O)C[C@@H](C)[C@H]([C@H](N)C(O)(O)C(=O)O)C[C@H](O)[C@H](C[C@@H](O)[C@H](C)CN)C(O)(O)C1,0.3918
CCCC[C@@H](F)[C@H]1OCC2C(C(=O)OCCN[C@@H]3C[C@@H](O)[C@@H](O)[C@@H]3O)CC(O)(O)[C@H]2[C@H]1O,0.4841
COC1=CC[C@H]([C@H]2C(N[C@H]3C(=O)OC[C@@H](F)[C@@H]3CCN[C@@H]3CNC(O)(O)[C@@H](O)C3)=COC=C2C(=O)O)C=C1,0.4375
CCC(C)=C1S[C@H](C(=O)O)[C@@H]2C1=C[C@H]([C@@H](N)C(O)(O)F)C[C@@H]2O,0.4208
CN1CC(=O)NC(=O)[C@@H](NO)CC[C@H](C(=O)O)NCC[C@H]2C[C@H](CC2N(O)O)C1=O,0.4002
CCCC[C@H](O)CO[C@@H]1[C@H]2C[C@H](NC(=O)NC(=O)O)O[C@H]2C(O)=C[C@@H]1O,0.3885
C[C@@H](CCN)[C@H](CN)c1sc([PH](O)(O)C=C[C@@H](N)C(=O)O)c([SH](O)O)c1F,0.4925
C[C@@H](O)[C@H](O)[C@@]1(C)C[C@@H](C(=O)O)[C@@H]2C[C@@H]1C[C@H](O)C[C@@H](OC(=O)O)[C@@H]2N,0.4378
CC(CNC(=O)N1C(F)=NC(C=O)[C@H]1[C@@H](CNCC(=O)O)NC[C@@H](O)[C@@H](CN)C(F)F)C(=O)O,0.4032
O=C(O)[C@H]1C[C@H]2C[C@H](CS(O)(O)CCc3cncc(c3)[C@@H](O)C[C@@H]2CNO)N1,0.4077
C[C@@H]1OC(=O)N[C@@H](NC(=N)CO)CC[C@H](CC(=O)OO)NC[C@H](C)C(=O)c2nc1n[nH]2,0.3584
C[C@@H](F)C[C@@H](O)[C@H]1N[C@@H](CF)C(=O)N2C(=O)[C@H](O)[C@H]3N[C@@H](C(=O)C(=CO)C=N[C@@H](C(N)(O)O)CC[C@@H]1N)[C@H]32,0.4586
C[C@@H]1[C@H]2C[C@H]([C@H](O)F)CN1C(=O)c1cccc(c1)[C@@H](O)C(=N)c1cccc(n1)[C@H]1C[C@@H](C(=O)O)NC1=N2,0.5510
N=C(N)c1ccc2c(c1)OCC[C@H]1C(=O)N(C(=O)O)C[C@H](O)[C@H](O)C(=O)N(C2)[C@H]2C[C@H](CC[C@@H]1C(N)=O)N(C(F)(F)F)C2=O,0.4951
N=C1C[C@@H]2C=C3C[C@@H](O)C[C@H]3[C@@H]3N2[C@@H](CN(OS(O)(O)O)CN1)C3(O)O,0.4355
C[C@H](OC(=O)C(=O)O)[C@@H](C)N(O)C(CO)[C@H](O)[C@@H](C[C@H](O)C(=O)C1=CC([C@@H](NC(=O)CO)C(=O)O)CC=C1)[C@H](O)F,0.4190
C[C@H](CN(C[C@H](C)[C@@H](C)O)[C@@H](CC[C@H](N)C(=O)O)C(=O)O)C(=O)O,0.4519
Cc1cccc(C(=O)N(C(=O)CF)C2C(F)C[C@@H](OF)C[C@@H]2C[C@H](N)C(=O)O)c1,0.4138
NCC[C@H](CC[C@H](N)OC(=O)O)[C@@H](O)[C@H](O)[C@@H](O)CCCCCNO,0.2523
CCCNC=C(CCN(C(=O)O)[C@@H](C)CNCCOC[C@@H](O)C(=O)O)C(=O)[C@H]1C=NC(=O)[C@@H](C(=O)OCC2C=CCC=C2)C1,0.3789
CC[C@H](COC)[C@H](CC[C@H](CC(=O)CO)[C@@H](O)[C@@H](CCNC(=O)Cc1ccccc1F)[C@@H](C)O)C(=O)O,0.3287
CC=C[C@@H]1C(=O)OC[C@H](O)[C@H](C(=O)O)[C@H](C)[C@H]1CC(N)CC(=O)O,0.3775
COCC[C@@H](O)[C@H]1[C@@H](C)[C@@H]([C@@H](CC[C@H](CN)C(=O)O)[C@@H](N)C(=O)O)O[C@@H]1O,0.4549
O=C1N[C@H]2C[C@H]3C[C@H](CC[C@]4(O)CCC(=O)N(C4=O)c4cccc(c4)C2C1=O)[C@@H](O)[C@@H]3F,0.4630
NCCCC[PH](O)(O)O[C@H]([C@H](F)[C@@H](O)[C@@H]1C[C@@H](OO)C[C@H]1[C@H]1CC(=O)C(=O)N1)C(F)(F)F,0.3632
N[C@H]1[C@H]([C@@H](O)CC(=O)O)[C@H]2CC(F)C[C@@](O)(C2)NC(=O)c2cc(O)cc(c2)C(=O)NC2C=CC=C3O[C@@H]1CC32,0.4841
C=CC(=O)C1CCCC(NC(=O)C(N)=O)=N[C@@H]2COC(=O)[C@H](O)C2C[C@H](CC)[C@H](O)C(=O)NC1=O,0.3981
C[C@@H]1C[C@H](CCC[C@H](NC(=O)[C@@H](O)[C@H](O)C(=O)OP(O)O)C(N)=O)C(O)(O)[C@H]1C,0.3285
N=C(N)C[C@H](SCCC(=O)NO)C(=O)[C@]1(O)CN[C@@H](Cl)C1,0.3094
CCCCCOS(O)(O)[C@H](C)[C@H](CO)[C@](O)(CCC)[C@@H](CO)CCN(CC)CCCC1CCC(O)(O)CC1,0.2812
O=C(O)OC(CF)[C@H]1C[C@@H](C(=O)C(=O)O)CN[C@@H]2CC(F)(F)N[C@H]([C@@H](O)C3(O)[C@@H](O)C[C@@H]3O)[C@H]2O1,0.5211
COC1=CCC=C(C2C[C@@](O)(OC(=O)C(N)C(O)C3CCCO3)NNC(=O)[C@H]([C@H](O)F)CCN[C@H]([C@H](C)[C@H](C)O)C=N2)C1,0.4909
NN1CC2=C[C@](O)(F)C=C(C2)NC(=O)c2cccc(c2)NNC(=O)C[C@@H](NCO)C(O)=C[C@H]1CC(=O)O,0.4419
CCC(=O)[C@@H](N)C[C@H]1C[C@@H]([C@@H](O)[C@@H](OC)N(O)C(=S)[C@@H](O)CO)N2C(=O)OC(=O)[C@@H]2[C@H]1O,0.4533
C=C1O[C@@H]([C@H](O)C(=O)O)CCCCC2=C(C[C@@H](C)N)[C@@H](N)[C@H](O)[C@H]2CC(=O)NC(=O)[C@@H](O)[C@H](C=O)[C@H]1O,0.4329
CN1Cc2ncc(O)c(O)c2[C@@H](CCC(=O)O)C1,0.4110
C[C@H]1C[C@H](NCC(=O)O)[C@H]2C[C@H](NO)CS[C@H](C[C@H]3C(=O)OC(=O)[C@@H]3C1)S2,0.3479
CCOC(=O)[C@@H]1C[C@@H](NC(=O)O)[C@@H]2C[C@H](CF)CN3[C@@H]4CCCC4=C(O)CC[C@@H]3[C@@H]21,0.3727
C[C@@]12NC(=N)C(S(O)(O)O)=C1C[C@H]([C@H](CO)C[C@@H]1CN(C(=O)OO)CO1)C2=O,0.4732
C=C(O)[C@@H]1C(CC)C[C@H](C(C)=O)[C@H](C[C@@H](N)C(O)C=O)[C@H]1C(N)=O,0.3292
O=C(O)CCCNC1=CC(N=C(Cl)NC2=CCCC(C(=O)O)C2)=C=C(F)C=C1,0.3257
CN1CCNC[C@@H]([C@@H]2CC[C@]2(O)F)NNC(=O)OCO[C@@](N)(O)C2C=CN(C=C[C@@H](CC(C)(O)O)N1)C=C2O,0.4088
N[C@H](CCC(=O)O)[C@@H]1[C@H]([C@@H]2C=NC(=O)CC2)CC=CCC[C@H](F)C(O)C[C@@H]1O,0.3178
C[C@H](O)CC[C@@H](O)CC[C@@H](N)C(=O)NC[C@@](O)(CN1CC[C@H](F)C1)NC[C@H](N)C(=O)CCO,0.3149
N=C1CN[C@@](O)([C@@H]2CC(CCCCCC[C@@H](N)CC[C@@H](O)C(=O)O)=C(O)C(=O)NC2=O)O1,0.3917
CC(=O)N[C@H]1O[C@H]([C@@H](C=O)[C@H](N)[C@H](O)C(=O)O)c2[nH]c(=O)[nH]c(=O)c2[C@H]1O,0.5448
O=C(O)CNC1C[C@@H](C(=O)O)C[C@H]2CCC[C@](O)(C2)C(=O)[C@H](O)[C@@H]2C=CCC1=C2,0.3558
O=C(O)C[C@@H](CNC[C@@H](CNCO)N[C@@H](CO)OC[C@@](O)(CO)C(=O)O)COP(O)O,0.2675
CC[C@@H](C)C[C@H]1C(=O)N(C[C@H](O)C(=O)O)C(=O)[C@@H](CC(=O)O)[C@@H]1N,0.3621
C[C@H]1CC[C@H]([PH](O)(O)O)NCC[C@H](CCN)[C@@H](OO)C(=O)N(C(=O)CO)C1=O,0.2813
NCNN[C@H]1C2C[C@H](OC(=O)O)CC(O)(O)N2[C@@H]2C[C@H](O)[C@H](O)C[C@H]2[C@H]1N,0.3847
NCCC[C@H](O)[C@H](CCC[C@@H](N)C(=O)O)C(=O)NO,0.4209
N=C1NC(=O)N2C(=O)CC=C(C(=O)O)CCC[C@@H](CF)CN(O)C[C@@H]12,0.3464
N[C@H]1C(CNCC(=O)O)=C2C(=O)NCC2(O)[C@H]1O,0.4109
CC[C@H]1[C@@H]2[C@H](O)[C@H](O)C3=CC=C[C@@H](C3)NC(=O)[C@@H](CF)C3=CC[C@H]([C@H](O)C(=O)O)N([C@H]31)[C@H]2O,0.4487
CC(CC[C@@H](CC(F)F)O[C@@]1(O)CSCC([C@@H](O)[C@H](O)C(O)(F)F)C1)=C(N)C[C@@H](O)C=O,0.3228
N[C@H](CC1=C[C@H](NCC2CCCC2)[C@H]2C=C(F)C=C(C2)C(=O)OC(=O)C1)C(=O)NCO,0.3467
CC(C)N[C@H]1[C@@H](O)[C@@H](O)C(=O)NCc2ccccc2O[C@@H]2C[C@@H](N[C@@H]2C(F)(F)F)[C@@H]1CC[PH](O)(O)O,0.4548
N[C@H](C(=O)O)C(=O)NC(=O)[C@H](C(=O)NC(=O)C(F)(F)F)[C@@H](Nc1cccc(F)c1F)C1=CCN=CC1,0.3879
CC1C=C(F)[C@H]2C=C1C(=O)NC[C@H](C)CC[C@H]1CC(=C(O)C(=O)N1C)C[C@@H](C)OC2=O,0.3942
O=C(O)CC=C1C=C2CC(=O)CC=C2C(C(=O)O)CC[C@H](CCC(O)(O)O)NCCCNC1=O,0.3123
N[C@@H]([C@@H]1C=CC=C([C@@H]2NNC(=O)[C@H]2C(=O)NC[C@H]2CN[C@H](F)C2)[C@H]1O)[C@@](O)(F)CF,0.4443
O=C(O)[C@@H]1CC[C@H](O)[C@@H](CF)[C@@H]2CN[C@H]3C=CN[C@H](C3[C@@H]2O)[C@@H](O)P(O)[C@@H](CO)[C@@H](O)CC1,0.4071
CC[C@@H]1C[C@@H]2[C@@H](N)[C@H](C(=O)OC)C[C@H]2[C@@H]2[C@@H]3C[C@H](O1)[C@@H](O)C[C@@H](O)[C@H]3C(O)=C(O)[C@]2(C)O,0.4290
O=C1C=C[C@@H](NC(=O)c2cc3c(c(C(F)F)c2O)CNC[C@H]3CCO)CN1,0.4300
CC(C)CCCN1C(=O)N(C[C@@H](O)C(=O)O)CCCC[C@@H](C(=O)O)CC(O)(O)C2=C(F)[C@H](O)[C@]1(O)S2,0.5089
C[C@@H]1C2=C(NC(=O)CCC(N)[C@H](O)C(=O)O)C(=O)N[C@H](C)C2[C@@H](O)[C@H]1[C@H](O)C[C@H](O)CO,0.4001
CCCN1C(=O)C[C@@H](C(=O)CO)[C@H](N)C[C@H](CCN)[C@H]2CCOCC[C@@H]([C@H]2C)[C@H]1C(=O)O,0.4877
C=C(C(=O)O)[C@@H](N)C1=C=C[C@H](O)[C@@H](O)C[C@@](O)(COO)O[C@@H]([C@H](C(=O)O)C(=O)OP(O)O)C[C@H]1O,0.3940
C[C@@H](N)CN[C@H](c1ccccc1)[C@@H](C(=O)NC(=O)O)[C@H]1COC(=O)C1,0.3722
C=C1C(O)C(OC)=C=C([C@H](CN)[C@H](O)[C@H](C)O)CNC[C@@H](CS)OC[C@](C)(O)[C@H](O)C1(O)O,0.3846
CC(=O)[C@@H]1CCC(=O)CC2=C(O)C[C@@H](C(N)=O)[C@@]2(C)C=C[C@@H](NO)CNC1,0.3154
C[C@@H]1C[C@H]([C@H]2CCCC(O)=C2O)N2C[C@H](O)[C@@H](C(=O)O)N=C12,0.4066
C[C@H]1C([C@H](N)O)N(F)C(=O)[C@H]1C=C(C=O)C(=O)N(O)C[C@@H](CCCC[C@@H](O)NC(=O)CO)C(F)F,0.3846
C=NC1=N[C@H]2C[C@@H](N)[C@H](O[PH](O)(O)O)C[C@@H](O)[C@@H]3CN4C(=O)CC[C@@H]4OC[C@@H]2[C@H]1C(=O)N(O)C(F)=C(F)[C@H](O)[C@@H](O)[C@@H]3O,0.5414
C[C@@H]1N=C(N=C2C=CC(=NO)C=C2)NC(=C=C(CCC(O)(O)O)NC[C@@H]2CCCN3C=CCCCCCC[C@H]3O2)C1[C@H](NC(=O)C(=O)N1CC(=O)NC1=O)C(=O)O,0.4916
CC=C[C@@H](C=CNCC(=O)O)N1C(Cl)=C(O)C(O)=C2S[C@@H](Cl)C[C@H]21,0.4279
CC[C@H](O)[C@@H]1C[C@@H](C(C)(O)O)CN[C@H](CO)[C@H]2C([C@H]1O)[C@H](O)[C@H](C)[C@@H](COC)[C@H]2O,0.3785
COCC[C@@H]1OC(=O)C2=C(C[C@H]1C[C@H]1CC(=O)C(=O)N1)C([PH](O)(O)O)OC2,0.3808
C[C@@](O)(CNCCCC(=O)CO)c1ccc(O)c(C(=O)NC(=N)C(F)F)c1,0.3474
C[C@H](CS(O)(O)NC1=CC([C@@H](C)[C@H]([C@@H]2C=C(F)C=C[C@@H]2C)[C@H](C(=O)O)[C@@H]2CC[C@H](C(=O)O)C2=O)C(F)=C[C@@H]1Cl)[C@H](O)C(F)F,0.3728
CC1=NC(=O)CC(N(CCC(N)=CC(=O)O)C(=O)C[C@H](O)[PH](O)(O)[C@@H]2CC[C@H](CC(N)=CF)OO2)=C1,0.4231
C=NC(=CC)O[PH](O)(O)[C@H]1[C@H](CC[C@@H](C[C@](C)(O)F)[C@H](N)[C@](C)(O)C(=O)OCO[C@@H](O)CO)[C@@H](F)[C@@](O)(F)[C@@H]1O,0.4406
CC(C)=N[C@H]1CC(O)[C@@H](O)[C@H]2COC[C@]2(O)CCN[C@@H](OF)CCC2=NC(=O)[C@H](O)[C@@H]2C1,0.3964
CCN1C(=O)C(=O)O[C@@H](CC[C@@H](N)C(=O)O)[C@@H](O)[C@H]1C(O)(O)C[C@@H](C)CN,0.4802
CC(C)C=CO[C@@H](C)[C@@H](CO)C(O)(O)[C@H](O)[C@@H](O)CC(=O)O[C@H](CCN)C[C@H](O)C(=O)O,0.4073
NC[C@H](O)[C@H]1CCC[C@@H](O)C(=CN=CO)[C@H](O)CCOC(=O)O[C@H]2CC[C@@H](CC2)[C@H](C#C[C@H]2SC(=O)NC2=S)N1,0.3576
C[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CC=C(CCCN)OC=CCN[C@H](C(=O)O)C[C@H]1O,0.3797
C=C(C(=S)NNCN1CCc2cnccc21)C(O)[C@H]1CC[C@](O)(F)N(CC2=C(F)CCC2=CC[C@H](N)[C@@H](O)C(=O)O)C1,0.4905
CNC(=O)[C@@H](CCCNCCC(=O)O)OC[C@@H](O[C@@H](C(=CCOC(C)=O)OC)[C@@H](O)[C@H](NC(=O)O)C(=O)OC)[C@@H](O)C(=O)O,0.4803
CC1=CC(OS(O)(O)NC[C@@H](O)CO)[C@H](OCN)C(OCCC(=N)C(F)[SH](O)O)=C1C(=O)O,0.4297
CC(O)[C@H](O)[C@H]1[C@@H](O)[C@H]2NC(=O)[C@H](O)[C@@H](O)[C@H]3CC(=N)NC([C@@H]32)[C@H]1N,0.3944
COC1CC(O)=C(N=C2CCC([C@H](N)CC(=O)O)C(=O)N(C3CCC[C@H]3Cl)C(=O)NC3C=C(CN2)C(O)=CC3)O1,0.4720
C[C@@H]1CC=NC([C@@H](N)C(=O)C2C=C(F)CCC([C@@H](C[C@@H](O)[C@@H](O)F)[C@H](F)[C@H](O)C[C@@H](CF)N[C@@H](O)NCCCN)[C@H]2O)=N1,0.3942
C[C@H](O)C1=NC(C[C@H](N)C(=O)O)CN([C@@H](C(=C=O)C(=O)OO)[C@H](O)CO)C1,0.3766
C[C@@](O)(C(=O)NCC(CNC[C@@H](CC[C@@H]1C=CCN=C1)NS(O)(O)O)NO)C(C=C=CO)=CO,0.3195
C[C@H]1[C@@H](O)[C@H](CO)[C@@H](C(=O)O)[C@@](C)(F)C[C@@H](NC(F)(F)F)C(=N)N=CC=NC(=O)C(=O)OC[C@H](CC(N)=O)CC(O)(O)[C@@H]1O,0.3886
C[C@H]([C@H]1CCC(=N)N1)[C@@H](SC[C@H](O)CC(=O)O)C(=O)N(O)O,0.3008
C=NN=CC=C=C1C(=O)C[C@@H](C(=O)OO)NC[C@H](NC(C)=N)CCc2cc(F)cc(c2)C1=O,0.4128
CCCNC(=S)C1=C(C)NOC1=C(O)C[C@H](N)C(=O)O,0.3479
CO[C@H](C)[C@H](O)C[C@@]1(O)[C@@H]([C@@H]2CCC(O)(O)C2)[C@@H]2C[C@H](CO)C[C@@H]2[C@H]1[C@H]1C(F)=C(F)C=C(O)[C@@H]1O,0.3239
CNCCNC(=O)C[C@@H]1C[C@H](COC[C@H](C)NC(=O)O)[C@H](C(=O)O)[C@@H](O)[C@H]1O,0.3847
NC(=C=CCC(=O)O)C(O)[C@H](CC[C@H](N)OC(=O)O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1CCC[C@@H](C(F)(F)F)CCO1,0.3741
CC(=O)N1C[C@@H](CC[C@H](CO)NC(=O)O)[C@@H]2C[C@H](C(=O)O)C[C@@H](O)[C@@H](C(N)=O)[C@@H]2C1,0.3929
NC[C@H](OC(=O)O)[C@@H](O)C[C@@H](O)[C@H]1C=C(CCC[C@@H](N)CO)CC(=O)NC1=O,0.3568
NC(CO)=C1COC[C@@H](O)C[C@H]([C@H](O)C(=O)O)O[C@@H]2C=C[C@@H](OCO)CC[C@](O)(CC[C@H](O)[C@@H](O)C(=O)N2)C1,0.4062
NC(CC(=O)O)=C1C[C@H](O)CCC(=C=O)C(=CC(=O)O)N1CC[C@H](N)C(=O)O,0.3508
COC[C@H]1CC2C(=O)N=CCC2=C2C[C@H](CC(=O)O)C[C@@H]3[C@H](C(N)=O)[C@@H](N1)[C@@H]23,0.3902
C[C@@H](N)CNC(=N)C=C[C@H](C[PH](O)(O)O)[C@H](N)C(=O)O,0.2500
N=C1O[C@H]([C@H](O)C(O)(O)[C@@H](O)[C@@H]2Cc3ccccc3[C@H]2NC[C@@H](N)[C@H](O)C=O)C[C@@H]1CN,0.4446
