SMILES,Tanimoto,drug_id,cluster
CCC1C[C@](C)([C@H](O)CC[C@H](C)CO)[C@@H](C[C@@H](C)[C@H]2CCCN[C@H]3C=C(C)C=C[C@H]23)C(O)=C[C@H](OC)[C@@]1(O)C[C@H](C)O,0.3669,KDM1A_59,438
CC(=C=C(C=CC(C)(C)[C@@H](C)O)CCCCCCS)CCCC=C=O,0.1617,KDM1A_236,290
CCCCOC[C@H](CC)CCC[C@H](C[C@@H](C[C@H](C)CC[C@@H](C)O)C(C)(C)CC)S(O)(O)NC1=CC=C[C@@H](N(C)C)[C@@H]1Cl,0.3703,KDM1A_165,348
CCN1C2=C(CCC2)CC1C=C[C@H]1C[C@@H](OC)[C@H]2C(=O)C[C@H](C)[C@@H](C)[C@@H]2[C@H](CN(C)C(C)=O)[C@H]1C1C=CCC=C1,0.3751,KDM1A_571,7
CCCCC(C=CN(C(=O)NC1=C[C@H](CC)C[C@H]2CC[C@@H]12)[C@@H](CN)OC)CC,0.327,KDM1A_393,159
CC[C@@]1(O)C=C(C=CCCCCCN(C)C)[C@H](Cl)C=C2[C@H](C[C@H](C)O)CCN21,0.4041,KDM1A_408,146
COCCCC[C@@H](C)[C@@H]1CC[C@H]([C@@H]([C@@H](C)O)[C@@H](S)CCCN(C)C(C)=O)[C@H]1CC(C)C,0.2765,KDM1A_321,220
CCCC=C[C@@H](CC[C@H](C)[C@@H](C)O)O[C@H]1C[C@H](C)C[C@H](CCCCC)[C@@]1(O)CC(C)C,0.2328,KDM1A_87,414
CCC=C(O)CC[C@@H](C)C[C@@](O)(CC(C)C)c1cc(CC)c2c(c1)CCC2,0.4002,KDM1A_412,143
CCCCC[C@H]1C=C(CCC)C2C[C@H](CC(C)C)[C@H]3C[C@@H]([C@@H](C)N)CC1=C23,0.2012,KDM1A_344,198
CCOCC[C@]1(CC)CC[C@H](C)[C@@H]1CC[C@@H](O)CCCC(C)C,0.1607,KDM1A_249,278
CCC(O)(O)[C@@H](NC(=O)Cc1ccccc1C)[C@H]1CC[C@@H]([C@@H]2C(C(=O)O)C[C@H](OC)[C@H]2Cl)C[C@@H](C)CO1,0.4037,KDM1A_234,292
CO[C@H](C(=O)OC(=O)CC(C)C)C1=CC(N)C=CC(S(O)(O)NCC=CC(=O)O)[C@@H]1C(C)C,0.4682,KDM1A_163,350
CCC#CC[C@H]1CC(OC=C=C[C@@H](C)CC)=C(c2ccc(C)cc2)[C@@H]1C,0.3461,KDM1A_199,320
CCCC[C@](Cl)(CCC=C=CO)NC(=O)C(C)(C)c1ccccc1,0.4126,KDM1A_227,298
COC1C=CC[C@@H]2C1=C1C(CCCC(=O)Cl)=CCC=C1[C@H](C=CO)CCN2C(=O)CCc1ccccc1,0.4784,KDM1A_429,127
CCCC[C@H](C=C(O)C[C@H](C)[C@@H](O)CC)OCCC,0.1821,KDM1A_514,54
CCC[C@@H](CCCOC)C[C@H](C(=O)CC)[C@@H](C)[C@@](C)(CC(C)C)C1=C(C(=O)O)CC(C=CCN)=C(O)C1O,0.3573,KDM1A_160,353
CC=CCCC1C[C@H](C)C2=C1[C@H](C)C(C=O)[C@@H]2CCC[C@@H]1C(CO)=C[C@H](C)C=C[C@@H]1CCCC(C)C,0.1928,KDM1A_459,101
CC[C@H](C)CCC[C@H](C)[C@@H]1[C@H]2C(C[C@@H](O)C[C@H]1O)[C@H](C[C@@H](C)CC)C[C@H](C)[C@@H]2CCO[C@H]1CCC(Cl)C1,0.1964,KDM1A_483,81
CC(C)=C=CCC[C@H](C)CCC(C)(C)C[C@H](OC=CC(C)C)[C@@H](C)O,0.1733,KDM1A_484,80
CCCCCO[C@](C)(C[C@@H]1C(=O)CC[C@@H]1[C@H](C(=O)NC1=CC(C#N)SC1)C(=O)OC1OCCS1)NCC(C)=O,0.4512,KDM1A_178,338
CCC[C@@H](O)CC(C)(C)CO[C@@H]1[C@@H](Cc2cccc(Cl)c2)CO[C@](C)(CC(=O)O)[C@@H]1C,0.3485,KDM1A_181,336
CCN(Cl)C=CN[C@@H]1CC[C@@H](C(=C=CC=C2C[C@H](C[C@@H](O)[C@H](CC(C)(C)O)N(CCNC[C@@H](C)O)C(=O)O)CN2)C(=O)O)C1,0.424,KDM1A_417,138
CC#CCC[C@@H](C)c1ccc(C(C)(C)CCC(=O)O)cc1OCCOC,0.3962,KDM1A_38,456
CCC[C@@H]1C[C@@H](C)[C@H]2CCC(C)=C[C@@H](O)CCOCCCC[C@H]([C@@H](C)N)O[C@H]3[C@H](C)[C@H](C[C@@H](C)OCC)[C@H]3[C@@H]1[C@H](O)[C@@H](C)O2,0.2532,KDM1A_40,454
CC1=C[C@H](C(=CCl)NCCC[C@@H](C)O)C=C(C)[C@H]1CC[C@@H]1C=C(C#N)C=C[C@H]1Oc1cccc(S(O)(O)O)c1,0.3649,KDM1A_385,167
CC=CC[C@@H](C)[C@@H]1CO[C@@H]2C(CNC(=O)[C@]3(C)C(C)C[C@@H]3C)=CC=C[C@H]2C[C@@H](C2CCCC2)OC2=CCC=CC2C(=O)N1,0.4617,KDM1A_421,134
CCCCCCC[C@H]1CC(CC)=C([C@@H](NCCC)[C@@H]2C[C@@H](CCCC)C(C)=C2C)C([C@H](O)[C@H](C)O)=N1,0.4328,KDM1A_533,39
CCCCC(=CC[S@](C)(O)OC)C[C@H]([C@@H]1C=CC[C@H](O)[C@H]1Cl)[C@@H]1C(=O)[C@H]2CC[C@H](O)C[C@@H]1CC2,0.2662,KDM1A_4,484
Cc1cc2cc(c1O)C[C@@H](C)C[C@@](C)(O)N(C)[C@H](C1C=CCC=C1)C(=C=CC1CCC1)C2,0.4295,KDM1A_221,303
CCCC=C(OC(C)=O)c1cc(C(O)[C@H](C)CC)cc(C(C)C)c1OCC,0.4342,KDM1A_304,233
CO[C@@H]1C[C@H]([C@@H](C)C2CC[C@H]3[C@@H](CCCCO)[C@@H](CO)C=CCN23)SS1,0.332,KDM1A_46,449
CCc1c(CCC(C)C)nc(C[C@@H](C)N2CN(O)C(C(C)C)=CC2=CCCCCC(C)C)n1O,0.4633,KDM1A_176,340
CCC=C=CC[C@H](C=C=CCCCCCC)[C@H]1CCC[C@H]([C@H](C(=O)O)[C@@H](C)Cc2ccccc2)C1,0.3324,KDM1A_265,264
CC[C@@H](C)[C@@H]1CC[C@H]([C@@]23C[C@@H](C)[C@]2(C)[C@H](CC[C@H]2CC[C@H](C)C2)CCO3)C[C@H](CCO)C1,0.2421,KDM1A_457,103
CC[C@H](OCCC[C@@H](C)C(C)O)C(CCc1ccccc1O)[C@H]1C=CC=CC1C,0.3258,KDM1A_53,443
CC[C@@H](C)C[C@@]1(C)[C@H](O)[C@H]([C@@H](C)[C@H](C[C@H]2CC[C@H]3CC[C@H]32)OCNC)[C@@H]([C@H]2C[C@H](C)[C@@H]3O[C@@H](C(C)C)CC[C@H]23)[C@H]1C(C)(O)O,0.2434,KDM1A_303,234
CCCCCCCCCC[C@H](CCC)[C@H]1C(=O)N[C@H](CC=CC(=O)O)[C@H]2CC[C@H](C)[C@@H]21,0.3138,KDM1A_339,202
CCCC[C@H](C)Cc1cc(OC)c(OC)c([C@@H]2CCN(C(=O)C(C)C)CCO2)c1,0.4735,KDM1A_280,253
CCC[C@@H](OC[C@H](CC)CO)[C@@H]1N=C(NCN[C@]23CC[C@H](CCO2)OC3)[C@H](CCCC(=C=CCN)CC)[C@H]1[C@@H]1CNC[C@@H]1C,0.4618,KDM1A_447,111
CCCOCCOC(=O)[C@@H](C(=O)O)C(=O)NC1=C[C@@H](O)C=C(CC)[C@H]1C1=CCC=C(Cl)C1,0.3948,KDM1A_335,206
CCCC[C@H](O)[C@](CC)(CC[C@@](C)(O)[C@@H]1OC=C(O)CC[C@@H]1C)[C@H]1C=CC=CC1=C=C1CC[C@@H](OC(C)=O)C1,0.3299,KDM1A_380,172
CCCCCC[C@H](C(=O)O)[C@H]1C2C=C(OC)C=CCC2[C@@](C)(CCC)C[C@@H]1[C@@H](O)[C@@](O)(NC(C)C)C(N)=O,0.3738,KDM1A_422,133
C=CC(=C=CC=C(C)C)Cc1sc(=O)n(CN[C@@](O)(CC)C(C)=C(C)N)c1C,0.4406,KDM1A_102,404
CCC(C)OCCOC[C@H](COc1cc(OC[C@H](C)CC[C@@H](C)O)c(OC)cc1N(C)C(C)CC)[C@@H](O)CC[C@H](C)[C@@H](C)O,0.4183,KDM1A_300,237
CC1=CC(OCC(C)C)=C2C(=O)[C@@H]3C(=C(C)CN)[C@H](C)[C@@H](O)C3=C2C1,0.4429,KDM1A_272,260
CC=C=C(C)C1=C(OC)[C@@H](OC)C(CC[C@@H](C)CCCC(CCC)C[C@@]2(CC)CC[C@H]2C)C1,0.3016,KDM1A_9,480
CC(C)c1ccc2c(c1)CC[C@@]21CCC(=O)N[C@@H](C)CC2C=C(CC2)NC(=O)[C@H](C(=O)O)[C@@H]1C,0.443,KDM1A_182,335
CC[C@H](CC(=O)NC(=O)[C@@H]1C=CC(C)=CC1NO)[C@@H](O)CCCCCCCO,0.3105,KDM1A_505,63
CCC[C@H]1C[C@@H](O)[C@](CCCO)([C@H]2CCC[C@H]([C@@H](C)C(=O)O)[C@@H](C)[C@@H]2CC)[C@@H]1CC,0.1976,KDM1A_240,286
CCCCC=C1C(O)=C2C=CC(N3CC[C@H](O)C3)=CC2[C@H]1C(=O)NCCC(O)=C(C)O,0.45,KDM1A_184,333
CC(C)CCC(=CNCC[C@H](C)CCC(C)C)CCCCCO,0.206,KDM1A_212,311
CCCCCC(=O)N([C@H](CC)CCCCN)[C@H](CC)c1ccc(C)cc1,0.4059,KDM1A_170,345
CCC[C@@H](C)[C@H](C)C[C@H](CC)[C@@H]1CC[C@@H]2CCC(=O)N2C[C@@H]2C[C@H](O)CC[C@H]21,0.3929,KDM1A_49,446
CCCCC[C@H]([C@@H](O)CCCCCC[C@H](C)O)[C@@H](C=C(O)C(=O)NC(=O)CC)CCC,0.2125,KDM1A_254,274
CC[C@H](C)CC[C@@H](O)[C@H](CC(C)(C)O)[C@H](C)CC[C@@H]1CCCCC[C@]1(C)C[C@H](C)[C@H]1O[C@H](CC)[C@@H](C)[C@H]1C,0.2064,KDM1A_472,92
CCC=CCC[C@H]1NC2=C(C=C[C@@H]([C@H](C)[C@H](C)C(C)(O)O)C=C2C)C1=O,0.3774,KDM1A_210,312
CC=C(C(=O)C[C@H](C(=C=C[C@@H](C)O)CC=C[C@@H](O)CC=C(C)OO)C(C)(C)CC(C)(C)CCC(C)=O)C1C=CCC=C1Cl,0.2862,KDM1A_490,75
CCC=CC[C@@H](C)C1=NC(=O)C(C=CC(S)C=CCC)C(C(C)C)=C1,0.2901,KDM1A_395,157
CCC[C@@H](CC)CC[C@@H](O)[C@@H]1C(=O)OCCC[C@@H]1C[C@@H](C)c1cccc(Cl)c1,0.3345,KDM1A_474,90
CCC1=CC2N=C(CC(=N)N(C)C)C3CC(CCCCOC)O[C@]3(C)C2=CC1,0.4641,KDM1A_418,137
CCC1C=C([C@@H](CC[C@H](C)CCCC2CCCC2)N(C)C(=O)N=CC=C(CC(C)C)[C@@H](Cl)CCCC=C(C)C)C=C[C@@H]1O,0.3521,KDM1A_123,386
CCC1=C(C[C@@H]2CC(=O)[C@H](CO)C2)[C@@H](C)[C@H](C)[C@H]1NC(C)C,0.3003,KDM1A_45,450
CCc1cccc(C[C@H]([C@H]2CCN2C(=O)NC=CN=CC=CCNC)N(CC)C2=CCC(N(C)C)=CC2)c1,0.4622,KDM1A_558,19
CCCCC1=C=C2[C@@H](CCCC)C=CC(C(C)=C=CC(=O)O)C[C@H]2[C@@]2(CC[C@H]2OC)[C@@H](O)[C@@H]1O,0.3102,KDM1A_13,476
COc1c(O)ccc([C@H](CCC2=CCC=CC2)C[C@]2([C@H](C)c3cccc(Cl)c3)CCOC(C)(C)N2)c1O,0.4799,KDM1A_142,369
CC(C)C[C@H]1CC[C@@H]2C[C@H](C)C[C@H]([C@H]2O)[C@H]2C[C@H]([C@H](C)N)C[C@@H]2C1(C)C,0.2323,KDM1A_192,325
CC[C@@](C[C@H](C)C=CN=CCO)(C(=O)NOC)[C@@H](NCCCO)[C@@H](C)[C@H]1C=C(C)CC(O)=C1,0.3509,KDM1A_334,207
CCOc1cc2c(C)c(c1)C[C@H](CO)[C@H](O)C[C@H]1COC[C@]1(O)C[C@H](CO)C[C@H](C)[C@@H](C)CC2,0.3909,KDM1A_444,114
CCC[C@H](C)C[C@@H](CCC=CC[C@H](C)CCl)SCCC=CS,0.1358,KDM1A_213,310
CCCCCC[C@H](O)[C@H]1C2=C[C@@H](C)C=C(CC3CC(O)=C([C@H](C)C[C@@H](C)C(=O)NC)N3)[C@H]2C[C@H](Cl)[C@@H]1C(N)=O,0.4193,KDM1A_137,374
CCCCCC[C@@H](CCCC)[C@@H]1[C@@H](C)[C@H](CC)[C@H](OC(C)C)C[C@H]1OCCCCCOCC,0.2219,KDM1A_562,16
CCCO[C@H]1C[C@H](CC)[C@@H](C2C(NC3C[C@@H](Cl)[C@H](O)[C@H]3C)C=CC=CC2C(=O)NC)[C@@H]1CC,0.37,KDM1A_7,482
CC[C@H](CO)CC[C@H](O)C[C@H]1C(C)=C2C=C(C)C=C(C(N)(O)O)[C@H]2C[C@H](C(C)C)[C@@H]1C,0.2957,KDM1A_156,356
CC=C=CC(Cl)C=C=CN1C(NC(N)=O)=CCC=C1NC(=O)Cc1ccc([C@@H](C)OC)cc1C,0.3594,KDM1A_65,434
CCC=CCCCC[C@H]1CC(C(C)(C)OC(=O)CCCCO)N[C@H](CC2C=CCC(OC)=C2)C1,0.2962,KDM1A_225,300
CCCC=CN(C[C@H](CC)C(=O)N=C[C@@H](C)NC(C)=O)C(NCCCCC(=O)O)=C1CCC(C)C1,0.334,KDM1A_134,377
CCCCCC[C@@H](C)[C@H](C[C@@H](C)[C@H](CC)CCCC)C(C)C,0.1098,KDM1A_293,243
CCCC[C@H](C=CCCN)[C@@H](C1CCC=CC=C1C(C)(C)O)[C@H]1C=C[C@@H](C)C=C1,0.1775,KDM1A_462,98
CCCOC1=CC[C@H](C(=O)OC[C@@H](C)OC(C)C)[C@@H](C(CC)CC[C@@H](C)CC)[C@@H]1O,0.2716,KDM1A_391,161
