SMILES,Tanimoto,drug_id,cluster
CCC(=O)[C@@H](N)C[C@H]1C[C@@H]([C@@H](O)[C@@H](OC)N(O)C(=S)[C@@H](O)CO)N2C(=O)OC(=O)[C@@H]2[C@H]1O,0.4533,GRIK1_83,654
C[C@H](C[C@]1(O)C(=O)O[C@@]2(C[C@H]1O)OC(=O)O[C@H]2O)NC(=O)NC[C@@H](CC(=O)O)C(=O)O,0.4658,GRIK1_733,61
NCCCC1C[C@@H](CF)C2=C1[C@H]1CN[C@@H](C(O)(O)Cl)C[C@H]1COS2(O)O,0.395,GRIK1_729,65
CC=C[C@@H]1C(=O)OC[C@H](O)[C@H](C(=O)O)[C@H](C)[C@H]1CC(N)CC(=O)O,0.3775,GRIK1_71,665
C[C@@]1(O)CC(=O)NC(=O)C(=O)N[C@H]([C@H](N)C[PH](O)(O)O)O[C@H](CCC(O)(O)F)[C@@H](O)C1,0.413,GRIK1_547,228
O=C1N[C@H]2C[C@H]3C[C@H](CC[C@]4(O)CCC(=O)N(C4=O)c4cccc(c4)C2C1=O)[C@@H](O)[C@@H]3F,0.463,GRIK1_73,663
CC(C)N[C@H]1[C@@H](O)[C@@H](O)C(=O)NCc2ccccc2O[C@@H]2C[C@@H](N[C@@H]2C(F)(F)F)[C@@H]1CC[PH](O)(O)O,0.4548,GRIK1_107,631
N=C1N[C@@H]2CC1=CCC[C@@H]([C@H](N)C(=O)O)CSC(=O)C=C2O,0.3175,GRIK1_559,218
NCCC1C2=C(C(=O)O)C(=O)N[C@@H]1C[C@@H]([PH](O)(O)O)C(O)=CC[C@@H]1CCN[C@H]1C[C@H](O)C2,0.3777,GRIK1_17,714
CC(C)N1CCN([C@@H]2[C@H]3O[C@]2(O)CCCC(C(O)=C[C@@H](C)O)=NN=CC(=CN(O)O)CNC[C@H](O)[C@](C)(C(=O)O)[C@@H]3O)C1,0.4591,GRIK1_223,522
C[C@@H]1C[C@]2(O)N[C@H]3[C@H](F)CC[C@H]3N2C[C@@H](CCC[C@@H](N)C(=O)O)[C@@H](O)C(O)(O)OC1=O,0.396,GRIK1_477,288
C[C@@](O)(C(=O)NCC(CNC[C@@H](CC[C@@H]1C=CCN=C1)NS(O)(O)O)NO)C(C=C=CO)=CO,0.3195,GRIK1_145,595
C[C@@H](C(=O)O)[C@@H]1C[C@@H]2CC(OC(=O)O)=C(C2)[C@H](C)S(O)(O)NC(=O)[C@H]2O[C@@H](C[C@H]2O)[C@@H](O)C1,0.4274,GRIK1_21,710
O=C1N=C2C[C@@H]3CCO[S@]4(O)O[C@H](C(F)F)[C@H](CNC[C@H](C(=O)CO)SC[C@H]2C=CN1)C[C@@H]34,0.4303,GRIK1_755,42
C[C@H](O)[C@H](OC(=O)CCNC(N)=O)C(=O)[C@@H](CO)[C@H](O)CCC[C@H](S)C(=O)NO,0.3688,GRIK1_249,497
C[C@@H]1C=C(O)C[C@@H](CO)CN[C@@H](C[C@@H](N)C(=O)O)C(=O)O[C@@H](C(=O)O)[C@H]1F,0.3874,GRIK1_515,255
CO[C@H](C)[C@H](O)C[C@@]1(O)[C@@H]([C@@H]2CCC(O)(O)C2)[C@@H]2C[C@H](CO)C[C@@H]2[C@H]1[C@H]1C(F)=C(F)C=C(O)[C@@H]1O,0.3239,GRIK1_150,590
C[C@]1([C@H](O)C(N)CCCN)[C@@H](C(=O)CC[C@@H](N)C(=O)O)C[C@@H]1O,0.3655,GRIK1_161,580
C[C@H]1C(=O)NC(=O)[C@H](O)[C@H](O)CC[C@@H](N(O)C[C@H](O)C(=O)O)C[C@@H](NC(=O)O)CCCN(C)C1=O,0.3076,GRIK1_244,502
CC[C@H]1C[C@@H](C=CS(O)(O)O)CC2C[C@H](N=CO)C[C@@H]2N[C@@]2(O)C[C@@H]3[C@@H]1[C@H](C(=O)O)[C@]3(O)C[C@@H]2O,0.4003,GRIK1_564,214
CC(C)=N[C@H]1CC(O)[C@@H](O)[C@H]2COC[C@]2(O)CCN[C@@H](OF)CCC2=NC(=O)[C@H](O)[C@@H]2C1,0.3964,GRIK1_133,607
N=C[C@@H]1C=CC(=O)Nc2ccncc2CS(O)(O)CC[C@@H](C[C@H](O)[C@H](O)F)C(=O)N1,0.395,GRIK1_614,169
CCCC1[C@H](C[C@@H](N)C(=O)C=O)C[C@](O)([C@@H](O)CNCC(C)(O)O)[C@@H](CSC)[C@@]1(O)C(=O)O,0.4395,GRIK1_208,537
C[C@H]1OC(N)[C@@H]2N(C[C@H]3NC[C@H]([C@H](CO)CC(=O)O)[C@H]3C(=O)N[C@H]([C@@H]3CCCN3)C(=O)CNC(=O)[C@H](O)[C@@H]1O)C[C@H](F)N2O,0.4633,GRIK1_226,519
C=C(CN)[C@@H](N)C[C@@H](OC[C@@H]([C@@H]1CC(F)=C[C@H](OCC)[C@H]1O)[C@H](O)C(O)(F)F)C1=CC(O)C(O)CC1,0.3763,GRIK1_639,145
O=C(NO)[C@H]1N[C@H]2C[C@@H](C(F)F)C[C@@H](O)C(O)=C(O)[C@H](O)C[C@H](O)[C@@H](O)CO[C@@H]1O2,0.3697,GRIK1_655,131
C[C@@H](C(=O)C1=CCC=CC1)[C@@](O)(CCN)CCC(CC[C@H](CC(=O)O)NO)[C@@H](N)CCC(=O)O,0.292,GRIK1_757,40
NCC(O)C1=C=C[C@H](O)[C@H](C(N)=O)C(=O)N[C@@H]2[C@H](CC[C@H]2O)[C@H]2C(=O)C(=O)N[C@H]2CC1,0.3909,GRIK1_274,473
N=C1CCCC[C@@H](O)N2COC(=C(C(=O)F)C(=O)N=C[C@@H](CO)[C@H]3C(=O)NC[C@H]3C(=O)N1)C2,0.4156,GRIK1_3,726
CCCO[S@@]1(O)O[C@H]([C@@](O)(F)CC)[C@@H](O)[C@@]2(CC[C@@H](N)CCC(F)(F)F)C=C(F)C=CC2=C=C[C@@H]1c1ccc(F)cc1,0.4662,GRIK1_680,110
C[C@@H]1C=C=C([C@H](N)C(=O)O)C2=CC(Cl)=CC(NC(=O)C3=C(O)[C@@H](O)C(=C1)O3)[C@H]2O,0.4735,GRIK1_715,79
N[C@@H](C(=O)O)[C@H]1CCC(CO)=C[C@H]2C[C@](O)(ON(O)CC1)C(C(=O)O)=C2F,0.3942,GRIK1_241,505
CCCCC[C@H]1CC(OO[C@H](C(=O)O)C(=O)N2CC(=O)N[C@@H](C)C2)[C@@H](C(=O)O)N1,0.3706,GRIK1_371,387
CC(=O)N[C@H]1C2C=C(O)C=C[C@@H]2[C@H]([C@@H](N)CC(=O)O)[C@@H]1C[C@H](C)O,0.3864,GRIK1_369,389
C=C1N[C@H]2SC[C@@H](C(N)=O)C[C@H](C(=O)[C@@H](O)[C@@H](O)CO[PH](O)(O)O)[C@H](O)CC[C@H]2[C@H]1O,0.355,GRIK1_199,545
C[C@H]1[C@H](O)C[C@@H](O)C(=O)NC[C@@H]([C@H](N)OC(=O)O)C2=C3CC4=C(O)[C@@H](O)CC4=C3[C@@](O)(C2)[C@@H]1O,0.4318,GRIK1_14,717
O=C(O)OCC[C@]12CCC3=C(N[SH](O)(O)(O)[C@@H]4C=C(C=CC4)[C@@H]4C[C@@H]1C[C@H](OC(=O)O)N4)[C@@H](F)C[C@@H]3[C@@H]2C(=O)O,0.4705,GRIK1_201,543
CC(C)[C@@H](CCC[C@H](N)[C@H](CC[C@@H](C)C[C@H](C)O)C(=O)O)C(=O)O[C@H]1C(=O)OC(=O)N1[C@@H](C)P(O)O,0.3825,GRIK1_536,238
C[C@H](CC[C@@H](O)[C@H](c1ccccc1NC(=O)O)S(N)(O)O)CC1=CCC(=O)N(O)N1,0.427,GRIK1_628,156
O=C(O)[C@@H](O)[C@H]1NCOC[C@@H](O)[C@@H](O)[C@]2(O)CC[C@H](OC(F)(F)[C@@H](F)C2)[C@H]([C@@H](O)C(=O)O)S1,0.3971,GRIK1_405,355
CC=C=C1N[C@H]2C[C@H](C(=O)F)[C@@H](O)[C@H](CC)C3C(=O)NC(=O)C(OCO[C@H](CC(=O)O)[C@H]2N)C13,0.4392,GRIK1_696,95
O=C(O)[C@H]1[C@H](O)CCN(CCC(O)(F)F)C=C[C@H](CC(F)F)COC(=O)N2C=C3N[C@@]1(O)NC3OC2=O,0.4589,GRIK1_797,4
CC(C)C[C@@H]1[C@@H](O)[C@H](F)[C@@]2(O)[C@H]3[C@@H]4[C@@H](C[C@@H]4[C@H]2O)[C@@H](N)[C@H](O)[C@@H](O)C[C@@H](CC[PH](O)(O)O)[C@H]13,0.3464,GRIK1_33,698
CO[C@@H]1C[C@@H]2[C@H](CC[C@H](C(=O)O)CC[C@H](O)[C@H](C(=O)O)[C@H](O)C(=O)CC1=O)C[C@H](C(=O)O)[C@H]2O,0.3171,GRIK1_447,317
CC(=O)N(C(=N)[C@H]1C=N[C@@H]([C@@H](CF)[C@@H]2CCC(F)(F)N2)CC1)C(=O)[C@H](CC[C@H](N)C(=O)CC(=O)O)C1=CC=C(F)[C@@H](F)C1,0.4273,GRIK1_551,225
CN(O)CCCCN(O)[C@@H]1C(F)=CC=C2[C@@H](C(=O)O)[C@H](C[C@@H](CC(=O)O)NO)C[C@H]21,0.3681,GRIK1_698,93
CC(O)(O)C[C@@H]1OC(=O)[C@@H](O)C(=O)N2CN=C[C@@H](C2)[C@H](O)[C@@H](O)CN[C@@H](CCN)C[C@H]1O,0.3995,GRIK1_37,694
C[C@H](O)CC[C@H]1C[C@@H](N)NC[C@H](O)[C@@H](N)[C@H](CC(=O)OCl)O[C@H](OC(=N)[C@@H]2OCCC3=NCC=CC=C32)C(O)(O)[C@@H](O)CC[C@H](O)C(C)(C)[C@H]1O,0.4732,GRIK1_613,170
CC[C@@H](C[C@H](CNC(=CC(=O)NCN1C(=O)CNC1=O)C(=O)O)C(N)=O)NC(=O)C(F)(F)F,0.3148,GRIK1_633,151
CC[C@H]1CNO[C@@H]1N[C@@H](CC(N)=O)C[C@H](C(=O)O)[C@H](N)C(=O)CO,0.3851,GRIK1_682,108
CN(O)C[C@H](OO)[C@H]1C(F)=C[C@@H](CC[C@H](N)C(=O)O)C(C(=O)O)=C1O,0.3678,GRIK1_318,437
CC[C@H](CCO[PH](O)(O)CO[C@@H](CC(=O)O)C(=O)O)C(=C=O)N(C)C(=O)O[C@H](CCO)C[C@H]1CC[C@H](C(O)(O)O)N1,0.3868,GRIK1_435,328
NC(=O)CC[C@H](C[C@@H]1COCC[C@H]1NO)O[C@H](CC[C@@H](N)[C@H](O)C(=O)O)P(O)O,0.3904,GRIK1_218,527
N[C@H](CC1=C[C@H](NCC2CCCC2)[C@H]2C=C(F)C=C(C2)C(=O)OC(=O)C1)C(=O)NCO,0.3467,GRIK1_106,632
