SMILES,Tanimoto,drug_id,cluster
CCC1CC[C@H]([C@H](O)CC[C@@H](O)c2ccc(C)cc2)O1,0.2397,HCRTR1_332,291
CCCCCC[C@@H](C)[C@H](CC#CC1CCCC1)[C@@](C)(O)CO,0.1657,HCRTR1_528,152
CCC(O)[C@@H](CC)CCCC(C=CCC=CC[C@@H]1C(C)=C(C)CC1(C)C)=C(C)O,0.2338,HCRTR1_438,218
CC[C@@H]1N[C@@H]2CC[C@@H]3[C@@H](O)C[C@@]2([C@H]1[C@@H](C1C=CC2=CCC=C(O)C2=C1)[C@@H](C)C[C@@](O)(C[C@]1(C)C=CC=CC1CC1=C(F)[C@@H](C(C)O)NC1)[C@H](O)CO)[C@H]3O,0.4914,HCRTR1_509,165
CC[C@@H]1C(C(=O)NC)=CC(=C[C@@H]2C[C@H](C)[C@](C)(O)C[C@H]2[C@@H]2C=C(C)C=C3CC(F)C=C([C@@H](O)CCOC)C=C32)C=C(C)[C@@H]1C,0.4249,HCRTR1_608,91
CC(C)C(C)[C@@H](C=C=C(F)C(=CC(=O)O)C[S@@H](C)O)C(=S)N=C1C=CC(C(=O)[C@H](C)CN)=CC1,0.4043,HCRTR1_307,308
CC[C@@H]1OC[C@H]2[C@@H](O)[C@@H](C[C@@H](C)[C@H](C)OC)[C@H]([C@H](CO)[C@H](O)C(C)C)NC[C@@H]21,0.3653,HCRTR1_266,340
CCCC=C[C@@H](N=C[C@@H](OCC)C1C(Cl)=CC(CCC)C=C1C(=O)OC(C)(C)O)C(=O)O,0.4554,HCRTR1_435,220
C=C[C@H](CCN(C[C@@H](O)CN(C)C(C)CC)C(=O)c1ccccc1)Cc1ccc(O)cc1O,0.4483,HCRTR1_240,355
CCOc1cc(CC)c(OC[C@@H](CC(C)C)C(=O)O)c(C2C[C@H](C)COC(=O)[C@H]2O)c1,0.4973,HCRTR1_500,172
CC[C@H](C)CC[C@@H]1CCCCC=C(C)CCC[C@H](O)CC(=N)N(C(=O)O)c2ccccc2O1,0.4476,HCRTR1_225,365
CCCC[C@@H](CC(C)CC)[C@H]1Cc2c(CN)cc(CC)cc2[C@H](CCCO)[C@@H]1O,0.4273,HCRTR1_499,173
CC(C)C[C@@H](C)NC(=NCN)[C@H](O)[C@@H](C)CN(C=CCC[C@H](C)[C@@H](CN)Cc1ccc(Cl)c(F)c1)C1=CC=CC(F)=CC1,0.4578,HCRTR1_26,510
CC(=C[C@H](CC(=O)O)[C@@H](O)[C@@H](C[C@H](C)NCC[C@H](C)CO)C1OC[C@@H](C)[C@@H]1C)CO,0.3212,HCRTR1_512,163
CCCCC(=C(O)CC)[C@H](CCCC)[C@@H]1CC[C@H](O)CC[C@](C)([C@@H](O)CCCC2=CCC=CC=C2O)[C@H]1O,0.2778,HCRTR1_342,284
CCC[C@H](O)C=CC(C)(C)CCC[C@@H]1C[S@](O)(O[C@H](CO)C(=O)O)C(=C=CC(=O)N(C)CCC)C[C@]1(C)[C@@H](C)CC,0.4247,HCRTR1_583,112
CC(=C=C[C@H]1C=C(C)N[C@H](C(=O)O)[C@H]2CC[C@H](S2)[C@H](C(C)(C)C)C=C=C(C)C1)CC(C)C,0.3946,HCRTR1_322,298
CCCCC[C@H]1CC[C@@H](CC)CC[C@H](CCC)C[C@@](C)(O)C[C@H](C)[C@H](C)[C@@H]1CCC,0.1139,HCRTR1_133,437
CCCO[C@@H](CC[C@@H](OC1=C([C@@H](O)[C@@H](O)[C@H](C)O)[C@H](O)C(=C[C@@H](CC)CO)O1)[C@@H](O)CO)OC,0.411,HCRTR1_357,271
CCC[C@H](C)C[C@](C)(O)CC[C@@H](C[C@H](O)CCC(C)C)[C@@H](O)CCCC(C)C,0.1231,HCRTR1_288,322
CCCC[C@H]1C=C([C@H](C)CC[C@@H](C)CCC(=O)OC(C)C)[C@@H](C)C[C@@]1(C)CC,0.2003,HCRTR1_461,204
CC(C)[C@@H]1C=C(C2CCCC2)[C@H](CC[C@H]([C@H](O)[C@H](C)[C@H](C)O)[C@H](C)[PH](C)(O)O)C([C@@H](C)[C@H]2CCN2CN)=C1,0.3997,HCRTR1_598,98
CCCC(C=C=CC[C@H](O)[C@H](C)CO)=C[C@@H](C)C[C@H]1COC[C@@H]1C(=O)O,0.2227,HCRTR1_484,185
C=COC1C=COC=C1[C@H]([C@@H](CC=NC(C)=O)C[C@H](CCCCCCC)[C@H]1C(F)=CC=C[C@@H]1Cl)N(C)O,0.4692,HCRTR1_379,255
CC(CC(O)[C@@H]1CCCNC(=O)COC2=CC(Cl)=CCC2=C[C@@H](C(=O)O)CCCC[C@H]1C(C)(C)[C@H](C)[C@](C)(O)CO)C(=O)O,0.392,HCRTR1_57,491
CCC[C@H]1C[C@H](CCC(O)CC)C[C@H](C[C@@H](C)C=C(C(C)C)[C@H](O)C=C=C(C(C)=O)C(=O)OC)C[C@@H]1O,0.2705,HCRTR1_178,398
CCCC[C@H]1N=C(C)[C@@H](CC[C@@H](C)CC(C)C)C=C1C(=NC(C)(C)O)N(CC)CO,0.4529,HCRTR1_201,381
CC(=O)OC1=CC2=C[C@H](C=C1)[C@H]([PH](O)(O)O)C[C@@H](CC[C@@H]1C=CC(Cl)C=C1C)[C@H](N)C(=O)O[C@H](CO)C[C@@H](O)[C@@]1(O)C[C@@H]2[C@H]1C,0.4808,HCRTR1_246,350
CC[C@@H](C)C[C@@H](CCCC(C)C)C[C@H]([C@H](C)[C@H](O)CCCCOC(=O)C(N)=O)S(O)(O)C(=O)C(C)C,0.2918,HCRTR1_365,263
CCC[C@@]1(C)CCCC[C@@H](CC[C@H](C=CCO)CC(C)(C)CC(O)(O)CC)C1,0.1356,HCRTR1_257,343
CCCC[C@@H](CCCO)N[C@H](C[C@@H]1C[C@@H](C)C[C@H](CC)C1)[C@@H](C)O,0.2487,HCRTR1_181,396
CO[C@H]1C[C@@H]2O[C@@H]([C@H]([C@@H](C)CC3C[C@@H](C)[C@H](C)C3)C(C)(C)O)[C@@H](O)C[C@H](C)C2[C@@H]1CC(C)C,0.2194,HCRTR1_89,466
CC[C@H]1C=C=CCCCC[C@@H](C)CCC[C@@H](C)CCCCC1,0.0643,HCRTR1_638,65
CCO[C@@H](C=CC(=O)O)N=C[C@H](C(=O)O)[C@H](C)[C@H]1C[C@H]([C@H](O)C=C[C@@H](C)O)N[C@@H]1C,0.3899,HCRTR1_684,37
CCC[C@@H](C(=C=C(C)C)S[C@H](C)CC)[C@@H](CC)CCCCC(C)C,0.1721,HCRTR1_576,118
CCOC1=C=C[C@@H](CC)[C@H](N)[C@H](O)C[C@H](C)CCCCCCCCCC1,0.2208,HCRTR1_245,351
CC=C1CCC([C@H]2CC[C@H](C)C[C@@H](C)C(=O)N([C@@H](CC)C[C@@H](CP(O)O)N(C)C)N2)C1,0.3607,HCRTR1_293,318
OC1=CCS(O)(O)CCCC=CCC#CCC=C(S(O)(O)NC2CCCC2)OCC1,0.313,HCRTR1_186,391
CC(C)(CCO)N=C[C@@H](C1=C(c2ccc(Cl)cc2)C[C@@H](F)C1)c1cccc(O)c1,0.4433,HCRTR1_153,419
CC=C1CCC(C[C@H](O)[C@@H](C[C@@H](OCCCCC)[C@H](C)[C@H](C)CCC)[C@H](O)CO)C1,0.2276,HCRTR1_677,40
C[C@@H](CC[C@H](NC[C@@H](C[C@H]1[C@@H](CO)[C@@H](C)N(C)[C@]1(C)O)C1=C=C(C(=O)Nc2ccccc2)C=CC(Cl)=C1)[C@H](C)O)CC(N)=O,0.4975,HCRTR1_281,327
CCCC1=CC=C(C(C)C)CC(=O)C[C@H](N[C@@H](CCCCCC(C)C)C[C@H](O)CC)[C@H](O)C(O)(O)CC1,0.3072,HCRTR1_139,431
Cc1ccc(C=CCC(F)=CC#CC=C(C=CC(C)(C)C=C2CN3CCCN=C3OC2=O)C(=O)O)cc1,0.4216,HCRTR1_336,288
COC1=CC(C[C@@H](COC(=O)O)C(O)(O)OC(=N)N[C@H](C)[C@@H](C)[C@@H](C)O)C=C(OC)C1,0.3077,HCRTR1_506,167
CC1=CC(=O)N=C([C@H](O)CCC2CCCC2)CNC(C[C@H](C)O)=C1[C@H](N)C(=O)O,0.4693,HCRTR1_298,316
CC[C@]1(O)C#C[C@@](O)(C(=O)O)CCCCC(=O)N[C@](C)(OC)[C@H]2C[C@H](C2)[C@@H](O)[C@@H](O)[C@@H]1O,0.3707,HCRTR1_285,324
COC(C)(C)C[C@@H](O)[C@H](O)C[C@@H](C[C@@H](C=C(C)N)CC[C@H](C)CC1CC(O)C1)P(O)O,0.2196,HCRTR1_327,295
CC=C(CC(O)=C(CCCCCCC(C)C)[C@@H](C)O)[C@H](O)C(=O)O,0.2104,HCRTR1_719,11
CC(C)[C@H](C)CC#CC[C@@H](O)C=C=CC(C)(C)O,0.0979,HCRTR1_145,426
CCOc1cc(OC(=O)CC[C@H](CCCCC(=O)NNC)[C@H]2CCNC2=O)ccc1[C@@H](O)CN,0.4272,HCRTR1_276,331
CC[C@H](O)[C@@H](O)CC[C@@H](O)[C@H](C[C@H](CCCN)CC(C)C)[C@@H]1[C@H](C)CC[C@H]1O,0.1658,HCRTR1_16,517
CC[C@@H](CCC(C)(C)O)C(O)[C@H](C)CC[C@H](C)C(C)(C)CO,0.1344,HCRTR1_722,8
CC=CCC(=C=C(C=C(C)C)CC)C=C(CCCCCN)[C@H](C)O,0.1707,HCRTR1_50,495
C=C(O)[C@@H](C(=O)O)[C@H](OC[C@@H]1CCC[C@@H]([C@@H](O)CO)C1)[C@H]1CC[C@H]([C@@H](CC)[C@H](C)CCC)C(=CC[C@@H]2CC[C@H](C)C[C@H]2O)C1,0.3035,HCRTR1_628,73
CCC[C@@H]1S[C@@H](O)[C@H]2C=C(C[C@@H](O)C2)[C@@](O)(CC)[C@@H](O)CCC=C1CO,0.3694,HCRTR1_521,157
CCC1=NN(COC)[C@H](C2=CCC(C)=C(C)C2)CSCNC(=O)CC(=O)NCC=C(O)C=C=C1,0.4391,HCRTR1_254,344
CCCC[C@H](CC(=CC[C@@H](C)CC)[C@@H](O)CC)N1C[C@@H](Cl)C[C@@H]1C,0.2948,HCRTR1_560,130
CCC(=O)OCCCC[C@@H]([C@H]([C@@H](O)C(=O)N(C)CC)[C@H](O)C(C)(C)O)[C@@H](O)C[C@@H](OC[C@H](CC[C@@H](C)CCO)OC)[C@H](C)O,0.3533,HCRTR1_359,269
COC1C=C(C)C=C[C@@H]1C[C@@](O)(C[C@](C)(O)NC(=O)[C@H](C)C(C)C)[C@H](C)CC(C)C,0.3767,HCRTR1_165,409
CC[C@H]([C@@H](C[C@H]1CC2C=C(OC)CC=C2C[C@H](C)[C@H]1CCCCC(C)(C)O)NCCO)S(O)(O)CC,0.3703,HCRTR1_593,103
CCN=C(NC[C@H](C(=O)N=C(Cl)Oc1ccccc1)c1ccc(C)cc1)C(=N)NC,0.351,HCRTR1_536,146
C=NC(C)=NC=C(CCc1ccccc1)CNC(=O)c1cc(Cl)cc(COC(C)=O)c1,0.3794,HCRTR1_537,145
CO[C@H]1C[C@@H](C)C(=C=C[C@@H](O)CC(C)C)[C@@H](CC(C)C)[C@H]1O,0.237,HCRTR1_396,243
CC[C@@H](C)C[C@H](C)[C@H](O)C[C@@H](C(=O)O)[C@H](OC(CCCC[C@H](C)O)=C(C)C)[C@H](O)CO,0.2773,HCRTR1_382,252
CC[C@@H]([C@@H]([C@H]1C[C@H]([C@@H](C)O)C[C@H](C)[C@@H](C)C1)[C@]1(C)CC[C@H](C)C1)[C@H](C)O,0.1432,HCRTR1_562,128
CCC(CC)OC[C@](O)(CCOC(=O)OC(C)=C=C[C@H]1CC[C@@H](C)[C@H](C)[C@@H]1CCOC)[C@H](C)[C@@H](C)O,0.2624,HCRTR1_312,305
CCC[C@@H]1[C@@H]2CCC[C@@H]2[C@@H]2[C@@H]1[C@@H](O)[C@@H](C[C@H](O)CCO)[C@H](CO)[C@](C)(O)[C@H]2[C@H](C)CC(=O)[C@@H]1CC[C@@](C)(CCOCO)C(C(=O)O)=C1C,0.3331,HCRTR1_249,348
CO[C@H](C[C@@H]1C[C@@H]2[C@H](CC[C@@H](C(C)=O)[C@H]2[C@H]2C[C@@H](C)CO2)CO1)C(=O)C=C=C1CCC(N)C1,0.2783,HCRTR1_118,449
CC(=NC(=O)Cc1ccccc1)OC1=NC([C@H](CN)CCCC(=O)O)=C[C@H](C(C)C)C=C1,0.368,HCRTR1_237,357
CCC[C@@H](NC(=O)[C@@H]1C(C2=CC=C(F)CC=C2)C[C@H](CCO)O[C@H]1[C@H](C)O)[C@H](C)NCC,0.4447,HCRTR1_2,529
CC[C@H]1CC[C@](O)(CC)CC[C@@H](C)C[C@H]2[C@H]3CCCC[C@H]3C[C@@H]3O[C@@H](C1)[C@H](C(C)O)C[C@@H]23,0.2265,HCRTR1_356,272
CCC1=C=C(O)CC[C@@H]2C[C@@H](C)C[C@H](C2)[C@H](O)CC(CC(=O)O)CCC1,0.1771,HCRTR1_641,62
CCC[C@@H]1C(=O)N(C)C(=O)NC[C@H]2O[C@@H](C)CC[C@@H]2[C@H]2C=CC=C(O)[C@@H]2CCC=C=C(C)[C@@H]1O,0.424,HCRTR1_648,56
CCC[C@@](N[C@H]1CCCC[C@H]1C=CCC(C)C)(C(C)C)[C@H](CCCc1ccccc1)Cc1ccccc1C,0.362,HCRTR1_439,217
CCCC(C=C=C[C@H](C[C@H]1CCC[C@@H]([C@@H](O)CC)CC1)[C@H](CO)[C@@H](O)C(C)C)CCCO,0.1709,HCRTR1_514,161
C=C(CCC=C=C(Nc1cccc(F)c1)N(C)C(C)C)CC(=CC[C@H](N)OCC)C(C)(C)O,0.3322,HCRTR1_627,74
CCC[C@@H](O)[C@@H]1CC[C@H](C[C@H](C)C(C)C)CCCC[C@H]1C=CN,0.1507,HCRTR1_517,159
CO[C@@H]1CCC[C@@H]2C[C@H](C)C[C@H]2[C@@H](C)C(=O)N(C(=O)CCC(=O)O)C[C@H](C)[C@H](C)OCCC[C@@H](CCC(=O)O)[C@H]1O,0.333,HCRTR1_459,206
CCC1=C(O)[C@H](C)[C@H]2O[C@@H]3[C@@H](CC)CC(=O)[C@@H]3C(=CN)[C@H](C)C2[C@H]1C[C@H](C)[C@@H](C)O,0.3763,HCRTR1_141,429
Cc1cc(Cc2cc(C)nc([SH](C)C)c2)cc([C@@](C)(O)CNO)c1,0.3259,HCRTR1_565,126
CC(=N)[C@H]1C[C@@H](C)[C@@H](CO[C@@H](C)CO)C1=C=C1C=C([C@H](C)C[C@@H](C)CO)C=N[C@@H]1C,0.3542,HCRTR1_227,363
Cc1cc([C@](O)(NCC(C)(O)O)C2C=CC=C(Cl)C=C2)ccc1C(=O)CN,0.4261,HCRTR1_633,70
CCOC(=O)COC(=C=C(C)O)[C@H](CC[C@@H](C)CCC[C@@H](O)CCO[C@@H](C)CC)N1CCCC1=O,0.3842,HCRTR1_173,401
