SMILES,Tanimoto,drug_id,cluster
O=C(O)CN=C(O)c1nccn1Cc1cccc(Cl)c1,0.3086,ESR1_545,179
N=C1N=C(O)C2N=C(CO)CN=C2N1,0.326,ESR1_651,111
N#Cc1ccc(N2CCC(CCC(=O)O)CC2)nc1,0.3694,ESR1_451,185
COc1cc(CC(=O)O)ccc1O,0.3868,ESR1_144,14
N=C1N=C(O)C2N=CC(C(=O)O)=C2N1,0.4285,ESR1_323,57
Cc1ncc(COP(=O)(O)O)c(CN)c1,0.2525,ESR1_116,217
O=C(O)CN=C(O)c1nccn1C1CC1,0.2653,ESR1_89,44
N=C1N=C(O)C2=C(CO)C=CC2=N1,0.3057,ESR1_10,82
CC(C)Cc1ccc2c(c1)C(=O)NC2,0.3721,ESR1_511,181
O=C(O)CN=C(O)c1ncccc1C(F)(F)F,0.3089,ESR1_127,46
CC(C)Cc1ccc2c(c1)C(=O)NCC2,0.406,ESR1_14,17
N=C(O)c1ccc(=NC[C@@H]2CCCO2)[nH]c1,0.2518,ESR1_206,122
CCOC(=O)c1ccc(N)cc1,0.4939,ESR1_159,35
N=C(N)c1cccc(Cl)c1,0.2295,ESR1_893,132
N=C(O)c1ccc(=N)[nH]c1,0.189,ESR1_43,1
CC(C)C[C@H](Cc1ccc(O)cc1)C(=O)O,0.4329,ESR1_163,212
CC(C)Cc1ccc([C@H](C)C(=O)O)o1,0.2425,ESR1_792,147
N=C1N=C(O)C2N=CC(C(=O)O)=C2C1,0.3659,ESR1_944,127
N=C(O)c1cccc(=NCc2ccccc2)[nH]1,0.2534,ESR1_725,158
N=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(O)n1,0.3609,ESR1_25,54
O=C(O)CN=C(O)CCc1ccc(O)cc1,0.3958,ESR1_175,112
CC(C)Oc1cc2c(O)cc(O)cc2cc1C(=N)O,0.3606,ESR1_565,174
CCOC(=O)c1cccnc1N,0.2876,ESR1_57,222
Cc1cccc(C)c1OC[C@@H](C)NCc1cccc(C(=N)O)c1,0.3622,ESR1_544,180
O=C(O)CCC(O)=NN=C(O)c1ccccc1,0.2045,ESR1_5,93
Cc1ncc(CO)c(CN)c1C,0.2471,ESR1_193,81
CC1=C(CCCOc2ccccc2F)C(C)N=N1,0.2704,ESR1_1,5
CN(C)c1ccccc1C(O)=Nc1ccccc1,0.3513,ESR1_631,166
O=C(O)C(=O)Cc1cccc(Cl)c1,0.3155,ESR1_276,103
CC(C)Cc1ccc2c(c1)C(C)(C)CCN2,0.4537,ESR1_416,107
