SMILES,Tanimoto,drug_id,cluster
COc1ccc(OC)c(/C=C\C2=CN=C3NC(=N)NC(=N)C3C2)c1,0.3946,P2RX3_856,77
O=S(=O)(c1ccccc1)c1ccc(CN=C(O)C2=CC3C=NN=C3N=C2)cc1,0.3495,P2RX3_42,18
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.2377,P2RX3_137,17
CCc1nc(=N)[nH]c(N)c1-c1ccc(Cl)cc1,0.351,P2RX3_439,144
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,0.4224,P2RX3_28,12
CC(C)n1nc(C#Cc2cccnc2)c2c(N)ncnc21,0.4475,P2RX3_576,137
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C1CCNCC1,0.3711,P2RX3_355,60
COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2)cc1,0.3693,P2RX3_192,158
CCOc1cc(O[C@@H]2CCOC2)c(F)c([C@@H](Nc2ccc(C(=N)N)cc2)C(=O)O)c1,0.4595,P2RX3_180,28
CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,0.3882,P2RX3_573,52
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)N=C(O)c2cccc(O)c2)cc1,0.4768,P2RX3_288,85
C[C@H](N=C(O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(O)=NCc1ccc(-c2ccccc2)cc1,0.321,P2RX3_711,124
COc1ccc2c(c1)cc(C(O)=NS(=O)(=O)N1CCOCC1)n2CC(=O)O,0.4946,P2RX3_12,39
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc(-c3ccc(F)cc3)n[nH]2)C1=O,0.4829,P2RX3_395,89
COc1ccc(OC)c(/C=C\C2=CN=C3NC(=N)NC(=N)C23)c1,0.4226,P2RX3_199,155
COC(=O)Cc1ccc2c(c1)N=C(O)c1ccc(-c3cncn3C)cc1N2,0.4798,P2RX3_903,103
Cc1cc(S(=O)(=O)N2CCC[C@H]2C(=O)O)c(N)cc1Cl,0.4075,P2RX3_238,23
COC(=O)c1cnc(Nc2cnc(C(=O)O)cn2)cc1NC[C@H]1CNCCO1,0.4576,P2RX3_276,151
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(O)=NO)C2CC2)cc1,0.4941,P2RX3_453,143
COc1ccc2ccc(C(=N)N)cc2c1OCC(=N)O,0.3002,P2RX3_416,27
COc1cc2c(cc1OS(N)(O)O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(O)O)CC[C@@H]12,0.4249,P2RX3_190,159
COc1ccc(C(=O)Nc2ncc(-c3ccc(C(=O)O)cc3)s2)cc1,0.3915,P2RX3_791,113
COC(=O)Cc1ccc2c(c1)N=C(O)c1ccc(N=c3cc[nH]cc3)cc1N2,0.4077,P2RX3_470,76
O=S(=O)(c1ccccc1)c1ccc(CN=C(O)C2=CC3C=NC=CC3=N2)cc1,0.3779,P2RX3_51,19
CCOCn1c(SC2CCCCC2)c(C(C)C)c(O)nc1=O,0.4561,P2RX3_76,13
COc1ccc2c(c1)cc(C(O)=NS(=O)(=O)c1ccc3ccccc3c1)n2CCC(=O)O,0.4997,P2RX3_438,70
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)N=C(O)O)cc1,0.4635,P2RX3_17,26
O=S1(=O)N=C(O)C[C@H]1c1ccc(C[C@H](N=C(O)C(F)(F)F)c2nn[nH]n2)cc1,0.4,P2RX3_198,156
CC(C)[C@H](N=C(O)OCc1ccccc1)P(=O)(O)O[C@H](C(=O)O)c1cccc(CN)c1,0.4211,P2RX3_671,128
O=S(=O)(CCc1ccccc1)N1CCC[C@@H]1C(O)=NO,0.3215,P2RX3_352,147
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)NO)cc1,0.3782,P2RX3_16,7
Cc1c(Sc2ccc(F)cc2F)sc2c1C(N)NC(=N)N2,0.484,P2RX3_25,22
CC(C)c1c(O)nc(=O)n(COCc2ccccc2)c1Cc1ccccc1,0.4784,P2RX3_622,131
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1,0.4389,P2RX3_819,109
C[C@H](N=C(O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(c1ccccc1)c1ccccc1,0.3253,P2RX3_214,154
N=C(O)n1cc(N=C(O)N2CCC[C@H]2C(O)=Nc2cccc(OC(F)(F)F)c2)cn1,0.4305,P2RX3_774,117
N=C(O)n1cc(N=C(O)N2CCC[C@H]2C(O)=Nc2cccc(OC(F)(F)F)c2)cc1,0.4282,P2RX3_775,116
COc1ccc(S(=O)(=O)N(CC(O)=NO)Cc2ccncc2)cc1,0.396,P2RX3_73,43
COc1ccc(OCCCCC(=O)O)cc1Cc1cnc2[nH]c(=N)[nH]c(=N)c2c1C,0.4594,P2RX3_52,49
COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0.3524,P2RX3_55,41
CC(O)=Nc1nnc(S(N)(=O)=O)s1,0.2241,P2RX3_119,54
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3o2)C1=O,0.4663,P2RX3_270,42
CC(C)[C@H](NS(=O)(=O)c1ccccc1)P(=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,0.4703,P2RX3_668,129
CN=C(O)[C@@H]1Cc2ccc(NS(O)(O)O)cc2CN1C(=O)OC(C)(C)C,0.4676,P2RX3_4,48
CCOCn1c(Cc2cc(C)cc(C)c2)c(C(C)C)c(O)nc1=O,0.4807,P2RX3_714,78
CC(C)c1cccc(-c2cc(/C=C/C(=O)O)ccc2O)c1,0.2941,P2RX3_557,139
C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(N)cc2)cc1)C(O)=NO,0.3363,P2RX3_223,87
N=C(N)c1ccc(CN=C(O)CN=C(O)[C@@H](CO)NS(=O)(=O)Cc2ccccc2)cn1,0.3656,P2RX3_96,63
CCOc1cc(OC(C)C)c(F)c([C@@H](Nc2ccc(C(=N)N)cc2)C2=NC=NC2)c1,0.479,P2RX3_316,88
O=S(=O)(c1ccccc1)c1ccc(CN=C(O)C2=CC3C=NC(=O)C=C3N2)cc1,0.4286,P2RX3_57,86
C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,0.3808,P2RX3_67,33
COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(C)C)P(=O)(O)O)cc2)cc1,0.3581,P2RX3_447,90
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C1CCN(C2CCOCC2)CC1,0.4051,P2RX3_601,82
COC(=O)c1c(O)cccc1OCCCCN=C(O)[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)N=C(C)O,0.3951,P2RX3_289,94
COC1=NCNC(=NCCc2ccc(S(N)(=O)=O)cc2)C1[N+](=O)[O-],0.3838,P2RX3_185,34
COc1ccc(OC)c(/C=C\C2=CN=C3NC(=N)NC(=N)C3C2C)c1,0.4248,P2RX3_194,53
COc1cc2c(cc1Cn1ccnc1)C=C1C(c3ccc(C(=O)O)cc3)=NN=C12,0.4962,P2RX3_312,93
CCOc1cc([C@@H](Nc2ccc3c(N)nccc3c2)C(=O)O)ccc1OC(C)C,0.4196,P2RX3_591,134
N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCC4)c3)ccc2c1,0.4685,P2RX3_85,83
