SMILES,Tanimoto,drug_id,cluster
NS(=O)(=O)c1ccc(CCN=C(O)Cc2ccc(O)c(Cl)c2)cc1,0.4078,KDM1A_246,67
COc1ccc(OCCCCC(=O)O)cc1Cc1c[nH]c(=N)[nH]c1=N,0.3134,KDM1A_112,4
CC(C)c1c(O)nc(=O)n(COCc2ccccc2)c1Cc1ccccc1,0.4589,KDM1A_379,48
C[C@H](N=C(O)CCc1nc(O)c2ccccc2n1)c1cccc(C(F)(F)F)c1,0.43,KDM1A_55,90
CCc1[nH]c(=N)[nH]c(=N)c1C#C[C@H](C)c1cc(OC)cc(-c2ccncc2)c1,0.4392,KDM1A_59,11
O=C1[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc([C@H]2CCCN2)cc1F,0.4848,KDM1A_497,144
COc1ccc(OCCCCC(=O)O)cc1Cc1cnc2[nH]c(=N)[nH]c(=N)n12,0.3851,KDM1A_396,148
CC(C)[C@H](NS(=O)(=O)c1ccccc1)P(=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,0.4501,KDM1A_320,157
COC(=O)c1cnc(Nc2cnc(C(=O)O)cn2)cc1NC[C@H]1CNCCO1,0.4441,KDM1A_386,151
N#Cc1cc(Cl)cc(Oc2cc(OCC3=NN=C4C=CC=CC43)ccc2Cl)c1,0.3902,KDM1A_184,70
CC(O)=Nc1nnc(-c2ccc([N+](=O)[O-])cc2)s1,0.3208,KDM1A_193,161
