SMILES,Tanimoto,drug_id,cluster
O=C1C[C@@H](N2CCOCC2)Oc2c(-c3ccc4c(c3)OCCO4)csc21,0.4189,NR4A1_69,33
O=C(O)c1ccc(/C=N/NC(S)=N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.3094,NR4A1_512,59
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,0.267,NR4A1_37,24
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O,0.4167,NR4A1_11,8
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3ccccc3[nH]2)C1=O,0.3606,NR4A1_192,42
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)nc1O,0.4015,NR4A1_570,143
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C1(CC(O)=NO)CCC1,0.3604,NR4A1_938,105
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,0.2953,NR4A1_306,87
O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCOCC1,0.3152,NR4A1_575,81
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@H]1C[C@@H]1c1cccnc1,0.3114,NR4A1_715,121
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3ccc(F)cc3)[C@@H](N)C1)C2,0.4169,NR4A1_993,102
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C1(CCO)CCNCC1,0.3474,NR4A1_934,65
O=C(O)[C@H](CCCN1C(=O)[C@@]2(N=C1O)O[C@H](CO)[C@@H](O)[C@H]2O)N(O)CO,0.4551,NR4A1_32,62
C[C@](O)(COc1ccc(F)cc1)C(O)=Nc1ccc(C#N)cc1,0.2615,NR4A1_851,114
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O,0.4099,NR4A1_5,0
COC(=O)[C@@H](C#N)[C@H]1SCC(=O)N1c1ccc(OC)c(OC)c1,0.3812,NR4A1_416,149
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C1)C2=O,0.4726,NR4A1_419,94
O=S(=O)(c1ccccc1)c1ccc(CN=C(O)C2=CC3C=NN=C3N=C2)cc1,0.2936,NR4A1_14,1
C[C@H](N=C(O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(O)=NCc1ccc(-c2ccccc2)cc1,0.2853,NR4A1_334,156
O=C(O)[C@H](CO)N=C(O)c1cccc(O)c1O,0.2552,NR4A1_77,10
CC[C@@H](CO)N1C(=O)[C@H](CC(=O)O)O[C@@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.419,NR4A1_960,104
COc1ccc2c(c1)cc(C(O)=NS(=O)(=O)c1ccc(C)cc1)n2CC(=O)O,0.4474,NR4A1_533,144
C[C@]1(c2ccccc2)CC(=O)N(CCOc2ccc(F)cc2)C1,0.3213,NR4A1_898,109
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C1CC1,0.2973,NR4A1_917,106
COc1ccc(/C=N/NC(S)=N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.3059,NR4A1_891,110
CC(C)(C)OC(O)=N[C@H](C(O)=NO)c1ccc(-n2cccn2)cc1,0.2896,NR4A1_33,175
O=C(N[C@@H]1C[C@@H](CO)N(CC(O)=Nc2ccc(-n3ccccc3=O)cc2F)C1)c1ccc(Cl)s1,0.4094,NR4A1_382,153
O=C([C@H](O)[C@@H](O)C(O)=NCCc1cccs1)N1CCN(c2ccccc2)CC1,0.3185,NR4A1_635,135
COC(=O)c1c(O)cccc1OCCCCN=C(O)[C@H](Cc1ccc(O)c(O)c1)N=C(C)O,0.3457,NR4A1_27,50
C[C@H](N=C(O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(c1ccccc1)c1ccccc1,0.2758,NR4A1_769,119
O=C(O)c1ccc(/C=N/NC2=c3ccccc3=C3C=CC=CC32)cc1,0.4017,NR4A1_207,70
O=S(=O)(c1ccccc1)c1ccc(CN=C(O)C2=CC3C=NN=C3C=C2)cc1,0.286,NR4A1_213,69
CC(C)N(Cc1ccccc1OCCCCCC(=O)O)C(=O)c1ccc(-c2ccoc2)cc1,0.3168,NR4A1_507,55
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C1(CO)CCOCC1,0.3415,NR4A1_294,84
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C1)C2,0.4442,NR4A1_0,3
CC(C)[C@H](N=C(O)OCc1ccccc1)P(=O)(O)O[C@H](C(=O)O)c1cccc(NC(=N)N)c1,0.3637,NR4A1_331,157
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)C(F)(F)F,0.2947,NR4A1_670,64
COc1ccc(C(=O)Nc2ncc(-c3ccc(C(=O)O)cc3)s2)cc1,0.3712,NR4A1_648,132
N[C@@H](CCC(O)=N[C@@H](CS[C@@H]1c2ccccc2-c2ccccc2[C@H]1O)C(=O)O)C(=O)O,0.3824,NR4A1_9,37
O=S(=O)(c1cccc2cnccc12)N1CCC[C@@H]1C(O)=NO,0.3302,NR4A1_216,91
O=S1(=O)N=C(O)C=C1c1ccc(O)cc1,0.2618,NR4A1_279,161
C[C@@H]1C(O)=Nc2ccc(F)cc2N1C(=O)OC(C)(C)C,0.362,NR4A1_774,117
C[C@@H](O)[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(O)=NO,0.2709,NR4A1_528,145
COc1cc2c(cc1OC)=C1N=NC(c3ccc(-c4ccc(O)cc4)cc3)=C1C=2,0.4315,NR4A1_508,147
C[C@]1(c2ccccc2)CC(=O)N(CCOc2ccc(F)c(C#N)c2)C1=O,0.3816,NR4A1_238,163
O=S1(=O)N=C(O)C[C@H]1c1ccc(C[C@H](N=C(O)C(F)(F)F)c2ccccc2)cc1,0.3276,NR4A1_814,116
COc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,0.3298,NR4A1_39,172
C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,0.423,NR4A1_70,17
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.2823,NR4A1_219,52
O=S(=O)(c1ccc(F)cc1)N(CCO)CC(O)=NO,0.2158,NR4A1_439,92
COC(=O)[C@@H]1C[C@H](C(=O)O)N[C@H]1[C@H](CC(C)C)N=C(C)O,0.3207,NR4A1_13,177
CC(C)[C@H](N=C(O)OCc1ccccc1)P(=O)(O)O[C@H](C(=O)O)c1cccc(CN)c1,0.3537,NR4A1_323,66
C[C@@H](O)[C@H](N)C(O)=NS(=O)(=O)c1cccc2ccccc12,0.2329,NR4A1_557,61
O=S(=O)(c1ccc(-c2ccccc2)cc1)N(CCO)CC(O)=NO,0.2283,NR4A1_397,152
O=C1[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc2c(c1F)CCNC2,0.4423,NR4A1_12,9
COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(S)=N2,0.4016,NR4A1_17,35
O=S(=O)(c1ccc(CN=C(O)n2cc3ccncc3c2)cc1)N1CCCNCC1,0.3422,NR4A1_674,126
O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2,0.2674,NR4A1_679,124
C[C@]1(c2ccccc2)CC(=O)N(CCOc2ccc(F)c(C#N)c2)C1,0.351,NR4A1_226,72
O=C1[C@@H](O)[C@H](O)C[C@](O)(C(=O)O)[C@H]1Cc1ccc2c(c1)OCO2,0.4069,NR4A1_716,120
O=C([C@H](O)[C@@H](O)C(O)=NCCc1cccs1)N1CCNCC1,0.2576,NR4A1_638,133
COC(=O)c1cnc(Nc2cnc(C#N)cn2)cc1NC[C@H]1CNCCO1,0.3936,NR4A1_58,18
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cccc(CF)c3)CN1CC2,0.4101,NR4A1_46,11
O=S(=O)(c1ccccc1)c1ccc(CN=C(O)C2=CC3C=NC=CC3=N2)cc1,0.3188,NR4A1_53,2
C[C@@H](O)[C@H](N)C(O)=NS(=O)(=O)c1ccccc1,0.196,NR4A1_157,27
O=S(=O)(c1ccc(F)cc1)N1CCOCC1,0.1849,NR4A1_278,162
C[C@](O)(COc1ccc(F)cc1)C(O)=Nc1ccc([N+](=O)[O-])cc1,0.2446,NR4A1_565,90
O=C(O)c1ccc(O[C@H]2CC[C@H](N=C(O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)CC2)cc1,0.2777,NR4A1_1,6
N=C(O)Nc1sc(-c2ccc(Cl)cc2)cc1C(O)=N[C@H]1CCCNC1,0.3837,NR4A1_392,77
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3ccc(Cl)cc3[nH]2)C1=O,0.3731,NR4A1_48,21
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.3596,NR4A1_231,164
O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCS[C@@H](c2ccccc2)C1,0.3379,NR4A1_113,28
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.4022,NR4A1_386,43
O=C1N=C(O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,0.3317,NR4A1_54,89
