ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
7,0,0,GRIK1_35,8.719,O=C1C[C@H](C(F)F)C(=O)N[C@H](CC(O)(O)F)CO[C@@H](CCO)C(=O)N(O)CCC2=C[C@@H](C=CO2)N1,True
7,0,1,GRIK1_35,11.371,O=C1C[C@H](C(F)F)C(=O)N[C@H](CC(O)(O)F)CO[C@@H](CCO)C(=O)N(O)CCC2=C[C@@H](C=CO2)N1,False
7,0,2,GRIK1_35,11.655,O=C1C[C@H](C(F)F)C(=O)N[C@H](CC(O)(O)F)CO[C@@H](CCO)C(=O)N(O)CCC2=C[C@@H](C=CO2)N1,False
8,0,0,GRIK1_43,7.56,C[C@@]1(O)O[C@@H]2CC[C@@H](CO)N=C(ON)[C@H](O)[C@@H]3CC(=N)N(C3)C(C(=O)O)=C3C[C@H]2[C@@H](O3)[C@@H]1O,True
8,0,1,GRIK1_43,10.232,C[C@@]1(O)O[C@@H]2CC[C@@H](CO)N=C(ON)[C@H](O)[C@@H]3CC(=N)N(C3)C(C(=O)O)=C3C[C@H]2[C@@H](O3)[C@@H]1O,False
9,0,0,GRIK1_605,-7.19,O=C(O)NC[C@H]([C@H](CO)c1cccc(O)c1)N(CCCO)COC1=CCC=CC1,True
9,0,1,GRIK1_605,-7.165,O=C(O)NC[C@H]([C@H](CO)c1cccc(O)c1)N(CCCO)COC1=CCC=CC1,False
9,0,2,GRIK1_605,-7.054,O=C(O)NC[C@H]([C@H](CO)c1cccc(O)c1)N(CCCO)COC1=CCC=CC1,False
9,0,3,GRIK1_605,-6.954,O=C(O)NC[C@H]([C@H](CO)c1cccc(O)c1)N(CCCO)COC1=CCC=CC1,False
9,0,4,GRIK1_605,-6.763,O=C(O)NC[C@H]([C@H](CO)c1cccc(O)c1)N(CCCO)COC1=CCC=CC1,False
10,0,0,GRIK1_699,-1.694,CC(=O)CCC[PH](O)(O)C[C@H](N)[C@H]1O[C@H]2[C@H](CCC1=O)C[C@@H](N)[C@@H](N)[C@@H]2[C@@H](N)CCCC(=O)CO,True
10,0,1,GRIK1_699,-0.008,CC(=O)CCC[PH](O)(O)C[C@H](N)[C@H]1O[C@H]2[C@H](CCC1=O)C[C@@H](N)[C@@H](N)[C@@H]2[C@@H](N)CCCC(=O)CO,False
10,0,2,GRIK1_699,0.195,CC(=O)CCC[PH](O)(O)C[C@H](N)[C@H]1O[C@H]2[C@H](CCC1=O)C[C@@H](N)[C@@H](N)[C@@H]2[C@@H](N)CCCC(=O)CO,False
10,0,3,GRIK1_699,0.198,CC(=O)CCC[PH](O)(O)C[C@H](N)[C@H]1O[C@H]2[C@H](CCC1=O)C[C@@H](N)[C@@H](N)[C@@H]2[C@@H](N)CCCC(=O)CO,False
10,0,4,GRIK1_699,0.348,CC(=O)CCC[PH](O)(O)C[C@H](N)[C@H]1O[C@H]2[C@H](CCC1=O)C[C@@H](N)[C@@H](N)[C@@H]2[C@@H](N)CCCC(=O)CO,False
11,0,0,GRIK1_442,3.59,CONC[C@]1(O)[C@H](O)[C@H]([C@H](N)C(=O)NO)CN[C@H](CN)C[C@H](O)[C@H](O)CCC(O)[C@H](O)[C@H]1O,True
11,0,1,GRIK1_442,4.706,CONC[C@]1(O)[C@H](O)[C@H]([C@H](N)C(=O)NO)CN[C@H](CN)C[C@H](O)[C@H](O)CCC(O)[C@H](O)[C@H]1O,False
11,0,2,GRIK1_442,5.466,CONC[C@]1(O)[C@H](O)[C@H]([C@H](N)C(=O)NO)CN[C@H](CN)C[C@H](O)[C@H](O)CCC(O)[C@H](O)[C@H]1O,False
11,0,3,GRIK1_442,5.959,CONC[C@]1(O)[C@H](O)[C@H]([C@H](N)C(=O)NO)CN[C@H](CN)C[C@H](O)[C@H](O)CCC(O)[C@H](O)[C@H]1O,False
11,0,4,GRIK1_442,6.064,CONC[C@]1(O)[C@H](O)[C@H]([C@H](N)C(=O)NO)CN[C@H](CN)C[C@H](O)[C@H](O)CCC(O)[C@H](O)[C@H]1O,False
12,0,0,GRIK1_306,11.443,NC(=O)[C@@H]1C=CC[C@H](S(O)(O)O)CCC(=O)[C@H]2[C@H]3C[C@@H]([C@H](O)[C@@H]2CO)[C@@H](O)O[C@@H]1C3,True
12,0,1,GRIK1_306,13.032,NC(=O)[C@@H]1C=CC[C@H](S(O)(O)O)CCC(=O)[C@H]2[C@H]3C[C@@H]([C@H](O)[C@@H]2CO)[C@@H](O)O[C@@H]1C3,False
13,0,0,GRIK1_104,3.959,CC[C@H]1[C@@H]2[C@H](O)[C@H](O)C3=CC=C[C@@H](C3)NC(=O)[C@@H](CF)C3=CC[C@H]([C@H](O)C(=O)O)N([C@H]31)[C@H]2O,True
13,0,1,GRIK1_104,5.167,CC[C@H]1[C@@H]2[C@H](O)[C@H](O)C3=CC=C[C@@H](C3)NC(=O)[C@@H](CF)C3=CC[C@H]([C@H](O)C(=O)O)N([C@H]31)[C@H]2O,False
13,0,2,GRIK1_104,6.038,CC[C@H]1[C@@H]2[C@H](O)[C@H](O)C3=CC=C[C@@H](C3)NC(=O)[C@@H](CF)C3=CC[C@H]([C@H](O)C(=O)O)N([C@H]31)[C@H]2O,False
14,0,0,GRIK1_411,-6.247,CCCC[C@@H](C[C@H](CCO[C@H](COC[C@H](O)[C@@H](O)C(=O)O)C[C@@H](C)C(=O)O)C(O)=CC(=O)O)NP(O)O,True
14,0,1,GRIK1_411,-6.168,CCCC[C@@H](C[C@H](CCO[C@H](COC[C@H](O)[C@@H](O)C(=O)O)C[C@@H](C)C(=O)O)C(O)=CC(=O)O)NP(O)O,False
14,0,2,GRIK1_411,-5.796,CCCC[C@@H](C[C@H](CCO[C@H](COC[C@H](O)[C@@H](O)C(=O)O)C[C@@H](C)C(=O)O)C(O)=CC(=O)O)NP(O)O,False
14,0,3,GRIK1_411,-5.682,CCCC[C@@H](C[C@H](CCO[C@H](COC[C@H](O)[C@@H](O)C(=O)O)C[C@@H](C)C(=O)O)C(O)=CC(=O)O)NP(O)O,False
14,0,4,GRIK1_411,-5.611,CCCC[C@@H](C[C@H](CCO[C@H](COC[C@H](O)[C@@H](O)C(=O)O)C[C@@H](C)C(=O)O)C(O)=CC(=O)O)NP(O)O,False
15,0,0,GRIK1_31,7.182,C[C@]1(O)CC[C@H](O)CN2C(=O)NC(=O)[C@@H]2[C@@](O)(CO)C[C@H]2O[C@H](C1)N[C@@H]2CC(O)(O)F,True
15,0,1,GRIK1_31,7.823,C[C@]1(O)CC[C@H](O)CN2C(=O)NC(=O)[C@@H]2[C@@](O)(CO)C[C@H]2O[C@H](C1)N[C@@H]2CC(O)(O)F,False
15,0,2,GRIK1_31,8.913,C[C@]1(O)CC[C@H](O)CN2C(=O)NC(=O)[C@@H]2[C@@](O)(CO)C[C@H]2O[C@H](C1)N[C@@H]2CC(O)(O)F,False
15,0,3,GRIK1_31,9.996,C[C@]1(O)CC[C@H](O)CN2C(=O)NC(=O)[C@@H]2[C@@](O)(CO)C[C@H]2O[C@H](C1)N[C@@H]2CC(O)(O)F,False
16,0,0,GRIK1_103,-8.072,N[C@H]1C(CNCC(=O)O)=C2C(=O)NCC2(O)[C@H]1O,True
16,0,1,GRIK1_103,-7.696,N[C@H]1C(CNCC(=O)O)=C2C(=O)NCC2(O)[C@H]1O,False
16,0,2,GRIK1_103,-7.035,N[C@H]1C(CNCC(=O)O)=C2C(=O)NCC2(O)[C@H]1O,False
16,0,3,GRIK1_103,-6.91,N[C@H]1C(CNCC(=O)O)=C2C(=O)NCC2(O)[C@H]1O,False
16,0,4,GRIK1_103,-6.427,N[C@H]1C(CNCC(=O)O)=C2C(=O)NCC2(O)[C@H]1O,False
17,0,0,GRIK1_666,-6.214,C[C@H](CS)C[C@H](CC(CC(=O)O)=NCC(=O)O)[C@@H](C)C(=O)O,True
17,0,1,GRIK1_666,-6.053,C[C@H](CS)C[C@H](CC(CC(=O)O)=NCC(=O)O)[C@@H](C)C(=O)O,False
17,0,2,GRIK1_666,-5.888,C[C@H](CS)C[C@H](CC(CC(=O)O)=NCC(=O)O)[C@@H](C)C(=O)O,False
17,0,3,GRIK1_666,-5.699,C[C@H](CS)C[C@H](CC(CC(=O)O)=NCC(=O)O)[C@@H](C)C(=O)O,False
17,0,4,GRIK1_666,-5.59,C[C@H](CS)C[C@H](CC(CC(=O)O)=NCC(=O)O)[C@@H](C)C(=O)O,False
18,0,0,GRIK1_310,-2.987,CC(C)N[C@H]1C[C@@H]([C@H](O)C(C)(O)O)[C@@H]1[C@@H]1N2C(=N)[C@@H](C)CC2=NN[C@]1(C)O,True
18,0,1,GRIK1_310,-2.779,CC(C)N[C@H]1C[C@@H]([C@H](O)C(C)(O)O)[C@@H]1[C@@H]1N2C(=N)[C@@H](C)CC2=NN[C@]1(C)O,False
18,0,2,GRIK1_310,-1.867,CC(C)N[C@H]1C[C@@H]([C@H](O)C(C)(O)O)[C@@H]1[C@@H]1N2C(=N)[C@@H](C)CC2=NN[C@]1(C)O,False
18,0,3,GRIK1_310,-1.863,CC(C)N[C@H]1C[C@@H]([C@H](O)C(C)(O)O)[C@@H]1[C@@H]1N2C(=N)[C@@H](C)CC2=NN[C@]1(C)O,False
18,0,4,GRIK1_310,-0.16,CC(C)N[C@H]1C[C@@H]([C@H](O)C(C)(O)O)[C@@H]1[C@@H]1N2C(=N)[C@@H](C)CC2=NN[C@]1(C)O,False
19,0,0,GRIK1_544,-2.865,CC[C@@H](C[C@@H](CCC(O)(O)O)C1=C[C@H](C)C(=O)[C@@H]2[C@@H](CO)[C@@H](O)[C@@H](O)C[C@@H]12)C(N)=O,True
19,0,1,GRIK1_544,-1.782,CC[C@@H](C[C@@H](CCC(O)(O)O)C1=C[C@H](C)C(=O)[C@@H]2[C@@H](CO)[C@@H](O)[C@@H](O)C[C@@H]12)C(N)=O,False
19,0,2,GRIK1_544,-1.355,CC[C@@H](C[C@@H](CCC(O)(O)O)C1=C[C@H](C)C(=O)[C@@H]2[C@@H](CO)[C@@H](O)[C@@H](O)C[C@@H]12)C(N)=O,False
19,0,3,GRIK1_544,-1.097,CC[C@@H](C[C@@H](CCC(O)(O)O)C1=C[C@H](C)C(=O)[C@@H]2[C@@H](CO)[C@@H](O)[C@@H](O)C[C@@H]12)C(N)=O,False
19,0,4,GRIK1_544,-1.044,CC[C@@H](C[C@@H](CCC(O)(O)O)C1=C[C@H](C)C(=O)[C@@H]2[C@@H](CO)[C@@H](O)[C@@H](O)C[C@@H]12)C(N)=O,False
20,0,0,GRIK1_396,18.145,C[C@@H](O)CN[C@@H]1C[C@@H](O)[C@@H](OC(=O)O)[C@H](N)C=C[C@H]2C[C@@](O)(C[C@@H]2CC(F)F)[C@@](O)(OO)CC(O)=CCCC(=O)NC1=O,True
21,0,0,GRIK1_785,-6.302,O=C(O)[C@H](CCC[C@H](O)[C@H](O)CO)CC1=NC(=O)[C@H](O)C=C1O,True
21,0,1,GRIK1_785,-6.117,O=C(O)[C@H](CCC[C@H](O)[C@H](O)CO)CC1=NC(=O)[C@H](O)C=C1O,False
21,0,2,GRIK1_785,-6.117,O=C(O)[C@H](CCC[C@H](O)[C@H](O)CO)CC1=NC(=O)[C@H](O)C=C1O,False
21,0,3,GRIK1_785,-6.026,O=C(O)[C@H](CCC[C@H](O)[C@H](O)CO)CC1=NC(=O)[C@H](O)C=C1O,False
21,0,4,GRIK1_785,-6.01,O=C(O)[C@H](CCC[C@H](O)[C@H](O)CO)CC1=NC(=O)[C@H](O)C=C1O,False
22,0,0,GRIK1_415,3.557,C[C@]12[C@H](O)[C@H](C(=O)CC(=O)F)NC3=C(C[C@@H](C(=O)O)O3)C[C@H]1[C@](O)(OO)OC(F)(F)[C@@H](F)CC2(O)O,True
22,0,1,GRIK1_415,4.564,C[C@]12[C@H](O)[C@H](C(=O)CC(=O)F)NC3=C(C[C@@H](C(=O)O)O3)C[C@H]1[C@](O)(OO)OC(F)(F)[C@@H](F)CC2(O)O,False
23,0,0,GRIK1_774,5.884,N=C(N)[C@H]1CC2=C(C1)C(NC(=O)O)=NCCCCOC(=O)C[C@](O)(CO)C2,True
23,0,1,GRIK1_774,6.006,N=C(N)[C@H]1CC2=C(C1)C(NC(=O)O)=NCCCCOC(=O)C[C@](O)(CO)C2,False
23,0,2,GRIK1_774,6.026,N=C(N)[C@H]1CC2=C(C1)C(NC(=O)O)=NCCCCOC(=O)C[C@](O)(CO)C2,False
23,0,3,GRIK1_774,7.133,N=C(N)[C@H]1CC2=C(C1)C(NC(=O)O)=NCCCCOC(=O)C[C@](O)(CO)C2,False
23,0,4,GRIK1_774,7.998,N=C(N)[C@H]1CC2=C(C1)C(NC(=O)O)=NCCCCOC(=O)C[C@](O)(CO)C2,False
24,0,0,GRIK1_649,-7.518,NC1CCC(NC(=O)NO[C@H](F)[C@@H](O)C[C@H](CNS(O)(O)O)[C@@H]2CNC(=O)CC(F)(F)N2)C1,True
24,0,1,GRIK1_649,-6.374,NC1CCC(NC(=O)NO[C@H](F)[C@@H](O)C[C@H](CNS(O)(O)O)[C@@H]2CNC(=O)CC(F)(F)N2)C1,False
24,0,2,GRIK1_649,-5.827,NC1CCC(NC(=O)NO[C@H](F)[C@@H](O)C[C@H](CNS(O)(O)O)[C@@H]2CNC(=O)CC(F)(F)N2)C1,False
24,0,3,GRIK1_649,-5.753,NC1CCC(NC(=O)NO[C@H](F)[C@@H](O)C[C@H](CNS(O)(O)O)[C@@H]2CNC(=O)CC(F)(F)N2)C1,False
24,0,4,GRIK1_649,-5.507,NC1CCC(NC(=O)NO[C@H](F)[C@@H](O)C[C@H](CNS(O)(O)O)[C@@H]2CNC(=O)CC(F)(F)N2)C1,False
25,0,0,GRIK1_607,6.025,CC(=O)[C@@H]1C[C@H](CNC(=O)[C@@H](O)C(O)(F)F)C2=CC=CC(O)C(C2)C(=O)C2=C[C@@H](CC2)[C@](O)(COCCN)N1,True
25,0,1,GRIK1_607,6.355,CC(=O)[C@@H]1C[C@H](CNC(=O)[C@@H](O)C(O)(F)F)C2=CC=CC(O)C(C2)C(=O)C2=C[C@@H](CC2)[C@](O)(COCCN)N1,False
25,0,2,GRIK1_607,6.896,CC(=O)[C@@H]1C[C@H](CNC(=O)[C@@H](O)C(O)(F)F)C2=CC=CC(O)C(C2)C(=O)C2=C[C@@H](CC2)[C@](O)(COCCN)N1,False
25,0,3,GRIK1_607,8.014,CC(=O)[C@@H]1C[C@H](CNC(=O)[C@@H](O)C(O)(F)F)C2=CC=CC(O)C(C2)C(=O)C2=C[C@@H](CC2)[C@](O)(COCCN)N1,False
25,0,4,GRIK1_607,8.315,CC(=O)[C@@H]1C[C@H](CNC(=O)[C@@H](O)C(O)(F)F)C2=CC=CC(O)C(C2)C(=O)C2=C[C@@H](CC2)[C@](O)(COCCN)N1,False
26,0,0,GRIK1_480,-6.745,N=C[C@@H](CCC(=N)N(O)C(=O)C[C@@H](O)CO)[C@@H]1CC(O)=C(OO)N1,True
26,0,1,GRIK1_480,-6.68,N=C[C@@H](CCC(=N)N(O)C(=O)C[C@@H](O)CO)[C@@H]1CC(O)=C(OO)N1,False
26,0,2,GRIK1_480,-6.548,N=C[C@@H](CCC(=N)N(O)C(=O)C[C@@H](O)CO)[C@@H]1CC(O)=C(OO)N1,False
26,0,3,GRIK1_480,-6.307,N=C[C@@H](CCC(=N)N(O)C(=O)C[C@@H](O)CO)[C@@H]1CC(O)=C(OO)N1,False
26,0,4,GRIK1_480,-6.182,N=C[C@@H](CCC(=N)N(O)C(=O)C[C@@H](O)CO)[C@@H]1CC(O)=C(OO)N1,False
27,0,0,GRIK1_507,-4.522,C[C@@H]1C(=O)O[C@H]2[C@H]1[C@@H]([C@H](C(=O)O)C1C=CCC=C1)[C@@H]1C[C@H]([C@H](O)[C@H](O)[C@H](O)CO)C=CN12,True
27,0,1,GRIK1_507,-3.352,C[C@@H]1C(=O)O[C@H]2[C@H]1[C@@H]([C@H](C(=O)O)C1C=CCC=C1)[C@@H]1C[C@H]([C@H](O)[C@H](O)[C@H](O)CO)C=CN12,False
27,0,2,GRIK1_507,-1.771,C[C@@H]1C(=O)O[C@H]2[C@H]1[C@@H]([C@H](C(=O)O)C1C=CCC=C1)[C@@H]1C[C@H]([C@H](O)[C@H](O)[C@H](O)CO)C=CN12,False
28,0,0,GRIK1_56,-2.441,C[C@@H](CCN)[C@H](CN)c1sc([PH](O)(O)C=C[C@@H](N)C(=O)O)c([SH](O)O)c1F,True
28,0,1,GRIK1_56,-2.157,C[C@@H](CCN)[C@H](CN)c1sc([PH](O)(O)C=C[C@@H](N)C(=O)O)c([SH](O)O)c1F,False
28,0,2,GRIK1_56,-2.028,C[C@@H](CCN)[C@H](CN)c1sc([PH](O)(O)C=C[C@@H](N)C(=O)O)c([SH](O)O)c1F,False
28,0,3,GRIK1_56,-2.008,C[C@@H](CCN)[C@H](CN)c1sc([PH](O)(O)C=C[C@@H](N)C(=O)O)c([SH](O)O)c1F,False
28,0,4,GRIK1_56,-1.882,C[C@@H](CCN)[C@H](CN)c1sc([PH](O)(O)C=C[C@@H](N)C(=O)O)c([SH](O)O)c1F,False
29,0,0,GRIK1_432,-0.57,CN[C@@H]1CCCNCC[C@@H](O)[C@H](O)[C@@H](O)[C@H](CC(=O)O)C[C@@H](NCC(=O)O)C1,True
29,0,1,GRIK1_432,-0.548,CN[C@@H]1CCCNCC[C@@H](O)[C@H](O)[C@@H](O)[C@H](CC(=O)O)C[C@@H](NCC(=O)O)C1,False
29,0,2,GRIK1_432,-0.395,CN[C@@H]1CCCNCC[C@@H](O)[C@H](O)[C@@H](O)[C@H](CC(=O)O)C[C@@H](NCC(=O)O)C1,False
29,0,3,GRIK1_432,0.697,CN[C@@H]1CCCNCC[C@@H](O)[C@H](O)[C@@H](O)[C@H](CC(=O)O)C[C@@H](NCC(=O)O)C1,False
30,0,0,GRIK1_204,-5.792,C[C@H]1[C@H](C=O)C(C(=O)N(O)CC[C@@H](N)C(=O)CO)=C(C[C@H](F)C(=O)O)N1F,True
30,0,1,GRIK1_204,-4.697,C[C@H]1[C@H](C=O)C(C(=O)N(O)CC[C@@H](N)C(=O)CO)=C(C[C@H](F)C(=O)O)N1F,False
30,0,2,GRIK1_204,-4.141,C[C@H]1[C@H](C=O)C(C(=O)N(O)CC[C@@H](N)C(=O)CO)=C(C[C@H](F)C(=O)O)N1F,False
30,0,3,GRIK1_204,-3.475,C[C@H]1[C@H](C=O)C(C(=O)N(O)CC[C@@H](N)C(=O)CO)=C(C[C@H](F)C(=O)O)N1F,False
30,0,4,GRIK1_204,-3.375,C[C@H]1[C@H](C=O)C(C(=O)N(O)CC[C@@H](N)C(=O)CO)=C(C[C@H](F)C(=O)O)N1F,False
31,0,0,GRIK1_165,0.47,CO[C@@H]1CCC(C(C=C(C)C(=O)O)C(N)=O)=C=C(C(N)=O)CCN(O)[C@H]([C@@H](O)CO)CNC1=O,True
31,0,1,GRIK1_165,0.876,CO[C@@H]1CCC(C(C=C(C)C(=O)O)C(N)=O)=C=C(C(N)=O)CCN(O)[C@H]([C@@H](O)CO)CNC1=O,False
31,0,2,GRIK1_165,1.927,CO[C@@H]1CCC(C(C=C(C)C(=O)O)C(N)=O)=C=C(C(N)=O)CCN(O)[C@H]([C@@H](O)CO)CNC1=O,False
32,0,0,GRIK1_540,-7.455,COC(=O)C(O)=C(CCC(=O)O)CNC(=O)CO,True
32,0,1,GRIK1_540,-7.432,COC(=O)C(O)=C(CCC(=O)O)CNC(=O)CO,False
32,0,2,GRIK1_540,-7.069,COC(=O)C(O)=C(CCC(=O)O)CNC(=O)CO,False
32,0,3,GRIK1_540,-6.818,COC(=O)C(O)=C(CCC(=O)O)CNC(=O)CO,False
32,0,4,GRIK1_540,-6.804,COC(=O)C(O)=C(CCC(=O)O)CNC(=O)CO,False
33,0,0,GRIK1_217,-4.394,C[C@@H](O)[C@@H](N)SC(=S)N1O[C@@H](F)C[C@@]1(O)[C@H](O)[C@@H](O)[C@@H](CNN)[C@H](O)CNC(=N)C(O)(O)O,True
33,0,1,GRIK1_217,-3.881,C[C@@H](O)[C@@H](N)SC(=S)N1O[C@@H](F)C[C@@]1(O)[C@H](O)[C@@H](O)[C@@H](CNN)[C@H](O)CNC(=N)C(O)(O)O,False
33,0,2,GRIK1_217,-3.393,C[C@@H](O)[C@@H](N)SC(=S)N1O[C@@H](F)C[C@@]1(O)[C@H](O)[C@@H](O)[C@@H](CNN)[C@H](O)CNC(=N)C(O)(O)O,False
33,0,3,GRIK1_217,-3.058,C[C@@H](O)[C@@H](N)SC(=S)N1O[C@@H](F)C[C@@]1(O)[C@H](O)[C@@H](O)[C@@H](CNN)[C@H](O)CNC(=N)C(O)(O)O,False
33,0,4,GRIK1_217,-2.985,C[C@@H](O)[C@@H](N)SC(=S)N1O[C@@H](F)C[C@@]1(O)[C@H](O)[C@@H](O)[C@@H](CNN)[C@H](O)CNC(=N)C(O)(O)O,False
34,0,0,GRIK1_64,-3.913,N=C1C[C@@H]2C=C3C[C@@H](O)C[C@H]3[C@@H]3N2[C@@H](CN(OS(O)(O)O)CN1)C3(O)O,True
34,0,1,GRIK1_64,-3.499,N=C1C[C@@H]2C=C3C[C@@H](O)C[C@H]3[C@@H]3N2[C@@H](CN(OS(O)(O)O)CN1)C3(O)O,False
34,0,2,GRIK1_64,-2.794,N=C1C[C@@H]2C=C3C[C@@H](O)C[C@H]3[C@@H]3N2[C@@H](CN(OS(O)(O)O)CN1)C3(O)O,False
35,0,0,GRIK1_679,-6.053,CC(=C[C@@H](O)CCC[C@H](CO)[C@@](O)(NCCC(N)=C(O)C(=O)O)NC(N)=O)C=C1CC=CCN1,True
35,0,1,GRIK1_679,-5.968,CC(=C[C@@H](O)CCC[C@H](CO)[C@@](O)(NCCC(N)=C(O)C(=O)O)NC(N)=O)C=C1CC=CCN1,False
35,0,2,GRIK1_679,-5.911,CC(=C[C@@H](O)CCC[C@H](CO)[C@@](O)(NCCC(N)=C(O)C(=O)O)NC(N)=O)C=C1CC=CCN1,False
35,0,3,GRIK1_679,-5.66,CC(=C[C@@H](O)CCC[C@H](CO)[C@@](O)(NCCC(N)=C(O)C(=O)O)NC(N)=O)C=C1CC=CCN1,False
35,0,4,GRIK1_679,-5.518,CC(=C[C@@H](O)CCC[C@H](CO)[C@@](O)(NCCC(N)=C(O)C(=O)O)NC(N)=O)C=C1CC=CCN1,False
36,0,0,GRIK1_444,-5.407,C[C@H](N[C@H](C)[C@@H](O)[C@H](O)[C@@H](O)CNO)C(O)(O)[C@H](O)[C@@H](O)[C@H](O)CCC[C@@H](N)[C@@H](O)C(=O)O,True
36,0,1,GRIK1_444,-5.186,C[C@H](N[C@H](C)[C@@H](O)[C@H](O)[C@@H](O)CNO)C(O)(O)[C@H](O)[C@@H](O)[C@H](O)CCC[C@@H](N)[C@@H](O)C(=O)O,False
36,0,2,GRIK1_444,-5.168,C[C@H](N[C@H](C)[C@@H](O)[C@H](O)[C@@H](O)CNO)C(O)(O)[C@H](O)[C@@H](O)[C@H](O)CCC[C@@H](N)[C@@H](O)C(=O)O,False
